date,QCOM stock
2011-09-18,23
2011-09-19,0
2011-09-20,0
2011-09-21,19
2011-09-22,19
2011-09-23,59
2011-09-24,0
2011-09-25,0
2011-09-26,37
2011-09-27,0
2011-09-28,19
2011-09-29,38
2011-09-30,20
2011-10-01,0
2011-10-02,0
2011-10-03,0
2011-10-04,37
2011-10-05,0
2011-10-06,19
2011-10-07,20
2011-10-08,23
2011-10-09,0
2011-10-10,0
2011-10-11,35
2011-10-12,0
2011-10-13,37
2011-10-14,19
2011-10-15,0
2011-10-16,0
2011-10-17,18
2011-10-18,0
2011-10-19,18
2011-10-20,0
2011-10-21,0
2011-10-22,0
2011-10-23,0
2011-10-24,36
2011-10-25,36
2011-10-26,19
2011-10-27,37
2011-10-28,19
2011-10-29,0
2011-10-30,44
2011-10-31,19
2011-11-01,75
2011-11-02,37
2011-11-03,37
2011-11-04,57
2011-11-05,0
2011-11-06,22
2011-11-07,18
2011-11-08,18
2011-11-09,0
2011-11-10,18
2011-11-11,0
2011-11-12,0
2011-11-13,0
2011-11-14,18
2011-11-15,53
2011-11-16,0
2011-11-17,0
2011-11-18,57
2011-11-19,0
2011-11-20,0
2011-11-21,71
2011-11-22,0
2011-11-23,0
2011-11-24,0
2011-11-25,20
2011-11-26,0
2011-11-27,0
2011-11-28,35
2011-11-29,17
2011-11-30,0
2011-12-01,0
2011-12-02,57
2011-12-03,0
2011-12-04,0
2011-12-05,35
2011-12-06,18
2011-12-07,18
2011-12-08,18
2011-12-09,38
2011-12-10,0
2011-12-11,0
2011-12-12,0
2011-12-13,0
2011-12-14,0
2011-12-15,18
2011-12-16,38
2011-12-17,0
2011-12-18,0
2011-12-19,0
2011-12-20,0
2011-12-21,0
2011-12-22,19
2011-12-23,20
2011-12-24,0
2011-12-25,0
2011-12-26,0
2011-12-27,0
2011-12-28,19
2011-12-29,19
2011-12-30,0
2011-12-31,0
2012-01-01,0
2012-01-02,19
2012-01-03,0
2012-01-04,17
2012-01-05,18
2012-01-06,18
2012-01-07,21
2012-01-08,0
2012-01-09,17
2012-01-10,0
2012-01-11,17
2012-01-12,34
2012-01-13,0
2012-01-14,0
2012-01-15,20
2012-01-16,0
2012-01-17,0
2012-01-18,17
2012-01-19,0
2012-01-20,17
2012-01-21,20
2012-01-22,0
2012-01-23,0
2012-01-24,17
2012-01-25,50
2012-01-26,0
2012-01-27,34
2012-01-28,61
2012-01-29,0
2012-01-30,0
2012-01-31,33
2012-02-01,50
2012-02-02,100
2012-02-03,52
2012-02-04,20
2012-02-05,0
2012-02-06,33
2012-02-07,0
2012-02-08,33
2012-02-09,0
2012-02-10,17
2012-02-11,0
2012-02-12,0
2012-02-13,0
2012-02-14,17
2012-02-15,0
2012-02-16,17
2012-02-17,52
2012-02-18,0
2012-02-19,0
2012-02-20,0
2012-02-21,34
2012-02-22,16
2012-02-23,17
2012-02-24,0
2012-02-25,0
2012-02-26,0
2012-02-27,32
2012-02-28,32
2012-02-29,16
2012-03-01,34
2012-03-02,18
2012-03-03,0
2012-03-04,20
2012-03-05,0
2012-03-06,16
2012-03-07,0
2012-03-08,17
2012-03-09,34
2012-03-10,0
2012-03-11,0
2012-03-12,16
2012-03-13,16
2012-03-14,49
2012-03-15,0
2012-03-16,0
2012-03-17,0
2012-03-18,20
2012-03-19,16
2012-03-20,65
2012-03-21,49
2012-03-22,17
2012-03-23,0
2012-03-24,0
2012-03-25,20
2012-03-26,33
2012-03-27,49
2012-03-28,0
2012-03-29,0
2012-03-30,0
2012-03-31,0
2012-04-01,0
2012-04-02,33
2012-04-03,33
2012-04-04,17
2012-04-05,35
2012-04-06,19
2012-04-07,21
2012-04-08,0
2012-04-09,20
2012-04-10,34
2012-04-11,16
2012-04-12,33
2012-04-13,17
2012-04-14,19
2012-04-15,0
2012-04-16,32
2012-04-17,16
2012-04-18,16
2012-04-19,82
2012-04-20,51
2012-04-21,0
2012-04-22,19
2012-04-23,32
2012-04-24,32
2012-04-25,32
2012-04-26,0
2012-04-27,0
2012-04-28,0
2012-04-29,0
2012-04-30,17
2012-05-01,18
2012-05-02,0
2012-05-03,16
2012-05-04,0
2012-05-05,0
2012-05-06,0
2012-05-07,32
2012-05-08,0
2012-05-09,0
2012-05-10,17
2012-05-11,0
2012-05-12,0
2012-05-13,0
2012-05-14,0
2012-05-15,16
2012-05-16,0
2012-05-17,0
2012-05-18,17
2012-05-19,0
2012-05-20,0
2012-05-21,32
2012-05-22,48
2012-05-23,16
2012-05-24,16
2012-05-25,52
2012-05-26,0
2012-05-27,0
2012-05-28,0
2012-05-29,16
2012-05-30,32
2012-05-31,0
2012-06-01,17
2012-06-02,0
2012-06-03,0
2012-06-04,16
