date,Expedia,isPartial
2012-01-26,81,False
2012-01-27,80,False
2012-01-28,80,False
2012-01-29,92,False
2012-01-30,83,False
2012-01-31,84,False
2012-02-01,87,False
2012-02-02,80,False
2012-02-03,73,False
2012-02-04,79,False
2012-02-05,83,False
2012-02-06,84,False
2012-02-07,87,False
2012-02-08,89,False
2012-02-09,86,False
2012-02-10,82,False
2012-02-11,80,False
2012-02-12,81,False
2012-02-13,82,False
2012-02-14,78,False
2012-02-15,84,False
2012-02-16,85,False
2012-02-17,78,False
2012-02-18,80,False
2012-02-19,88,False
2012-02-20,88,False
2012-02-21,95,False
2012-02-22,83,False
2012-02-23,83,False
2012-02-24,79,False
2012-02-25,79,False
2012-02-26,88,False
2012-02-27,89,False
2012-02-28,90,False
2012-02-29,90,False
2012-03-01,91,False
2012-03-02,84,False
2012-03-03,87,False
2012-03-04,89,False
2012-03-05,94,False
2012-03-06,96,False
2012-03-07,92,False
2012-03-08,88,False
2012-03-09,86,False
2012-03-10,84,False
2012-03-11,89,False
2012-03-12,90,False
2012-03-13,93,False
2012-03-14,92,False
2012-03-15,84,False
2012-03-16,81,False
2012-03-17,79,False
2012-03-18,85,False
2012-03-19,92,False
2012-03-20,91,False
2012-03-21,87,False
2012-03-22,85,False
2012-03-23,78,False
2012-03-24,73,False
2012-03-25,84,False
2012-03-26,84,False
2012-03-27,87,False
2012-03-28,81,False
2012-03-29,78,False
2012-03-30,74,False
2012-03-31,73,False
2012-04-01,84,False
2012-04-02,83,False
2012-04-03,81,False
2012-04-04,82,False
2012-04-05,75,False
2012-04-06,76,False
2012-04-07,65,False
2012-04-08,75,False
2012-04-09,81,False
2012-04-10,82,False
2012-04-11,80,False
2012-04-12,79,False
2012-04-13,73,False
2012-04-14,67,False
2012-04-15,79,False
2012-04-16,80,False
2012-04-17,80,False
2012-04-18,81,False
2012-04-19,77,False
2012-04-20,75,False
2012-04-21,72,False
2012-04-22,81,False
2012-04-23,80,False
2012-04-24,84,False
2012-04-25,78,False
2012-04-26,81,False
2012-04-27,74,False
2012-04-28,70,False
2012-04-29,78,False
2012-04-30,80,False
2012-05-01,93,False
2012-05-02,80,False
2012-05-03,83,False
2012-05-04,74,False
2012-05-05,68,False
2012-05-06,77,False
2012-05-07,83,False
2012-05-08,82,False
2012-05-09,78,False
2012-05-10,73,False
2012-05-11,75,False
2012-05-12,66,False
2012-05-13,74,False
2012-05-14,83,False
2012-05-15,87,False
2012-05-16,81,False
2012-05-17,82,False
2012-05-18,71,False
2012-05-19,70,False
2012-05-20,75,False
2012-05-21,85,False
2012-05-22,84,False
2012-05-23,85,False
2012-05-24,78,False
2012-05-25,73,False
2012-05-26,69,False
2012-05-27,75,False
2012-05-28,75,False
2012-05-29,86,False
2012-05-30,81,False
2012-05-31,78,False
2012-06-01,74,False
2012-06-02,72,False
2012-06-03,79,False
2012-06-04,83,False
2012-06-05,86,False
2012-06-06,85,False
2012-06-07,83,False
2012-06-08,76,False
2012-06-09,76,False
2012-06-10,81,False
2012-06-11,86,False
2012-06-12,91,False
2012-06-13,89,False
2012-06-14,79,False
2012-06-15,78,False
2012-06-16,75,False
2012-06-17,85,False
2012-06-18,88,False
2012-06-19,91,False
2012-06-20,87,False
2012-06-21,86,False
2012-06-22,80,False
2012-06-23,83,False
2012-06-24,93,False
2012-06-25,89,False
2012-06-26,91,False
2012-06-27,89,False
2012-06-28,82,False
2012-06-29,80,False
2012-06-30,84,False
2012-07-01,88,False
2012-07-02,87,False
2012-07-03,86,False
2012-07-04,81,False
2012-07-05,89,False
2012-07-06,88,False
2012-07-07,88,False
2012-07-08,93,False
2012-07-09,98,False
2012-07-10,100,False
2012-07-11,98,False
2012-07-12,90,False
2012-07-13,90,False
2012-07-14,85,False
2012-07-15,98,False
2012-07-16,100,False
2012-07-17,97,False
2012-07-18,92,False
2012-07-19,90,False
2012-07-20,86,False
2012-07-21,86,False
2012-07-22,94,False
2012-07-23,94,False
2012-07-24,89,False
2012-07-25,88,False
2012-07-26,85,False
2012-07-27,84,False
2012-07-28,78,False
2012-07-29,90,False
2012-07-30,86,False
2012-07-31,91,False
2012-08-01,90,False
2012-08-02,87,False
2012-08-03,83,False
2012-08-04,81,False
2012-08-05,86,False
2012-08-06,89,False
2012-08-07,92,False
2012-08-08,92,False
2012-08-09,86,False
2012-08-10,87,False
2012-08-11,79,False
2012-08-12,87,False
2012-08-13,88,False
2012-08-14,94,False
2012-08-15,89,False
2012-08-16,86,False
2012-08-17,79,False
2012-08-18,78,False
2012-08-19,81,False
2012-08-20,91,False
2012-08-21,88,False
2012-08-22,86,False
2012-08-23,81,False
2012-08-24,79,False
2012-08-25,71,False
2012-08-26,83,False
2012-08-27,82,False
2012-08-28,87,False
2012-08-29,84,False
2012-08-30,78,False
2012-08-31,72,False
2012-09-01,70,False
2012-09-02,73,False
2012-09-03,76,False
2012-09-04,86,False
2012-09-05,82,False
2012-09-06,80,False
2012-09-07,74,False
2012-09-08,72,False
2012-09-09,77,False
2012-09-10,78,False
2012-09-11,79,False
2012-09-12,77,False
2012-09-13,70,False
2012-09-14,70,False
2012-09-15,66,False
2012-09-16,70,False
2012-09-17,78,False
2012-09-18,79,False
2012-09-19,74,False
2012-09-20,69,False
2012-09-21,74,False
