date,Expedia,isPartial
2013-02-19,85,False
2013-02-20,88,False
2013-02-21,84,False
2013-02-22,81,False
2013-02-23,84,False
2013-02-24,89,False
2013-02-25,86,False
2013-02-26,89,False
2013-02-27,85,False
2013-02-28,86,False
2013-03-01,81,False
2013-03-02,82,False
2013-03-03,87,False
2013-03-04,90,False
2013-03-05,92,False
2013-03-06,93,False
2013-03-07,87,False
2013-03-08,83,False
2013-03-09,81,False
2013-03-10,90,False
2013-03-11,95,False
2013-03-12,93,False
2013-03-13,90,False
2013-03-14,88,False
2013-03-15,80,False
2013-03-16,78,False
2013-03-17,96,False
2013-03-18,87,False
2013-03-19,90,False
2013-03-20,90,False
2013-03-21,88,False
2013-03-22,83,False
2013-03-23,81,False
2013-03-24,92,False
2013-03-25,91,False
2013-03-26,91,False
2013-03-27,88,False
2013-03-28,83,False
2013-03-29,78,False
2013-03-30,71,False
2013-03-31,78,False
2013-04-01,93,False
2013-04-02,89,False
2013-04-03,91,False
2013-04-04,86,False
2013-04-05,81,False
2013-04-06,77,False
2013-04-07,82,False
2013-04-08,83,False
2013-04-09,89,False
2013-04-10,86,False
2013-04-11,84,False
2013-04-12,79,False
2013-04-13,79,False
2013-04-14,82,False
2013-04-15,80,False
2013-04-16,88,False
2013-04-17,87,False
2013-04-18,85,False
2013-04-19,75,False
2013-04-20,71,False
2013-04-21,83,False
2013-04-22,88,False
2013-04-23,88,False
2013-04-24,87,False
2013-04-25,83,False
2013-04-26,74,False
2013-04-27,72,False
2013-04-28,86,False
2013-04-29,87,False
2013-04-30,84,False
2013-05-01,91,False
2013-05-02,82,False
2013-05-03,81,False
2013-05-04,71,False
2013-05-05,77,False
2013-05-06,89,False
2013-05-07,91,False
2013-05-08,87,False
2013-05-09,82,False
2013-05-10,77,False
2013-05-11,71,False
2013-05-12,78,False
2013-05-13,86,False
2013-05-14,91,False
2013-05-15,89,False
2013-05-16,80,False
2013-05-17,79,False
2013-05-18,73,False
2013-05-19,82,False
2013-05-20,89,False
2013-05-21,88,False
2013-05-22,87,False
2013-05-23,82,False
2013-05-24,75,False
2013-05-25,75,False
2013-05-26,81,False
2013-05-27,80,False
2013-05-28,90,False
2013-05-29,85,False
2013-05-30,85,False
2013-05-31,79,False
2013-06-01,75,False
