date,Expedia,isPartial
2014-04-08,80,False
2014-04-09,79,False
2014-04-10,78,False
2014-04-11,74,False
2014-04-12,67,False
2014-04-13,75,False
2014-04-14,81,False
2014-04-15,81,False
2014-04-16,78,False
2014-04-17,75,False
2014-04-18,72,False
2014-04-19,65,False
2014-04-20,69,False
2014-04-21,81,False
2014-04-22,83,False
2014-04-23,76,False
2014-04-24,75,False
2014-04-25,71,False
2014-04-26,68,False
2014-04-27,76,False
2014-04-28,80,False
2014-04-29,81,False
2014-04-30,80,False
2014-05-01,84,False
2014-05-02,74,False
2014-05-03,68,False
2014-05-04,73,False
2014-05-05,82,False
2014-05-06,83,False
2014-05-07,79,False
2014-05-08,70,False
2014-05-09,72,False
2014-05-10,64,False
2014-05-11,69,False
2014-05-12,81,False
2014-05-13,80,False
2014-05-14,82,False
2014-05-15,74,False
2014-05-16,73,False
2014-05-17,69,False
2014-05-18,74,False
2014-05-19,84,False
2014-05-20,83,False
2014-05-21,79,False
2014-05-22,75,False
2014-05-23,73,False
2014-05-24,68,False
2014-05-25,71,False
2014-05-26,72,False
2014-05-27,84,False
2014-05-28,79,False
2014-05-29,76,False
2014-05-30,74,False
2014-05-31,70,False
2014-06-01,78,False
2014-06-02,82,False
2014-06-03,85,False
2014-06-04,84,False
2014-06-05,77,False
2014-06-06,74,False
2014-06-07,74,False
2014-06-08,83,False
2014-06-09,86,False
2014-06-10,87,False
2014-06-11,83,False
2014-06-12,79,False
2014-06-13,71,False
2014-06-14,69,False
2014-06-15,79,False
2014-06-16,81,False
2014-06-17,84,False
2014-06-18,83,False
2014-06-19,82,False
2014-06-20,78,False
2014-06-21,71,False
2014-06-22,82,False
2014-06-23,85,False
2014-06-24,89,False
2014-06-25,86,False
2014-06-26,83,False
2014-06-27,78,False
2014-06-28,80,False
2014-06-29,89,False
2014-06-30,83,False
2014-07-01,88,False
2014-07-02,89,False
2014-07-03,87,False
2014-07-04,76,False
2014-07-05,72,False
2014-07-06,89,False
2014-07-07,93,False
2014-07-08,94,False
2014-07-09,87,False
2014-07-10,88,False
2014-07-11,85,False
2014-07-12,75,False
2014-07-13,89,False
2014-07-14,93,False
2014-07-15,93,False
2014-07-16,94,False
2014-07-17,89,False
2014-07-18,82,False
2014-07-19,83,False
2014-07-20,92,False
2014-07-21,98,False
2014-07-22,96,False
2014-07-23,100,False
2014-07-24,89,False
