date,Expedia,isPartial
2015-08-18,100,False
2015-08-19,97,False
2015-08-20,91,False
2015-08-21,87,False
2015-08-22,80,False
2015-08-23,87,False
2015-08-24,91,False
2015-08-25,92,False
2015-08-26,90,False
2015-08-27,87,False
2015-08-28,84,False
2015-08-29,76,False
2015-08-30,86,False
2015-08-31,93,False
2015-09-01,97,False
2015-09-02,99,False
2015-09-03,94,False
2015-09-04,86,False
2015-09-05,79,False
2015-09-06,83,False
2015-09-07,85,False
2015-09-08,97,False
2015-09-09,92,False
2015-09-10,91,False
2015-09-11,87,False
2015-09-12,73,False
2015-09-13,77,False
2015-09-14,87,False
2015-09-15,88,False
2015-09-16,88,False
2015-09-17,84,False
2015-09-18,80,False
2015-09-19,78,False
2015-09-20,77,False
2015-09-21,88,False
2015-09-22,88,False
2015-09-23,86,False
2015-09-24,85,False
2015-09-25,78,False
2015-09-26,73,False
2015-09-27,74,False
2015-09-28,85,False
2015-09-29,88,False
2015-09-30,82,False
2015-10-01,78,False
2015-10-02,75,False
2015-10-03,73,False
2015-10-04,76,False
2015-10-05,83,False
2015-10-06,88,False
2015-10-07,90,False
2015-10-08,79,False
2015-10-09,78,False
2015-10-10,68,False
2015-10-11,74,False
2015-10-12,86,False
2015-10-13,85,False
2015-10-14,83,False
2015-10-15,82,False
2015-10-16,76,False
2015-10-17,72,False
2015-10-18,79,False
2015-10-19,83,False
2015-10-20,81,False
2015-10-21,79,False
2015-10-22,75,False
2015-10-23,76,False
2015-10-24,65,False
2015-10-25,71,False
2015-10-26,81,False
2015-10-27,85,False
2015-10-28,77,False
2015-10-29,73,False
2015-10-30,67,False
2015-10-31,62,False
2015-11-01,72,False
2015-11-02,81,False
2015-11-03,86,False
2015-11-04,80,False
2015-11-05,81,False
2015-11-06,80,False
2015-11-07,71,False
2015-11-08,79,False
2015-11-09,80,False
2015-11-10,82,False
2015-11-11,76,False
2015-11-12,78,False
2015-11-13,72,False
2015-11-14,61,False
2015-11-15,69,False
2015-11-16,75,False
2015-11-17,77,False
2015-11-18,71,False
2015-11-19,71,False
2015-11-20,67,False
2015-11-21,60,False
2015-11-22,61,False
2015-11-23,68,False
2015-11-24,69,False
2015-11-25,64,False
2015-11-26,55,False
2015-11-27,66,False
2015-11-28,62,False
2015-11-29,69,False
2015-11-30,86,False
2015-12-01,76,False
2015-12-02,74,False
2015-12-03,67,False
2015-12-04,64,False
2015-12-05,61,False
2015-12-06,65,False
