date,Expedia,isPartial
2017-10-18,74,False
2017-10-19,77,False
2017-10-20,69,False
2017-10-21,59,False
2017-10-22,69,False
2017-10-23,76,False
2017-10-24,77,False
2017-10-25,76,False
2017-10-26,71,False
2017-10-27,71,False
2017-10-28,59,False
2017-10-29,70,False
2017-10-30,71,False
2017-10-31,71,False
2017-11-01,68,False
2017-11-02,75,False
2017-11-03,66,False
2017-11-04,61,False
2017-11-05,71,False
2017-11-06,76,False
2017-11-07,77,False
2017-11-08,75,False
2017-11-09,72,False
2017-11-10,69,False
2017-11-11,67,False
2017-11-12,68,False
2017-11-13,76,False
2017-11-14,75,False
2017-11-15,72,False
2017-11-16,69,False
2017-11-17,65,False
2017-11-18,62,False
2017-11-19,66,False
2017-11-20,72,False
2017-11-21,72,False
2017-11-22,64,False
2017-11-23,55,False
2017-11-24,67,False
2017-11-25,63,False
2017-11-26,66,False
2017-11-27,83,False
2017-11-28,81,False
2017-11-29,71,False
2017-11-30,64,False
2017-12-01,63,False
2017-12-02,56,False
2017-12-03,61,False
2017-12-04,70,False
2017-12-05,71,False
2017-12-06,66,False
2017-12-07,63,False
2017-12-08,61,False
2017-12-09,57,False
2017-12-10,59,False
2017-12-11,67,False
2017-12-12,65,False
2017-12-13,62,False
2017-12-14,59,False
2017-12-15,59,False
2017-12-16,53,False
2017-12-17,61,False
2017-12-18,65,False
2017-12-19,63,False
2017-12-20,63,False
2017-12-21,61,False
2017-12-22,59,False
2017-12-23,56,False
2017-12-24,48,False
2017-12-25,54,False
2017-12-26,79,False
2017-12-27,84,False
2017-12-28,85,False
2017-12-29,78,False
2017-12-30,72,False
2017-12-31,66,False
2018-01-01,73,False
2018-01-02,93,False
2018-01-03,95,False
2018-01-04,92,False
2018-01-05,93,False
2018-01-06,79,False
2018-01-07,86,False
2018-01-08,89,False
2018-01-09,95,False
2018-01-10,89,False
2018-01-11,90,False
2018-01-12,87,False
2018-01-13,84,False
2018-01-14,87,False
2018-01-15,89,False
2018-01-16,89,False
2018-01-17,90,False
2018-01-18,84,False
2018-01-19,82,False
2018-01-20,75,False
2018-01-21,85,False
2018-01-22,87,False
2018-01-23,85,False
2018-01-24,84,False
2018-01-25,80,False
2018-01-26,81,False
2018-01-27,73,False
2018-01-28,76,False
2018-01-29,84,False
2018-01-30,87,False
2018-01-31,84,False
2018-02-01,85,False
2018-02-02,78,False
2018-02-03,72,False
2018-02-04,81,False
2018-02-05,85,False
2018-02-06,88,False
2018-02-07,89,False
2018-02-08,86,False
2018-02-09,83,False
2018-02-10,74,False
2018-02-11,86,False
2018-02-12,85,False
2018-02-13,89,False
