date,Expedia,isPartial
2018-02-13,94,False
2018-02-14,87,False
2018-02-15,88,False
2018-02-16,88,False
2018-02-17,82,False
2018-02-18,90,False
2018-02-19,93,False
2018-02-20,95,False
2018-02-21,92,False
2018-02-22,95,False
2018-02-23,87,False
2018-02-24,82,False
2018-02-25,90,False
2018-02-26,94,False
2018-02-27,96,False
2018-02-28,95,False
2018-03-01,94,False
2018-03-02,95,False
2018-03-03,89,False
2018-03-04,92,False
2018-03-05,95,False
2018-03-06,99,False
2018-03-07,100,False
2018-03-08,93,False
2018-03-09,90,False
2018-03-10,84,False
2018-03-11,93,False
2018-03-12,96,False
2018-03-13,100,False
2018-03-14,93,False
2018-03-15,91,False
2018-03-16,86,False
2018-03-17,83,False
2018-03-18,89,False
2018-03-19,96,False
2018-03-20,99,False
2018-03-21,96,False
2018-03-22,91,False
2018-03-23,82,False
2018-03-24,80,False
2018-03-25,86,False
2018-03-26,96,False
2018-03-27,93,False
2018-03-28,91,False
2018-03-29,87,False
2018-03-30,87,False
2018-03-31,75,False
2018-04-01,81,False
2018-04-02,97,False
2018-04-03,95,False
2018-04-04,95,False
2018-04-05,90,False
2018-04-06,83,False
2018-04-07,77,False
2018-04-08,85,False
2018-04-09,95,False
2018-04-10,92,False
2018-04-11,89,False
2018-04-12,86,False
2018-04-13,85,False
2018-04-14,77,False
2018-04-15,88,False
2018-04-16,92,False
2018-04-17,91,False
2018-04-18,88,False
2018-04-19,86,False
2018-04-20,84,False
2018-04-21,74,False
2018-04-22,83,False
2018-04-23,91,False
2018-04-24,90,False
2018-04-25,87,False
2018-04-26,85,False
2018-04-27,81,False
2018-04-28,74,False
2018-04-29,81,False
2018-04-30,88,False
2018-05-01,93,False
2018-05-02,88,False
2018-05-03,88,False
2018-05-04,82,False
2018-05-05,71,False
2018-05-06,76,False
2018-05-07,88,False
2018-05-08,90,False
2018-05-09,89,False
2018-05-10,84,False
2018-05-11,80,False
2018-05-12,71,False
2018-05-13,75,False
2018-05-14,87,False
2018-05-15,89,False
2018-05-16,88,False
2018-05-17,85,False
2018-05-18,83,False
2018-05-19,69,False
2018-05-20,79,False
2018-05-21,91,False
2018-05-22,90,False
2018-05-23,91,False
2018-05-24,85,False
2018-05-25,78,False
2018-05-26,72,False
2018-05-27,77,False
2018-05-28,80,False
2018-05-29,90,False
2018-05-30,90,False
2018-05-31,88,False
2018-06-01,83,False
2018-06-02,78,False
2018-06-03,80,False
2018-06-04,89,False
2018-06-05,94,False
2018-06-06,94,False
2018-06-07,89,False
2018-06-08,85,False
2018-06-09,79,False
2018-06-10,88,False
2018-06-11,96,False
2018-06-12,97,False
2018-06-13,94,False
2018-06-14,88,False
2018-06-15,83,False
2018-06-16,76,False
2018-06-17,77,False
2018-06-18,91,False
2018-06-19,96,False
2018-06-20,92,False
2018-06-21,89,False
2018-06-22,86,False
2018-06-23,76,False
2018-06-24,87,False
2018-06-25,91,False
2018-06-26,91,False
2018-06-27,89,False
2018-06-28,88,False
