date,Expedia,isPartial
2016-09-11,75,False
2016-09-12,82,False
2016-09-13,79,False
2016-09-14,80,False
2016-09-15,74,False
2016-09-16,69,False
2016-09-17,69,False
2016-09-18,72,False
2016-09-19,75,False
2016-09-20,77,False
2016-09-21,76,False
2016-09-22,71,False
2016-09-23,69,False
2016-09-24,64,False
2016-09-25,76,False
2016-09-26,77,False
2016-09-27,71,False
2016-09-28,76,False
2016-09-29,70,False
2016-09-30,65,False
2016-10-01,66,False
2016-10-02,70,False
2016-10-03,77,False
2016-10-04,76,False
2016-10-05,80,False
2016-10-06,82,False
2016-10-07,71,False
2016-10-08,67,False
2016-10-09,63,False
2016-10-10,73,False
2016-10-11,73,False
2016-10-12,76,False
2016-10-13,72,False
2016-10-14,67,False
2016-10-15,62,False
2016-10-16,68,False
2016-10-17,77,False
2016-10-18,72,False
2016-10-19,73,False
2016-10-20,72,False
2016-10-21,70,False
2016-10-22,61,False
2016-10-23,70,False
2016-10-24,72,False
2016-10-25,71,False
2016-10-26,70,False
2016-10-27,72,False
2016-10-28,66,False
2016-10-29,58,False
2016-10-30,64,False
2016-10-31,70,False
2016-11-01,75,False
2016-11-02,77,False
2016-11-03,75,False
2016-11-04,72,False
2016-11-05,61,False
2016-11-06,71,False
2016-11-07,73,False
2016-11-08,73,False
2016-11-09,56,False
2016-11-10,67,False
2016-11-11,70,False
2016-11-12,65,False
2016-11-13,67,False
2016-11-14,74,False
2016-11-15,75,False
2016-11-16,76,False
2016-11-17,69,False
2016-11-18,68,False
2016-11-19,62,False
2016-11-20,67,False
2016-11-21,73,False
2016-11-22,75,False
2016-11-23,68,False
2016-11-24,61,False
2016-11-25,66,False
2016-11-26,62,False
2016-11-27,67,False
2016-11-28,85,False
2016-11-29,77,False
2016-11-30,67,False
2016-12-01,69,False
2016-12-02,64,False
2016-12-03,58,False
2016-12-04,65,False
2016-12-05,69,False
2016-12-06,72,False
2016-12-07,67,False
2016-12-08,68,False
2016-12-09,54,False
2016-12-10,54,False
2016-12-11,58,False
2016-12-12,68,False
2016-12-13,63,False
2016-12-14,64,False
2016-12-15,63,False
2016-12-16,64,False
2016-12-17,60,False
2016-12-18,59,False
2016-12-19,66,False
2016-12-20,64,False
2016-12-21,59,False
2016-12-22,60,False
2016-12-23,56,False
2016-12-24,46,False
2016-12-25,55,False
2016-12-26,76,False
2016-12-27,81,False
2016-12-28,84,False
2016-12-29,82,False
2016-12-30,80,False
2016-12-31,69,False
2017-01-01,75,False
2017-01-02,91,False
2017-01-03,96,False
2017-01-04,97,False
2017-01-05,95,False
2017-01-06,88,False
2017-01-07,86,False
2017-01-08,96,False
2017-01-09,92,False
2017-01-10,96,False
2017-01-11,87,False
2017-01-12,94,False
2017-01-13,86,False
2017-01-14,86,False
2017-01-15,91,False
2017-01-16,94,False
2017-01-17,92,False
2017-01-18,92,False
2017-01-19,87,False
2017-01-20,73,False
2017-01-21,76,False
2017-01-22,87,False
2017-01-23,84,False
2017-01-24,88,False
2017-01-25,85,False
2017-01-26,80,False
2017-01-27,78,False
2017-01-28,76,False
2017-01-29,77,False
2017-01-30,82,False
2017-01-31,86,False
2017-02-01,84,False
2017-02-02,84,False
2017-02-03,77,False
2017-02-04,77,False
2017-02-05,81,False
2017-02-06,86,False
2017-02-07,87,False
2017-02-08,86,False
2017-02-09,82,False
2017-02-10,80,False
2017-02-11,78,False
2017-02-12,85,False
2017-02-13,85,False
2017-02-14,81,False
2017-02-15,82,False
2017-02-16,84,False
2017-02-17,77,False
2017-02-18,80,False
2017-02-19,88,False
2017-02-20,90,False
2017-02-21,88,False
2017-02-22,86,False
2017-02-23,81,False
2017-02-24,81,False
2017-02-25,81,False
2017-02-26,90,False
2017-02-27,92,False
2017-02-28,97,False
2017-03-01,92,False
2017-03-02,86,False
2017-03-03,88,False
2017-03-04,86,False
2017-03-05,96,False
2017-03-06,100,False
2017-03-07,96,False
2017-03-08,92,False
2017-03-09,87,False
2017-03-10,90,False
2017-03-11,82,False
2017-03-12,97,False
2017-03-13,94,False
2017-03-14,98,False
2017-03-15,95,False
2017-03-16,87,False
2017-03-17,86,False
2017-03-18,78,False
2017-03-19,89,False
2017-03-20,93,False
2017-03-21,91,False
2017-03-22,90,False
2017-03-23,84,False
2017-03-24,79,False
2017-03-25,82,False
2017-03-26,90,False
2017-03-27,86,False
2017-03-28,96,False
2017-03-29,89,False
2017-03-30,88,False
2017-03-31,82,False
2017-04-01,79,False
2017-04-02,85,False
2017-04-03,94,False
2017-04-04,88,False
2017-04-05,93,False
2017-04-06,87,False
2017-04-07,86,False
2017-04-08,74,False
2017-04-09,82,False
2017-04-10,87,False
2017-04-11,85,False
2017-04-12,85,False
2017-04-13,80,False
2017-04-14,76,False
2017-04-15,64,False
2017-04-16,73,False
2017-04-17,89,False
2017-04-18,85,False
2017-04-19,83,False
2017-04-20,82,False
2017-04-21,79,False
2017-04-22,71,False
2017-04-23,72,False
2017-04-24,84,False
2017-04-25,91,False
2017-04-26,87,False
2017-04-27,82,False
2017-04-28,77,False
2017-04-29,70,False
2017-04-30,75,False
2017-05-01,94,False
2017-05-02,91,False
2017-05-03,86,False
2017-05-04,83,False
2017-05-05,79,False
2017-05-06,73,False
2017-05-07,86,False
2017-05-08,86,False
2017-05-09,89,False
2017-05-10,87,False
2017-05-11,84,False
2017-05-12,77,False
2017-05-13,69,False
2017-05-14,76,False
2017-05-15,91,False
2017-05-16,92,False
2017-05-17,88,False
2017-05-18,83,False
2017-05-19,79,False
2017-05-20,80,False
2017-05-21,78,False
2017-05-22,89,False
2017-05-23,87,False
2017-05-24,87,False
2017-05-25,86,False
2017-05-26,86,False
2017-05-27,77,False
2017-05-28,78,False
2017-05-29,82,False
