date,Expedia,isPartial
2013-06-29,84,False
2013-06-30,91,False
2013-07-01,91,False
2013-07-02,95,False
2013-07-03,94,False
2013-07-04,84,False
2013-07-05,77,False
2013-07-06,76,False
2013-07-07,90,False
2013-07-08,93,False
2013-07-09,98,False
2013-07-10,98,False
2013-07-11,90,False
2013-07-12,86,False
2013-07-13,79,False
2013-07-14,88,False
2013-07-15,93,False
2013-07-16,92,False
2013-07-17,95,False
2013-07-18,90,False
2013-07-19,85,False
2013-07-20,83,False
2013-07-21,93,False
2013-07-22,92,False
2013-07-23,95,False
2013-07-24,95,False
2013-07-25,92,False
2013-07-26,91,False
2013-07-27,81,False
2013-07-28,89,False
2013-07-29,96,False
2013-07-30,95,False
2013-07-31,90,False
2013-08-01,93,False
2013-08-02,83,False
2013-08-03,84,False
2013-08-04,87,False
2013-08-05,94,False
2013-08-06,98,False
2013-08-07,96,False
2013-08-08,90,False
2013-08-09,82,False
2013-08-10,82,False
2013-08-11,88,False
2013-08-12,90,False
2013-08-13,94,False
2013-08-14,86,False
2013-08-15,86,False
2013-08-16,80,False
2013-08-17,78,False
2013-08-18,84,False
2013-08-19,86,False
2013-08-20,87,False
2013-08-21,89,False
2013-08-22,80,False
2013-08-23,78,False
2013-08-24,73,False
2013-08-25,76,False
2013-08-26,76,False
2013-08-27,83,False
2013-08-28,81,False
2013-08-29,82,False
2013-08-30,80,False
2013-08-31,69,False
2013-09-01,74,False
2013-09-02,70,False
2013-09-03,81,False
2013-09-04,81,False
2013-09-05,81,False
2013-09-06,75,False
2013-09-07,74,False
2013-09-08,77,False
2013-09-09,81,False
2013-09-10,80,False
2013-09-11,81,False
2013-09-12,74,False
2013-09-13,73,False
2013-09-14,68,False
2013-09-15,72,False
2013-09-16,82,False
2013-09-17,80,False
2013-09-18,79,False
2013-09-19,69,False
2013-09-20,71,False
2013-09-21,66,False
2013-09-22,70,False
2013-09-23,75,False
2013-09-24,76,False
2013-09-25,75,False
2013-09-26,72,False
2013-09-27,68,False
2013-09-28,65,False
2013-09-29,71,False
2013-09-30,72,False
2013-10-01,72,False
2013-10-02,73,False
2013-10-03,72,False
2013-10-04,66,False
2013-10-05,63,False
2013-10-06,71,False
2013-10-07,80,False
2013-10-08,73,False
2013-10-09,73,False
2013-10-10,70,False
2013-10-11,67,False
2013-10-12,61,False
2013-10-13,66,False
2013-10-14,74,False
2013-10-15,73,False
2013-10-16,75,False
2013-10-17,67,False
2013-10-18,68,False
2013-10-19,62,False
2013-10-20,68,False
2013-10-21,71,False
2013-10-22,74,False
2013-10-23,72,False
2013-10-24,67,False
2013-10-25,67,False
2013-10-26,61,False
2013-10-27,68,False
2013-10-28,73,False
2013-10-29,70,False
2013-10-30,70,False
2013-10-31,64,False
2013-11-01,63,False
2013-11-02,64,False
2013-11-03,69,False
2013-11-04,76,False
2013-11-05,72,False
2013-11-06,72,False
2013-11-07,72,False
2013-11-08,65,False
2013-11-09,62,False
2013-11-10,71,False
2013-11-11,71,False
2013-11-12,73,False
2013-11-13,69,False
2013-11-14,66,False
2013-11-15,61,False
2013-11-16,61,False
2013-11-17,66,False
2013-11-18,70,False
2013-11-19,70,False
2013-11-20,68,False
2013-11-21,66,False
2013-11-22,58,False
2013-11-23,58,False
2013-11-24,63,False
2013-11-25,67,False
2013-11-26,65,False
2013-11-27,66,False
2013-11-28,53,False
2013-11-29,56,False
2013-11-30,56,False
2013-12-01,62,False
2013-12-02,66,False
2013-12-03,63,False
2013-12-04,64,False
2013-12-05,62,False
2013-12-06,55,False
2013-12-07,58,False
2013-12-08,63,False
2013-12-09,69,False
2013-12-10,64,False
2013-12-11,63,False
2013-12-12,58,False
2013-12-13,56,False
2013-12-14,59,False
2013-12-15,60,False
2013-12-16,64,False
2013-12-17,64,False
2013-12-18,62,False
2013-12-19,62,False
2013-12-20,61,False
2013-12-21,58,False
2013-12-22,60,False
2013-12-23,61,False
2013-12-24,58,False
2013-12-25,55,False
2013-12-26,83,False
2013-12-27,84,False
2013-12-28,81,False
2013-12-29,83,False
