date,Expedia,isPartial
2014-07-10,90,False
2014-07-11,90,False
2014-07-12,82,False
2014-07-13,89,False
2014-07-14,98,False
2014-07-15,99,False
2014-07-16,98,False
2014-07-17,90,False
2014-07-18,86,False
2014-07-19,83,False
2014-07-20,95,False
2014-07-21,98,False
2014-07-22,97,False
2014-07-23,97,False
2014-07-24,91,False
2014-07-25,87,False
2014-07-26,79,False
2014-07-27,91,False
2014-07-28,93,False
2014-07-29,99,False
2014-07-30,92,False
2014-07-31,87,False
2014-08-01,85,False
2014-08-02,82,False
2014-08-03,89,False
2014-08-04,93,False
2014-08-05,95,False
2014-08-06,94,False
2014-08-07,92,False
2014-08-08,90,False
2014-08-09,79,False
2014-08-10,84,False
2014-08-11,94,False
2014-08-12,90,False
2014-08-13,90,False
2014-08-14,83,False
2014-08-15,83,False
2014-08-16,71,False
2014-08-17,87,False
2014-08-18,87,False
2014-08-19,85,False
2014-08-20,84,False
2014-08-21,77,False
2014-08-22,75,False
2014-08-23,70,False
2014-08-24,80,False
2014-08-25,88,False
2014-08-26,88,False
2014-08-27,79,False
2014-08-28,78,False
2014-08-29,77,False
2014-08-30,68,False
2014-08-31,74,False
2014-09-01,69,False
2014-09-02,76,False
2014-09-03,78,False
2014-09-04,74,False
2014-09-05,74,False
2014-09-06,71,False
2014-09-07,70,False
2014-09-08,79,False
2014-09-09,78,False
2014-09-10,77,False
2014-09-11,75,False
2014-09-12,68,False
2014-09-13,64,False
2014-09-14,72,False
2014-09-15,78,False
2014-09-16,83,False
2014-09-17,78,False
2014-09-18,73,False
2014-09-19,70,False
2014-09-20,65,False
2014-09-21,70,False
2014-09-22,77,False
2014-09-23,75,False
2014-09-24,72,False
2014-09-25,69,False
2014-09-26,69,False
2014-09-27,62,False
2014-09-28,67,False
2014-09-29,76,False
2014-09-30,78,False
2014-10-01,75,False
2014-10-02,70,False
2014-10-03,69,False
2014-10-04,61,False
2014-10-05,66,False
2014-10-06,77,False
2014-10-07,78,False
2014-10-08,73,False
2014-10-09,70,False
2014-10-10,68,False
2014-10-11,59,False
2014-10-12,67,False
2014-10-13,71,False
2014-10-14,70,False
2014-10-15,72,False
2014-10-16,67,False
2014-10-17,62,False
2014-10-18,59,False
2014-10-19,62,False
2014-10-20,71,False
2014-10-21,69,False
2014-10-22,64,False
2014-10-23,64,False
2014-10-24,63,False
2014-10-25,57,False
2014-10-26,66,False
2014-10-27,66,False
2014-10-28,68,False
2014-10-29,69,False
2014-10-30,64,False
2014-10-31,56,False
2014-11-01,55,False
2014-11-02,66,False
2014-11-03,67,False
2014-11-04,67,False
2014-11-05,67,False
2014-11-06,69,False
2014-11-07,67,False
2014-11-08,59,False
2014-11-09,62,False
2014-11-10,70,False
2014-11-11,75,False
2014-11-12,64,False
2014-11-13,63,False
2014-11-14,61,False
2014-11-15,60,False
2014-11-16,66,False
2014-11-17,69,False
2014-11-18,70,False
2014-11-19,67,False
2014-11-20,61,False
2014-11-21,60,False
2014-11-22,56,False
2014-11-23,62,False
2014-11-24,65,False
2014-11-25,64,False
2014-11-26,60,False
2014-11-27,52,False
2014-11-28,59,False
2014-11-29,51,False
2014-11-30,60,False
2014-12-01,69,False
