date,Expedia,isPartial
2011-09-18,74,False
2011-09-19,86,False
2011-09-20,84,False
2011-09-21,81,False
2011-09-22,79,False
2011-09-23,70,False
2011-09-24,69,False
2011-09-25,77,False
2011-09-26,83,False
2011-09-27,80,False
2011-09-28,82,False
2011-09-29,74,False
2011-09-30,72,False
2011-10-01,75,False
2011-10-02,75,False
2011-10-03,85,False
2011-10-04,83,False
2011-10-05,81,False
2011-10-06,77,False
2011-10-07,72,False
2011-10-08,65,False
2011-10-09,71,False
2011-10-10,77,False
2011-10-11,77,False
2011-10-12,78,False
2011-10-13,73,False
2011-10-14,69,False
2011-10-15,68,False
2011-10-16,75,False
2011-10-17,76,False
2011-10-18,73,False
2011-10-19,77,False
2011-10-20,70,False
2011-10-21,67,False
2011-10-22,64,False
2011-10-23,66,False
2011-10-24,79,False
2011-10-25,75,False
2011-10-26,71,False
2011-10-27,70,False
2011-10-28,66,False
2011-10-29,65,False
2011-10-30,64,False
2011-10-31,69,False
2011-11-01,70,False
2011-11-02,73,False
2011-11-03,73,False
2011-11-04,65,False
2011-11-05,66,False
2011-11-06,75,False
2011-11-07,76,False
2011-11-08,77,False
2011-11-09,73,False
2011-11-10,68,False
2011-11-11,68,False
2011-11-12,63,False
2011-11-13,72,False
2011-11-14,74,False
2011-11-15,73,False
2011-11-16,66,False
2011-11-17,67,False
2011-11-18,63,False
2011-11-19,64,False
2011-11-20,67,False
2011-11-21,68,False
2011-11-22,65,False
2011-11-23,62,False
2011-11-24,57,False
2011-11-25,52,False
2011-11-26,60,False
2011-11-27,64,False
2011-11-28,73,False
2011-11-29,73,False
2011-11-30,68,False
2011-12-01,67,False
2011-12-02,64,False
2011-12-03,62,False
2011-12-04,66,False
2011-12-05,71,False
2011-12-06,70,False
2011-12-07,68,False
2011-12-08,64,False
2011-12-09,62,False
2011-12-10,58,False
2011-12-11,66,False
2011-12-12,66,False
2011-12-13,68,False
2011-12-14,66,False
2011-12-15,61,False
2011-12-16,61,False
2011-12-17,52,False
2011-12-18,65,False
2011-12-19,69,False
2011-12-20,63,False
2011-12-21,64,False
2011-12-22,57,False
2011-12-23,54,False
2011-12-24,47,False
2011-12-25,55,False
2011-12-26,70,False
2011-12-27,88,False
2011-12-28,84,False
2011-12-29,81,False
2011-12-30,77,False
2011-12-31,71,False
2012-01-01,80,False
2012-01-02,91,False
2012-01-03,98,False
2012-01-04,94,False
2012-01-05,95,False
2012-01-06,87,False
2012-01-07,85,False
2012-01-08,95,False
2012-01-09,100,False
2012-01-10,99,False
2012-01-11,89,False
2012-01-12,88,False
2012-01-13,84,False
2012-01-14,85,False
2012-01-15,93,False
2012-01-16,92,False
2012-01-17,88,False
2012-01-18,89,False
2012-01-19,84,False
2012-01-20,83,False
2012-01-21,78,False
2012-01-22,91,False
2012-01-23,86,False
