date,Expedia,isPartial
2016-05-04,80,False
2016-05-05,76,False
2016-05-06,74,False
2016-05-07,65,False
2016-05-08,70,False
2016-05-09,86,False
2016-05-10,85,False
2016-05-11,84,False
2016-05-12,78,False
2016-05-13,78,False
2016-05-14,71,False
2016-05-15,77,False
2016-05-16,88,False
2016-05-17,87,False
2016-05-18,88,False
2016-05-19,82,False
2016-05-20,76,False
2016-05-21,70,False
2016-05-22,77,False
2016-05-23,84,False
2016-05-24,87,False
2016-05-25,84,False
2016-05-26,83,False
2016-05-27,77,False
2016-05-28,71,False
2016-05-29,75,False
2016-05-30,81,False
2016-05-31,84,False
2016-06-01,84,False
2016-06-02,87,False
2016-06-03,80,False
2016-06-04,72,False
2016-06-05,79,False
2016-06-06,87,False
2016-06-07,88,False
2016-06-08,87,False
2016-06-09,84,False
2016-06-10,78,False
2016-06-11,73,False
2016-06-12,80,False
2016-06-13,86,False
2016-06-14,83,False
2016-06-15,84,False
2016-06-16,82,False
2016-06-17,79,False
2016-06-18,74,False
2016-06-19,82,False
2016-06-20,87,False
2016-06-21,91,False
2016-06-22,88,False
2016-06-23,86,False
2016-06-24,81,False
2016-06-25,81,False
2016-06-26,88,False
2016-06-27,90,False
2016-06-28,94,False
2016-06-29,92,False
2016-06-30,89,False
2016-07-01,84,False
2016-07-02,80,False
2016-07-03,87,False
2016-07-04,85,False
2016-07-05,93,False
2016-07-06,95,False
2016-07-07,92,False
2016-07-08,88,False
2016-07-09,83,False
2016-07-10,91,False
2016-07-11,96,False
2016-07-12,100,False
2016-07-13,94,False
2016-07-14,92,False
2016-07-15,86,False
2016-07-16,84,False
2016-07-17,89,False
2016-07-18,96,False
2016-07-19,98,False
2016-07-20,98,False
2016-07-21,93,False
2016-07-22,88,False
2016-07-23,87,False
2016-07-24,90,False
2016-07-25,98,False
2016-07-26,95,False
2016-07-27,91,False
2016-07-28,90,False
2016-07-29,87,False
2016-07-30,83,False
2016-07-31,90,False
2016-08-01,94,False
2016-08-02,96,False
2016-08-03,96,False
2016-08-04,89,False
2016-08-05,88,False
2016-08-06,77,False
2016-08-07,84,False
2016-08-08,89,False
2016-08-09,90,False
2016-08-10,88,False
2016-08-11,83,False
2016-08-12,81,False
2016-08-13,75,False
2016-08-14,80,False
2016-08-15,83,False
2016-08-16,83,False
2016-08-17,80,False
2016-08-18,79,False
2016-08-19,74,False
2016-08-20,69,False
2016-08-21,75,False
2016-08-22,83,False
2016-08-23,87,False
2016-08-24,79,False
2016-08-25,77,False
2016-08-26,71,False
2016-08-27,69,False
2016-08-28,75,False
2016-08-29,80,False
2016-08-30,79,False
2016-08-31,81,False
2016-09-01,79,False
2016-09-02,77,False
2016-09-03,71,False
2016-09-04,73,False
2016-09-05,77,False
2016-09-06,82,False
2016-09-07,82,False
2016-09-08,76,False
2016-09-09,74,False
2016-09-10,68,False
2016-09-11,71,False
2016-09-12,78,False
2016-09-13,76,False
2016-09-14,79,False
2016-09-15,72,False
2016-09-16,68,False
2016-09-17,63,False
2016-09-18,70,False
2016-09-19,74,False
2016-09-20,77,False
2016-09-21,71,False
2016-09-22,71,False
2016-09-23,68,False
2016-09-24,64,False
2016-09-25,70,False
2016-09-26,75,False
2016-09-27,71,False
2016-09-28,73,False
2016-09-29,71,False
2016-09-30,66,False
2016-10-01,63,False
2016-10-02,67,False
2016-10-03,75,False
2016-10-04,78,False
2016-10-05,77,False
2016-10-06,77,False
2016-10-07,70,False
2016-10-08,62,False
2016-10-09,65,False
2016-10-10,72,False
2016-10-11,71,False
2016-10-12,74,False
2016-10-13,71,False
2016-10-14,65,False
2016-10-15,60,False
2016-10-16,65,False
2016-10-17,73,False
2016-10-18,74,False
2016-10-19,68,False
2016-10-20,68,False
2016-10-21,72,False
2016-10-22,59,False
2016-10-23,67,False
2016-10-24,71,False
2016-10-25,72,False
2016-10-26,71,False
2016-10-27,71,False
2016-10-28,62,False
2016-10-29,59,False
2016-10-30,64,False
2016-10-31,66,False
2016-11-01,70,False
2016-11-02,71,False
2016-11-03,73,False
2016-11-04,68,False
2016-11-05,62,False
2016-11-06,67,False
2016-11-07,73,False
2016-11-08,71,False
2016-11-09,55,False
2016-11-10,67,False
2016-11-11,68,False
2016-11-12,61,False
2016-11-13,67,False
2016-11-14,72,False
2016-11-15,74,False
2016-11-16,72,False
2016-11-17,67,False
2016-11-18,65,False
2016-11-19,59,False
2016-11-20,66,False
2016-11-21,70,False
2016-11-22,72,False
2016-11-23,66,False
2016-11-24,58,False
2016-11-25,68,False
2016-11-26,58,False
2016-11-27,64,False
2016-11-28,80,False
2016-11-29,75,False
2016-11-30,65,False
2016-12-01,67,False
2016-12-02,62,False
2016-12-03,55,False
2016-12-04,62,False
2016-12-05,67,False
2016-12-06,66,False
2016-12-07,65,False
2016-12-08,63,False
2016-12-09,56,False
2016-12-10,52,False
2016-12-11,57,False
2016-12-12,64,False
2016-12-13,61,False
2016-12-14,61,False
2016-12-15,60,False
2016-12-16,58,False
2016-12-17,56,False
2016-12-18,60,False
2016-12-19,63,False
2016-12-20,62,False
2016-12-21,60,False
2016-12-22,58,False
2016-12-23,53,False
2016-12-24,47,False
2016-12-25,51,False
2016-12-26,72,False
2016-12-27,80,False
2016-12-28,84,False
2016-12-29,80,False
2016-12-30,75,False
2016-12-31,65,False
2017-01-01,74,False
2017-01-02,85,False
2017-01-03,92,False
2017-01-04,94,False
2017-01-05,92,False
2017-01-06,86,False
2017-01-07,80,False
2017-01-08,92,False
2017-01-09,91,False
2017-01-10,90,False
2017-01-11,86,False
2017-01-12,86,False
2017-01-13,82,False
2017-01-14,82,False
2017-01-15,89,False
2017-01-16,90,False
2017-01-17,89,False
2017-01-18,88,False
2017-01-19,83,False
