date,Expedia,isPartial
2015-04-10,75,False
2015-04-11,71,False
2015-04-12,78,False
2015-04-13,83,False
2015-04-14,86,False
2015-04-15,82,False
2015-04-16,76,False
2015-04-17,76,False
2015-04-18,68,False
2015-04-19,74,False
2015-04-20,83,False
2015-04-21,85,False
2015-04-22,81,False
2015-04-23,80,False
2015-04-24,77,False
2015-04-25,72,False
2015-04-26,79,False
2015-04-27,84,False
2015-04-28,85,False
2015-04-29,79,False
2015-04-30,77,False
2015-05-01,78,False
2015-05-02,64,False
2015-05-03,75,False
2015-05-04,84,False
2015-05-05,87,False
2015-05-06,80,False
2015-05-07,78,False
2015-05-08,73,False
2015-05-09,71,False
2015-05-10,77,False
2015-05-11,85,False
2015-05-12,85,False
2015-05-13,85,False
2015-05-14,81,False
2015-05-15,76,False
2015-05-16,70,False
2015-05-17,78,False
2015-05-18,88,False
2015-05-19,91,False
2015-05-20,87,False
2015-05-21,80,False
2015-05-22,76,False
2015-05-23,70,False
2015-05-24,74,False
2015-05-25,80,False
2015-05-26,84,False
2015-05-27,81,False
2015-05-28,79,False
2015-05-29,77,False
2015-05-30,73,False
2015-05-31,86,False
2015-06-01,85,False
2015-06-02,89,False
2015-06-03,91,False
2015-06-04,88,False
2015-06-05,79,False
2015-06-06,72,False
2015-06-07,80,False
2015-06-08,87,False
2015-06-09,90,False
2015-06-10,85,False
2015-06-11,91,False
2015-06-12,78,False
2015-06-13,75,False
2015-06-14,88,False
2015-06-15,91,False
2015-06-16,88,False
2015-06-17,87,False
2015-06-18,85,False
2015-06-19,81,False
2015-06-20,76,False
2015-06-21,84,False
2015-06-22,95,False
2015-06-23,92,False
2015-06-24,94,False
2015-06-25,88,False
2015-06-26,88,False
2015-06-27,77,False
2015-06-28,87,False
2015-06-29,92,False
2015-06-30,93,False
2015-07-01,95,False
2015-07-02,87,False
2015-07-03,79,False
2015-07-04,75,False
2015-07-05,83,False
2015-07-06,91,False
2015-07-07,96,False
2015-07-08,96,False
2015-07-09,89,False
2015-07-10,84,False
2015-07-11,77,False
2015-07-12,93,False
2015-07-13,96,False
2015-07-14,99,False
2015-07-15,95,False
2015-07-16,90,False
2015-07-17,90,False
2015-07-18,83,False
2015-07-19,87,False
2015-07-20,100,False
2015-07-21,99,False
2015-07-22,96,False
2015-07-23,90,False
2015-07-24,86,False
2015-07-25,80,False
2015-07-26,89,False
2015-07-27,96,False
2015-07-28,93,False
2015-07-29,93,False
2015-07-30,93,False
2015-07-31,89,False
2015-08-01,85,False
2015-08-02,86,False
2015-08-03,99,False
2015-08-04,97,False
2015-08-05,94,False
2015-08-06,92,False
2015-08-07,88,False
2015-08-08,83,False
2015-08-09,87,False
2015-08-10,92,False
2015-08-11,96,False
2015-08-12,94,False
2015-08-13,85,False
2015-08-14,81,False
2015-08-15,75,False
2015-08-16,83,False
2015-08-17,89,False
2015-08-18,87,False
2015-08-19,90,False
2015-08-20,81,False
2015-08-21,76,False
2015-08-22,71,False
2015-08-23,78,False
2015-08-24,81,False
2015-08-25,85,False
2015-08-26,81,False
2015-08-27,79,False
2015-08-28,76,False
2015-08-29,69,False
2015-08-30,73,False
2015-08-31,81,False
2015-09-01,88,False
2015-09-02,86,False
2015-09-03,82,False
2015-09-04,78,False
2015-09-05,70,False
2015-09-06,69,False
2015-09-07,75,False
2015-09-08,85,False
2015-09-09,83,False
2015-09-10,83,False
2015-09-11,74,False
2015-09-12,66,False
2015-09-13,73,False
