date,Expedia,isPartial
2014-07-24,93,False
2014-07-25,88,False
2014-07-26,83,False
2014-07-27,95,False
2014-07-28,97,False
2014-07-29,100,False
2014-07-30,97,False
2014-07-31,92,False
2014-08-01,87,False
2014-08-02,86,False
2014-08-03,94,False
2014-08-04,97,False
2014-08-05,96,False
2014-08-06,96,False
2014-08-07,90,False
2014-08-08,91,False
2014-08-09,85,False
2014-08-10,92,False
2014-08-11,100,False
2014-08-12,95,False
2014-08-13,95,False
2014-08-14,86,False
2014-08-15,83,False
2014-08-16,76,False
2014-08-17,86,False
2014-08-18,90,False
2014-08-19,91,False
2014-08-20,88,False
2014-08-21,85,False
2014-08-22,80,False
2014-08-23,74,False
2014-08-24,79,False
2014-08-25,85,False
2014-08-26,83,False
2014-08-27,85,False
2014-08-28,78,False
2014-08-29,77,False
2014-08-30,75,False
2014-08-31,74,False
2014-09-01,79,False
2014-09-02,80,False
2014-09-03,87,False
2014-09-04,77,False
2014-09-05,78,False
2014-09-06,74,False
2014-09-07,81,False
2014-09-08,84,False
2014-09-09,80,False
2014-09-10,79,False
2014-09-11,75,False
2014-09-12,76,False
2014-09-13,68,False
2014-09-14,73,False
2014-09-15,81,False
2014-09-16,83,False
2014-09-17,79,False
2014-09-18,75,False
2014-09-19,75,False
2014-09-20,64,False
2014-09-21,74,False
2014-09-22,78,False
2014-09-23,79,False
2014-09-24,76,False
2014-09-25,73,False
2014-09-26,73,False
2014-09-27,64,False
2014-09-28,71,False
2014-09-29,79,False
2014-09-30,78,False
2014-10-01,76,False
2014-10-02,72,False
2014-10-03,70,False
2014-10-04,67,False
2014-10-05,70,False
2014-10-06,77,False
2014-10-07,78,False
2014-10-08,77,False
2014-10-09,71,False
2014-10-10,69,False
2014-10-11,62,False
2014-10-12,69,False
2014-10-13,74,False
2014-10-14,73,False
2014-10-15,73,False
2014-10-16,72,False
2014-10-17,65,False
2014-10-18,61,False
2014-10-19,67,False
2014-10-20,74,False
2014-10-21,72,False
2014-10-22,69,False
2014-10-23,66,False
2014-10-24,65,False
2014-10-25,61,False
2014-10-26,65,False
2014-10-27,72,False
2014-10-28,70,False
2014-10-29,65,False
2014-10-30,62,False
2014-10-31,60,False
2014-11-01,58,False
2014-11-02,69,False
2014-11-03,72,False
2014-11-04,75,False
2014-11-05,71,False
2014-11-06,69,False
2014-11-07,68,False
2014-11-08,63,False
2014-11-09,68,False
2014-11-10,75,False
2014-11-11,72,False
2014-11-12,68,False
2014-11-13,65,False
2014-11-14,63,False
2014-11-15,60,False
2014-11-16,64,False
2014-11-17,74,False
2014-11-18,73,False
2014-11-19,66,False
2014-11-20,61,False
2014-11-21,59,False
2014-11-22,56,False
2014-11-23,66,False
2014-11-24,66,False
2014-11-25,66,False
2014-11-26,59,False
2014-11-27,56,False
2014-11-28,59,False
2014-11-29,55,False
2014-11-30,61,False
2014-12-01,76,False
2014-12-02,68,False
2014-12-03,69,False
2014-12-04,63,False
2014-12-05,58,False
2014-12-06,58,False
2014-12-07,61,False
2014-12-08,69,False
2014-12-09,66,False
2014-12-10,64,False
2014-12-11,59,False
2014-12-12,59,False
2014-12-13,52,False
2014-12-14,59,False
2014-12-15,65,False
2014-12-16,63,False
2014-12-17,61,False
2014-12-18,63,False
2014-12-19,59,False
2014-12-20,58,False
2014-12-21,62,False
2014-12-22,63,False
2014-12-23,62,False
2014-12-24,54,False
2014-12-25,59,False
2014-12-26,77,False
2014-12-27,75,False
2014-12-28,79,False
2014-12-29,85,False
2014-12-30,76,False
2014-12-31,70,False
2015-01-01,76,False
2015-01-02,84,False
2015-01-03,82,False
2015-01-04,87,False
2015-01-05,91,False
2015-01-06,96,False
2015-01-07,89,False
2015-01-08,87,False
2015-01-09,84,False
2015-01-10,81,False
2015-01-11,93,False
2015-01-12,93,False
2015-01-13,94,False
2015-01-14,86,False
2015-01-15,89,False
2015-01-16,84,False
2015-01-17,78,False
2015-01-18,87,False
2015-01-19,87,False
2015-01-20,91,False
2015-01-21,89,False
2015-01-22,88,False
2015-01-23,79,False
2015-01-24,80,False
2015-01-25,91,False
2015-01-26,88,False
2015-01-27,88,False
2015-01-28,84,False
2015-01-29,81,False
2015-01-30,77,False
2015-01-31,72,False
2015-02-01,79,False
2015-02-02,80,False
2015-02-03,85,False
2015-02-04,84,False
2015-02-05,81,False
2015-02-06,79,False
2015-02-07,75,False
2015-02-08,88,False
2015-02-09,85,False
2015-02-10,87,False
2015-02-11,86,False
2015-02-12,86,False
2015-02-13,82,False
2015-02-14,75,False
2015-02-15,88,False
2015-02-16,88,False
2015-02-17,88,False
2015-02-18,85,False
2015-02-19,82,False
2015-02-20,85,False
2015-02-21,84,False
2015-02-22,87,False
2015-02-23,85,False
2015-02-24,88,False
