date,Expedia,isPartial
2011-08-27,68,False
2011-08-28,74,False
2011-08-29,79,False
2011-08-30,86,False
2011-08-31,82,False
2011-09-01,78,False
2011-09-02,71,False
2011-09-03,70,False
2011-09-04,74,False
2011-09-05,74,False
2011-09-06,84,False
2011-09-07,83,False
2011-09-08,80,False
2011-09-09,75,False
2011-09-10,69,False
2011-09-11,74,False
2011-09-12,79,False
2011-09-13,78,False
2011-09-14,76,False
2011-09-15,72,False
2011-09-16,70,False
2011-09-17,68,False
2011-09-18,70,False
2011-09-19,80,False
2011-09-20,80,False
2011-09-21,78,False
2011-09-22,73,False
2011-09-23,69,False
2011-09-24,67,False
2011-09-25,74,False
2011-09-26,79,False
2011-09-27,75,False
2011-09-28,76,False
2011-09-29,71,False
2011-09-30,70,False
2011-10-01,66,False
2011-10-02,73,False
2011-10-03,82,False
2011-10-04,79,False
2011-10-05,76,False
2011-10-06,72,False
2011-10-07,65,False
2011-10-08,65,False
2011-10-09,67,False
2011-10-10,76,False
2011-10-11,74,False
2011-10-12,72,False
2011-10-13,73,False
2011-10-14,66,False
2011-10-15,65,False
2011-10-16,68,False
2011-10-17,74,False
2011-10-18,72,False
2011-10-19,70,False
2011-10-20,65,False
2011-10-21,63,False
2011-10-22,62,False
2011-10-23,63,False
2011-10-24,71,False
2011-10-25,68,False
2011-10-26,65,False
2011-10-27,67,False
2011-10-28,60,False
2011-10-29,63,False
2011-10-30,61,False
2011-10-31,63,False
2011-11-01,66,False
2011-11-02,69,False
2011-11-03,68,False
2011-11-04,61,False
2011-11-05,59,False
2011-11-06,67,False
2011-11-07,72,False
2011-11-08,71,False
2011-11-09,66,False
2011-11-10,61,False
2011-11-11,61,False
2011-11-12,60,False
2011-11-13,72,False
2011-11-14,66,False
2011-11-15,67,False
2011-11-16,67,False
2011-11-17,63,False
2011-11-18,58,False
2011-11-19,61,False
2011-11-20,62,False
2011-11-21,63,False
2011-11-22,61,False
2011-11-23,59,False
2011-11-24,51,False
2011-11-25,52,False
2011-11-26,55,False
2011-11-27,64,False
2011-11-28,66,False
2011-11-29,67,False
2011-11-30,66,False
2011-12-01,62,False
2011-12-02,57,False
2011-12-03,58,False
2011-12-04,60,False
2011-12-05,68,False
2011-12-06,64,False
2011-12-07,64,False
2011-12-08,60,False
2011-12-09,57,False
2011-12-10,55,False
2011-12-11,60,False
2011-12-12,66,False
2011-12-13,66,False
2011-12-14,58,False
2011-12-15,57,False
2011-12-16,59,False
2011-12-17,53,False
2011-12-18,59,False
2011-12-19,60,False
2011-12-20,59,False
2011-12-21,58,False
2011-12-22,55,False
2011-12-23,49,False
2011-12-24,44,False
2011-12-25,47,False
2011-12-26,68,False
2011-12-27,77,False
2011-12-28,79,False
2011-12-29,77,False
2011-12-30,70,False
2011-12-31,69,False
2012-01-01,73,False
2012-01-02,83,False
2012-01-03,93,False
2012-01-04,89,False
2012-01-05,86,False
2012-01-06,83,False
2012-01-07,85,False
2012-01-08,91,False
2012-01-09,92,False
2012-01-10,91,False
2012-01-11,86,False
2012-01-12,85,False
2012-01-13,77,False
2012-01-14,83,False
2012-01-15,86,False
2012-01-16,86,False
2012-01-17,82,False
2012-01-18,84,False
2012-01-19,80,False
2012-01-20,71,False
2012-01-21,73,False
2012-01-22,88,False
2012-01-23,82,False
2012-01-24,82,False
2012-01-25,81,False
2012-01-26,75,False
