date,Electronic Arts,isPartial
2011-05-11,43,False
2011-05-12,26,False
2011-05-13,34,False
2011-05-14,33,False
2011-05-15,21,False
2011-05-16,48,False
2011-05-17,49,False
2011-05-18,47,False
2011-05-19,35,False
2011-05-20,36,False
2011-05-21,50,False
2011-05-22,27,False
2011-05-23,42,False
2011-05-24,51,False
2011-05-25,55,False
2011-05-26,47,False
2011-05-27,47,False
2011-05-28,19,False
2011-05-29,22,False
2011-05-30,20,False
2011-05-31,34,False
2011-06-01,45,False
2011-06-02,38,False
2011-06-03,59,False
2011-06-04,65,False
2011-06-05,41,False
2011-06-06,83,False
2011-06-07,61,False
2011-06-08,49,False
2011-06-09,41,False
2011-06-10,22,False
2011-06-11,36,False
2011-06-12,36,False
2011-06-13,48,False
2011-06-14,48,False
2011-06-15,70,False
2011-06-16,58,False
2011-06-17,52,False
2011-06-18,41,False
2011-06-19,46,False
2011-06-20,41,False
2011-06-21,42,False
2011-06-22,58,False
2011-06-23,49,False
2011-06-24,60,False
2011-06-25,41,False
2011-06-26,39,False
2011-06-27,58,False
2011-06-28,34,False
2011-06-29,58,False
2011-06-30,41,False
2011-07-01,32,False
2011-07-02,39,False
2011-07-03,53,False
2011-07-04,38,False
2011-07-05,26,False
2011-07-06,41,False
2011-07-07,33,False
2011-07-08,36,False
2011-07-09,37,False
2011-07-10,47,False
2011-07-11,30,False
2011-07-12,25,False
2011-07-13,77,False
2011-07-14,60,False
2011-07-15,58,False
2011-07-16,31,False
2011-07-17,39,False
2011-07-18,39,False
2011-07-19,47,False
2011-07-20,22,False
2011-07-21,62,False
2011-07-22,52,False
2011-07-23,64,False
2011-07-24,41,False
2011-07-25,51,False
2011-07-26,55,False
2011-07-27,48,False
2011-07-28,39,False
2011-07-29,46,False
2011-07-30,57,False
2011-07-31,33,False
2011-08-01,33,False
2011-08-02,65,False
2011-08-03,46,False
2011-08-04,54,False
2011-08-05,54,False
2011-08-06,56,False
2011-08-07,42,False
2011-08-08,48,False
2011-08-09,42,False
2011-08-10,46,False
2011-08-11,49,False
2011-08-12,67,False
2011-08-13,41,False
2011-08-14,62,False
2011-08-15,64,False
2011-08-16,42,False
2011-08-17,56,False
2011-08-18,34,False
2011-08-19,46,False
2011-08-20,45,False
2011-08-21,39,False
2011-08-22,46,False
2011-08-23,49,False
2011-08-24,56,False
2011-08-25,33,False
2011-08-26,26,False
2011-08-27,36,False
2011-08-28,43,False
2011-08-29,54,False
2011-08-30,55,False
2011-08-31,44,False
2011-09-01,40,False
2011-09-02,49,False
2011-09-03,40,False
2011-09-04,57,False
2011-09-05,59,False
2011-09-06,37,False
2011-09-07,56,False
2011-09-08,31,False
2011-09-09,33,False
2011-09-10,34,False
2011-09-11,36,False
2011-09-12,63,False
2011-09-13,45,False
2011-09-14,55,False
2011-09-15,42,False
2011-09-16,56,False
2011-09-17,47,False
2011-09-18,45,False
2011-09-19,39,False
2011-09-20,50,False
2011-09-21,51,False
2011-09-22,57,False
2011-09-23,50,False
2011-09-24,53,False
2011-09-25,41,False
2011-09-26,58,False
2011-09-27,63,False
2011-09-28,78,False
2011-09-29,63,False
2011-09-30,64,False
2011-10-01,69,False
2011-10-02,70,False
2011-10-03,55,False
2011-10-04,58,False
2011-10-05,48,False
2011-10-06,47,False
2011-10-07,40,False
2011-10-08,48,False
2011-10-09,63,False
2011-10-10,46,False
2011-10-11,51,False
2011-10-12,55,False
2011-10-13,43,False
2011-10-14,58,False
2011-10-15,52,False
2011-10-16,39,False
2011-10-17,42,False
2011-10-18,65,False
2011-10-19,68,False
2011-10-20,58,False
2011-10-21,56,False
2011-10-22,26,False
2011-10-23,65,False
2011-10-24,54,False
2011-10-25,81,False
2011-10-26,94,False
2011-10-27,100,False
2011-10-28,92,False
2011-10-29,69,False
2011-10-30,53,False
2011-10-31,78,False
2011-11-01,71,False
2011-11-02,57,False
2011-11-03,57,False
2011-11-04,31,False
2011-11-05,63,False
2011-11-06,43,False
2011-11-07,53,False
2011-11-08,62,False
2011-11-09,40,False
2011-11-10,44,False
2011-11-11,34,False
2011-11-12,51,False
2011-11-13,44,False
2011-11-14,58,False
2011-11-15,39,False
2011-11-16,33,False
2011-11-17,51,False
2011-11-18,30,False
2011-11-19,48,False
2011-11-20,38,False
2011-11-21,46,False
2011-11-22,44,False
2011-11-23,41,False
2011-11-24,44,False
2011-11-25,59,False
2011-11-26,36,False
2011-11-27,49,False
2011-11-28,67,False
2011-11-29,47,False
2011-11-30,40,False
2011-12-01,37,False
2011-12-02,53,False
2011-12-03,39,False
2011-12-04,64,False
2011-12-05,51,False
2011-12-06,63,False
2011-12-07,44,False
2011-12-08,38,False
2011-12-09,41,False
2011-12-10,47,False
2011-12-11,44,False
2011-12-12,60,False
2011-12-13,61,False
2011-12-14,46,False
2011-12-15,58,False
2011-12-16,43,False
2011-12-17,48,False
2011-12-18,40,False
2011-12-19,35,False
2011-12-20,54,False
2011-12-21,52,False
2011-12-22,40,False
2011-12-23,80,False
2011-12-24,46,False
2011-12-25,51,False
2011-12-26,57,False
2011-12-27,58,False
2011-12-28,66,False
2011-12-29,44,False
2011-12-30,38,False
2011-12-31,42,False
2012-01-01,28,False
2012-01-02,42,False
2012-01-03,44,False
2012-01-04,64,False
2012-01-05,56,False
2012-01-06,48,False
2012-01-07,48,False
2012-01-08,55,False
2012-01-09,43,False
2012-01-10,40,False
2012-01-11,39,False
2012-01-12,43,False
2012-01-13,55,False
2012-01-14,42,False
2012-01-15,51,False
2012-01-16,47,False
2012-01-17,39,False
2012-01-18,52,False
2012-01-19,53,False
2012-01-20,56,False
2012-01-21,32,False
2012-01-22,54,False
2012-01-23,40,False
2012-01-24,38,False
2012-01-25,48,False
2012-01-26,53,False
