date,Electronic Arts,isPartial
2014-07-24,100,False
2014-07-25,49,False
2014-07-26,46,False
2014-07-27,68,False
2014-07-28,68,False
2014-07-29,47,False
2014-07-30,56,False
2014-07-31,77,False
2014-08-01,46,False
2014-08-02,35,False
2014-08-03,28,False
2014-08-04,61,False
2014-08-05,61,False
2014-08-06,35,False
2014-08-07,42,False
2014-08-08,49,False
2014-08-09,39,False
2014-08-10,38,False
2014-08-11,29,False
2014-08-12,54,False
2014-08-13,57,False
2014-08-14,41,False
2014-08-15,69,False
2014-08-16,39,False
2014-08-17,31,False
2014-08-18,60,False
2014-08-19,54,False
2014-08-20,54,False
2014-08-21,40,False
2014-08-22,27,False
2014-08-23,45,False
2014-08-24,61,False
2014-08-25,42,False
2014-08-26,42,False
2014-08-27,54,False
2014-08-28,40,False
2014-08-29,30,False
2014-08-30,23,False
2014-08-31,46,False
2014-09-01,34,False
2014-09-02,46,False
2014-09-03,55,False
2014-09-04,56,False
2014-09-05,55,False
2014-09-06,67,False
2014-09-07,79,False
2014-09-08,41,False
2014-09-09,60,False
2014-09-10,60,False
2014-09-11,49,False
2014-09-12,40,False
2014-09-13,29,False
2014-09-14,58,False
2014-09-15,32,False
2014-09-16,55,False
2014-09-17,69,False
2014-09-18,47,False
2014-09-19,43,False
2014-09-20,46,False
2014-09-21,83,False
2014-09-22,62,False
2014-09-23,60,False
2014-09-24,35,False
2014-09-25,57,False
2014-09-26,61,False
2014-09-27,56,False
2014-09-28,59,False
2014-09-29,55,False
2014-09-30,48,False
2014-10-01,46,False
2014-10-02,58,False
2014-10-03,50,False
2014-10-04,53,False
2014-10-05,38,False
2014-10-06,38,False
2014-10-07,38,False
2014-10-08,46,False
2014-10-09,60,False
2014-10-10,54,False
2014-10-11,29,False
2014-10-12,42,False
2014-10-13,48,False
2014-10-14,61,False
2014-10-15,48,False
2014-10-16,35,False
2014-10-17,42,False
2014-10-18,32,False
2014-10-19,35,False
2014-10-20,58,False
2014-10-21,69,False
2014-10-22,34,False
2014-10-23,46,False
2014-10-24,31,False
2014-10-25,32,False
2014-10-26,44,False
2014-10-27,48,False
2014-10-28,37,False
2014-10-29,43,False
2014-10-30,46,False
2014-10-31,48,False
2014-11-01,29,False
2014-11-02,37,False
2014-11-03,40,False
2014-11-04,26,False
2014-11-05,37,False
2014-11-06,19,False
2014-11-07,47,False
2014-11-08,44,False
2014-11-09,56,False
2014-11-10,50,False
2014-11-11,40,False
2014-11-12,50,False
2014-11-13,44,False
2014-11-14,57,False
2014-11-15,37,False
2014-11-16,46,False
2014-11-17,59,False
2014-11-18,45,False
2014-11-19,68,False
2014-11-20,40,False
2014-11-21,57,False
2014-11-22,25,False
2014-11-23,39,False
2014-11-24,41,False
2014-11-25,23,False
2014-11-26,45,False
2014-11-27,36,False
2014-11-28,53,False
2014-11-29,43,False
2014-11-30,39,False
2014-12-01,43,False
2014-12-02,51,False
2014-12-03,73,False
2014-12-04,40,False
2014-12-05,50,False
2014-12-06,38,False
2014-12-07,52,False
2014-12-08,74,False
2014-12-09,39,False
2014-12-10,55,False
2014-12-11,64,False
2014-12-12,72,False
2014-12-13,35,False
2014-12-14,43,False
2014-12-15,37,False
2014-12-16,37,False
2014-12-17,67,False
2014-12-18,50,False
2014-12-19,46,False
2014-12-20,62,False
2014-12-21,29,False
2014-12-22,56,False
2014-12-23,52,False
2014-12-24,42,False
2014-12-25,59,False
2014-12-26,43,False
2014-12-27,64,False
2014-12-28,60,False
2014-12-29,44,False
2014-12-30,75,False
2014-12-31,51,False
2015-01-01,34,False
2015-01-02,49,False
2015-01-03,40,False
2015-01-04,42,False
2015-01-05,29,False
2015-01-06,51,False
2015-01-07,51,False
2015-01-08,51,False
2015-01-09,44,False
2015-01-10,30,False
2015-01-11,26,False
2015-01-12,65,False
2015-01-13,40,False
2015-01-14,23,False
2015-01-15,45,False
2015-01-16,58,False
2015-01-17,57,False
2015-01-18,29,False
2015-01-19,51,False
2015-01-20,49,False
2015-01-21,64,False
2015-01-22,53,False
2015-01-23,52,False
2015-01-24,47,False
2015-01-25,27,False
2015-01-26,37,False
2015-01-27,39,False
2015-01-28,55,False
2015-01-29,35,False
2015-01-30,47,False
2015-01-31,41,False
2015-02-01,49,False
2015-02-02,54,False
2015-02-03,37,False
2015-02-04,71,False
2015-02-05,62,False
2015-02-06,34,False
2015-02-07,56,False
2015-02-08,29,False
2015-02-09,32,False
2015-02-10,44,False
2015-02-11,44,False
2015-02-12,53,False
2015-02-13,36,False
2015-02-14,39,False
2015-02-15,27,False
2015-02-16,56,False
2015-02-17,49,False
2015-02-18,45,False
2015-02-19,66,False
2015-02-20,49,False
2015-02-21,35,False
2015-02-22,38,False
2015-02-23,64,False
2015-02-24,42,False
2015-02-25,59,False
2015-02-26,30,False
2015-02-27,51,False
2015-02-28,49,False
2015-03-01,48,False
2015-03-02,46,False
2015-03-03,41,False
2015-03-04,42,False
2015-03-05,79,False
2015-03-06,78,False
2015-03-07,44,False
2015-03-08,38,False
2015-03-09,52,False
2015-03-10,37,False
2015-03-11,35,False
2015-03-12,69,False
2015-03-13,61,False
2015-03-14,38,False
2015-03-15,26,False
2015-03-16,69,False
2015-03-17,35,False
2015-03-18,44,False
2015-03-19,49,False
2015-03-20,25,False
2015-03-21,49,False
2015-03-22,25,False
2015-03-23,44,False
2015-03-24,52,False
2015-03-25,36,False
2015-03-26,43,False
2015-03-27,28,False
2015-03-28,47,False
2015-03-29,30,False
2015-03-30,55,False
2015-03-31,40,False
2015-04-01,53,False
2015-04-02,34,False
2015-04-03,43,False
2015-04-04,52,False
2015-04-05,52,False
2015-04-06,50,False
2015-04-07,35,False
2015-04-08,47,False
2015-04-09,52,False
2015-04-10,42,False
