date,Electronic Arts,isPartial
2015-12-20,32,False
2015-12-21,59,False
2015-12-22,45,False
2015-12-23,33,False
2015-12-24,63,False
2015-12-25,68,False
2015-12-26,51,False
2015-12-27,79,False
2015-12-28,47,False
2015-12-29,60,False
2015-12-30,45,False
2015-12-31,43,False
2016-01-01,52,False
2016-01-02,55,False
2016-01-03,43,False
2016-01-04,57,False
2016-01-05,57,False
2016-01-06,29,False
2016-01-07,31,False
2016-01-08,45,False
2016-01-09,36,False
2016-01-10,31,False
2016-01-11,43,False
2016-01-12,43,False
2016-01-13,90,False
2016-01-14,55,False
2016-01-15,61,False
2016-01-16,57,False
2016-01-17,24,False
2016-01-18,52,False
2016-01-19,46,False
2016-01-20,88,False
2016-01-21,65,False
2016-01-22,51,False
2016-01-23,68,False
2016-01-24,45,False
2016-01-25,34,False
2016-01-26,18,False
2016-01-27,58,False
2016-01-28,56,False
2016-01-29,57,False
2016-01-30,63,False
2016-01-31,35,False
2016-02-01,43,False
2016-02-02,67,False
2016-02-03,43,False
2016-02-04,43,False
2016-02-05,65,False
2016-02-06,57,False
2016-02-07,49,False
2016-02-08,43,False
2016-02-09,28,False
2016-02-10,37,False
2016-02-11,49,False
2016-02-12,57,False
2016-02-13,59,False
2016-02-14,48,False
2016-02-15,58,False
2016-02-16,72,False
2016-02-17,34,False
2016-02-18,31,False
2016-02-19,63,False
2016-02-20,32,False
2016-02-21,28,False
2016-02-22,57,False
2016-02-23,45,False
2016-02-24,66,False
2016-02-25,37,False
2016-02-26,44,False
2016-02-27,46,False
2016-02-28,31,False
2016-02-29,38,False
2016-03-01,48,False
2016-03-02,57,False
2016-03-03,54,False
2016-03-04,47,False
2016-03-05,38,False
2016-03-06,37,False
2016-03-07,36,False
2016-03-08,36,False
2016-03-09,33,False
2016-03-10,55,False
2016-03-11,64,False
2016-03-12,21,False
2016-03-13,42,False
2016-03-14,45,False
2016-03-15,36,False
2016-03-16,64,False
2016-03-17,34,False
2016-03-18,42,False
2016-03-19,49,False
2016-03-20,31,False
2016-03-21,68,False
2016-03-22,50,False
2016-03-23,28,False
2016-03-24,42,False
2016-03-25,51,False
2016-03-26,33,False
2016-03-27,44,False
2016-03-28,29,False
2016-03-29,27,False
2016-03-30,61,False
2016-03-31,37,False
2016-04-01,35,False
2016-04-02,49,False
2016-04-03,38,False
2016-04-04,58,False
2016-04-05,51,False
2016-04-06,48,False
2016-04-07,46,False
2016-04-08,38,False
2016-04-09,42,False
2016-04-10,31,False
2016-04-11,33,False
2016-04-12,42,False
2016-04-13,31,False
2016-04-14,34,False
2016-04-15,58,False
2016-04-16,43,False
2016-04-17,32,False
2016-04-18,37,False
2016-04-19,43,False
2016-04-20,77,False
2016-04-21,28,False
2016-04-22,42,False
2016-04-23,18,False
2016-04-24,52,False
2016-04-25,48,False
2016-04-26,36,False
2016-04-27,58,False
2016-04-28,22,False
2016-04-29,51,False
2016-04-30,47,False
2016-05-01,25,False
2016-05-02,47,False
2016-05-03,58,False
2016-05-04,59,False
