date,Electronic Arts,isPartial
2016-12-07,34,False
2016-12-08,43,False
2016-12-09,20,False
2016-12-10,23,False
2016-12-11,18,False
2016-12-12,31,False
2016-12-13,26,False
2016-12-14,28,False
2016-12-15,38,False
2016-12-16,25,False
2016-12-17,33,False
2016-12-18,17,False
2016-12-19,38,False
2016-12-20,19,False
2016-12-21,23,False
2016-12-22,19,False
2016-12-23,16,False
2016-12-24,18,False
2016-12-25,26,False
2016-12-26,42,False
2016-12-27,44,False
2016-12-28,35,False
2016-12-29,23,False
2016-12-30,26,False
2016-12-31,18,False
2017-01-01,20,False
2017-01-02,21,False
2017-01-03,16,False
2017-01-04,29,False
2017-01-05,13,False
2017-01-06,19,False
2017-01-07,18,False
2017-01-08,8,False
2017-01-09,33,False
2017-01-10,29,False
2017-01-11,40,False
2017-01-12,31,False
2017-01-13,30,False
2017-01-14,12,False
2017-01-15,22,False
2017-01-16,35,False
2017-01-17,32,False
2017-01-18,38,False
2017-01-19,17,False
