date,Electronic Arts,isPartial
2011-01-13,56,False
2011-01-14,43,False
2011-01-15,58,False
2011-01-16,54,False
2011-01-17,32,False
2011-01-18,64,False
2011-01-19,54,False
2011-01-20,52,False
2011-01-21,45,False
2011-01-22,50,False
2011-01-23,56,False
2011-01-24,51,False
2011-01-25,81,False
2011-01-26,54,False
2011-01-27,60,False
2011-01-28,66,False
2011-01-29,49,False
2011-01-30,54,False
2011-01-31,51,False
2011-02-01,86,False
2011-02-02,64,False
2011-02-03,48,False
2011-02-04,56,False
2011-02-05,69,False
2011-02-06,51,False
2011-02-07,39,False
2011-02-08,61,False
2011-02-09,50,False
2011-02-10,43,False
2011-02-11,51,False
2011-02-12,33,False
2011-02-13,58,False
2011-02-14,50,False
2011-02-15,36,False
2011-02-16,42,False
2011-02-17,67,False
2011-02-18,59,False
2011-02-19,62,False
2011-02-20,45,False
2011-02-21,50,False
2011-02-22,66,False
2011-02-23,74,False
2011-02-24,58,False
2011-02-25,44,False
2011-02-26,26,False
2011-02-27,47,False
2011-02-28,52,False
2011-03-01,62,False
2011-03-02,50,False
2011-03-03,40,False
2011-03-04,53,False
2011-03-05,63,False
2011-03-06,69,False
2011-03-07,70,False
2011-03-08,67,False
2011-03-09,58,False
2011-03-10,45,False
2011-03-11,40,False
2011-03-12,56,False
2011-03-13,29,False
2011-03-14,38,False
2011-03-15,45,False
2011-03-16,57,False
2011-03-17,63,False
2011-03-18,41,False
2011-03-19,42,False
2011-03-20,49,False
2011-03-21,55,False
2011-03-22,70,False
2011-03-23,34,False
2011-03-24,43,False
2011-03-25,55,False
2011-03-26,52,False
2011-03-27,64,False
2011-03-28,59,False
2011-03-29,49,False
2011-03-30,58,False
2011-03-31,56,False
2011-04-01,33,False
2011-04-02,68,False
2011-04-03,65,False
2011-04-04,57,False
2011-04-05,62,False
2011-04-06,58,False
2011-04-07,64,False
2011-04-08,69,False
2011-04-09,50,False
2011-04-10,53,False
2011-04-11,56,False
2011-04-12,51,False
2011-04-13,65,False
2011-04-14,48,False
2011-04-15,70,False
2011-04-16,56,False
2011-04-17,61,False
2011-04-18,56,False
2011-04-19,39,False
2011-04-20,63,False
2011-04-21,87,False
2011-04-22,48,False
2011-04-23,46,False
2011-04-24,58,False
2011-04-25,52,False
2011-04-26,73,False
2011-04-27,47,False
2011-04-28,55,False
2011-04-29,45,False
2011-04-30,57,False
2011-05-01,40,False
2011-05-02,50,False
2011-05-03,73,False
2011-05-04,55,False
2011-05-05,59,False
2011-05-06,30,False
2011-05-07,40,False
2011-05-08,50,False
2011-05-09,26,False
2011-05-10,39,False
2011-05-11,72,False
