date,Electronic Arts,isPartial
2015-12-26,61,False
2015-12-27,46,False
2015-12-28,42,False
2015-12-29,32,False
2015-12-30,49,False
2015-12-31,23,False
2016-01-01,14,False
2016-01-02,36,False
2016-01-03,33,False
2016-01-04,26,False
2016-01-05,24,False
2016-01-06,20,False
2016-01-07,35,False
2016-01-08,32,False
2016-01-09,28,False
2016-01-10,14,False
2016-01-11,28,False
2016-01-12,32,False
2016-01-13,23,False
2016-01-14,43,False
2016-01-15,36,False
2016-01-16,33,False
2016-01-17,40,False
2016-01-18,14,False
2016-01-19,29,False
2016-01-20,48,False
2016-01-21,40,False
2016-01-22,37,False
2016-01-23,20,False
2016-01-24,22,False
2016-01-25,17,False
2016-01-26,21,False
2016-01-27,27,False
2016-01-28,46,False
2016-01-29,56,False
2016-01-30,18,False
2016-01-31,20,False
2016-02-01,30,False
2016-02-02,28,False
2016-02-03,35,False
2016-02-04,34,False
2016-02-05,39,False
2016-02-06,23,False
2016-02-07,35,False
2016-02-08,27,False
2016-02-09,32,False
2016-02-10,34,False
2016-02-11,18,False
2016-02-12,27,False
2016-02-13,38,False
2016-02-14,14,False
2016-02-15,21,False
2016-02-16,30,False
2016-02-17,25,False
2016-02-18,42,False
2016-02-19,27,False
2016-02-20,24,False
2016-02-21,26,False
2016-02-22,27,False
2016-02-23,42,False
2016-02-24,51,False
2016-02-25,30,False
2016-02-26,16,False
2016-02-27,26,False
2016-02-28,20,False
2016-02-29,29,False
2016-03-01,24,False
2016-03-02,29,False
2016-03-03,16,False
2016-03-04,18,False
2016-03-05,28,False
2016-03-06,20,False
2016-03-07,26,False
2016-03-08,31,False
2016-03-09,21,False
2016-03-10,21,False
2016-03-11,24,False
2016-03-12,33,False
2016-03-13,24,False
2016-03-14,24,False
2016-03-15,19,False
2016-03-16,26,False
2016-03-17,27,False
2016-03-18,22,False
2016-03-19,34,False
2016-03-20,30,False
2016-03-21,37,False
2016-03-22,21,False
2016-03-23,25,False
2016-03-24,23,False
2016-03-25,18,False
2016-03-26,21,False
2016-03-27,13,False
2016-03-28,22,False
2016-03-29,25,False
2016-03-30,21,False
2016-03-31,30,False
2016-04-01,20,False
2016-04-02,18,False
2016-04-03,26,False
2016-04-04,26,False
2016-04-05,33,False
2016-04-06,30,False
2016-04-07,18,False
2016-04-08,20,False
2016-04-09,14,False
2016-04-10,26,False
2016-04-11,28,False
2016-04-12,23,False
2016-04-13,19,False
2016-04-14,36,False
2016-04-15,24,False
2016-04-16,25,False
2016-04-17,22,False
2016-04-18,18,False
2016-04-19,21,False
2016-04-20,16,False
2016-04-21,29,False
2016-04-22,35,False
2016-04-23,14,False
2016-04-24,18,False
2016-04-25,19,False
2016-04-26,28,False
2016-04-27,37,False
2016-04-28,23,False
2016-04-29,33,False
2016-04-30,21,False
2016-05-01,19,False
2016-05-02,23,False
2016-05-03,9,False
2016-05-04,30,False
2016-05-05,29,False
2016-05-06,23,False
2016-05-07,28,False
2016-05-08,17,False
2016-05-09,30,False
2016-05-10,30,False
2016-05-11,60,False
2016-05-12,36,False
2016-05-13,30,False
2016-05-14,27,False
2016-05-15,22,False
2016-05-16,30,False
2016-05-17,37,False
2016-05-18,39,False
2016-05-19,21,False
2016-05-20,39,False
2016-05-21,13,False
2016-05-22,29,False
2016-05-23,21,False
2016-05-24,28,False
2016-05-25,14,False
2016-05-26,19,False
2016-05-27,25,False
2016-05-28,13,False
2016-05-29,23,False
2016-05-30,15,False
2016-05-31,32,False
2016-06-01,23,False
2016-06-02,26,False
2016-06-03,34,False
2016-06-04,13,False
2016-06-05,33,False
2016-06-06,27,False
2016-06-07,39,False
2016-06-08,32,False
2016-06-09,34,False
2016-06-10,21,False
2016-06-11,42,False
2016-06-12,100,False
2016-06-13,51,False
2016-06-14,30,False
2016-06-15,30,False
2016-06-16,34,False
2016-06-17,24,False
2016-06-18,30,False
2016-06-19,21,False
2016-06-20,18,False
2016-06-21,23,False
2016-06-22,27,False
2016-06-23,39,False
2016-06-24,28,False
2016-06-25,26,False
2016-06-26,10,False
2016-06-27,27,False
2016-06-28,38,False
2016-06-29,24,False
2016-06-30,24,False
2016-07-01,27,False
2016-07-02,21,False
2016-07-03,17,False
2016-07-04,23,False
2016-07-05,32,False
2016-07-06,21,False
2016-07-07,23,False
2016-07-08,20,False
2016-07-09,20,False
2016-07-10,17,False
2016-07-11,21,False
2016-07-12,24,False
2016-07-13,17,False
2016-07-14,32,False
2016-07-15,27,False
2016-07-16,20,False
2016-07-17,24,False
2016-07-18,17,False
2016-07-19,27,False
2016-07-20,21,False
2016-07-21,27,False
2016-07-22,29,False
2016-07-23,13,False
2016-07-24,20,False
2016-07-25,15,False
2016-07-26,19,False
2016-07-27,17,False
2016-07-28,27,False
2016-07-29,12,False
