date,Electronic Arts,isPartial
2013-02-19,41,False
2013-02-20,41,False
2013-02-21,38,False
2013-02-22,43,False
2013-02-23,39,False
2013-02-24,37,False
2013-02-25,43,False
2013-02-26,35,False
2013-02-27,31,False
2013-02-28,42,False
2013-03-01,36,False
2013-03-02,29,False
2013-03-03,34,False
2013-03-04,38,False
2013-03-05,38,False
2013-03-06,43,False
2013-03-07,72,False
2013-03-08,75,False
2013-03-09,63,False
2013-03-10,54,False
2013-03-11,48,False
2013-03-12,49,False
2013-03-13,51,False
2013-03-14,44,False
2013-03-15,47,False
2013-03-16,55,False
2013-03-17,28,False
2013-03-18,68,False
2013-03-19,86,False
2013-03-20,56,False
2013-03-21,52,False
2013-03-22,44,False
2013-03-23,39,False
2013-03-24,30,False
2013-03-25,38,False
2013-03-26,47,False
2013-03-27,49,False
2013-03-28,43,False
2013-03-29,35,False
2013-03-30,23,False
2013-03-31,42,False
2013-04-01,40,False
2013-04-02,37,False
2013-04-03,34,False
2013-04-04,47,False
2013-04-05,41,False
2013-04-06,44,False
2013-04-07,32,False
2013-04-08,31,False
2013-04-09,44,False
2013-04-10,54,False
2013-04-11,62,False
2013-04-12,52,False
2013-04-13,46,False
2013-04-14,37,False
2013-04-15,57,False
2013-04-16,63,False
2013-04-17,40,False
2013-04-18,33,False
2013-04-19,37,False
2013-04-20,44,False
2013-04-21,40,False
2013-04-22,31,False
2013-04-23,42,False
2013-04-24,36,False
2013-04-25,39,False
2013-04-26,49,False
2013-04-27,32,False
2013-04-28,32,False
2013-04-29,33,False
2013-04-30,40,False
2013-05-01,37,False
2013-05-02,23,False
2013-05-03,32,False
2013-05-04,28,False
2013-05-05,20,False
2013-05-06,37,False
2013-05-07,70,False
2013-05-08,47,False
2013-05-09,51,False
2013-05-10,37,False
2013-05-11,36,False
2013-05-12,41,False
2013-05-13,36,False
2013-05-14,24,False
2013-05-15,34,False
2013-05-16,38,False
2013-05-17,47,False
2013-05-18,37,False
2013-05-19,39,False
2013-05-20,24,False
2013-05-21,49,False
2013-05-22,36,False
2013-05-23,42,False
2013-05-24,43,False
2013-05-25,35,False
2013-05-26,19,False
2013-05-27,35,False
2013-05-28,34,False
2013-05-29,31,False
2013-05-30,29,False
2013-05-31,30,False
2013-06-01,28,False
2013-06-02,25,False
2013-06-03,26,False
2013-06-04,35,False
2013-06-05,37,False
2013-06-06,45,False
2013-06-07,32,False
2013-06-08,27,False
2013-06-09,41,False
2013-06-10,100,False
2013-06-11,54,False
2013-06-12,53,False
2013-06-13,46,False
2013-06-14,38,False
2013-06-15,33,False
2013-06-16,22,False
2013-06-17,33,False
2013-06-18,37,False
2013-06-19,33,False
2013-06-20,32,False
2013-06-21,31,False
2013-06-22,40,False
2013-06-23,33,False
2013-06-24,25,False
2013-06-25,42,False
2013-06-26,41,False
2013-06-27,25,False
2013-06-28,29,False
2013-06-29,21,False
2013-06-30,36,False
2013-07-01,36,False
2013-07-02,24,False
2013-07-03,27,False
2013-07-04,29,False
2013-07-05,33,False
2013-07-06,20,False
2013-07-07,22,False
2013-07-08,29,False
2013-07-09,28,False
2013-07-10,31,False
2013-07-11,31,False
2013-07-12,37,False
2013-07-13,28,False
2013-07-14,28,False
2013-07-15,31,False
2013-07-16,28,False
2013-07-17,31,False
2013-07-18,17,False
2013-07-19,34,False
2013-07-20,22,False
2013-07-21,28,False
2013-07-22,27,False
2013-07-23,39,False
2013-07-24,37,False
2013-07-25,29,False
2013-07-26,36,False
2013-07-27,35,False
2013-07-28,25,False
2013-07-29,27,False
2013-07-30,27,False
2013-07-31,32,False
2013-08-01,44,False
2013-08-02,28,False
2013-08-03,33,False
2013-08-04,34,False
2013-08-05,26,False
2013-08-06,33,False
2013-08-07,29,False
2013-08-08,38,False
2013-08-09,33,False
2013-08-10,27,False
2013-08-11,25,False
2013-08-12,29,False
2013-08-13,36,False
2013-08-14,19,False
2013-08-15,37,False
2013-08-16,30,False
2013-08-17,24,False
2013-08-18,31,False
2013-08-19,30,False
2013-08-20,49,False
2013-08-21,43,False
2013-08-22,55,False
2013-08-23,36,False
2013-08-24,31,False
2013-08-25,33,False
2013-08-26,27,False
2013-08-27,30,False
2013-08-28,40,False
2013-08-29,35,False
2013-08-30,29,False
2013-08-31,41,False
2013-09-01,31,False
2013-09-02,36,False
2013-09-03,31,False
2013-09-04,33,False
2013-09-05,32,False
2013-09-06,26,False
2013-09-07,29,False
2013-09-08,26,False
2013-09-09,37,False
2013-09-10,37,False
2013-09-11,42,False
2013-09-12,32,False
2013-09-13,33,False
2013-09-14,34,False
2013-09-15,24,False
2013-09-16,34,False
2013-09-17,39,False
2013-09-18,37,False
2013-09-19,40,False
2013-09-20,37,False
2013-09-21,23,False
2013-09-22,21,False
2013-09-23,31,False
2013-09-24,37,False
2013-09-25,35,False
2013-09-26,42,False
2013-09-27,40,False
2013-09-28,25,False
2013-09-29,38,False
2013-09-30,27,False
2013-10-01,41,False
2013-10-02,23,False
2013-10-03,32,False
2013-10-04,23,False
2013-10-05,27,False
2013-10-06,36,False
2013-10-07,31,False
2013-10-08,35,False
2013-10-09,30,False
2013-10-10,24,False
2013-10-11,30,False
2013-10-12,20,False
2013-10-13,27,False
2013-10-14,28,False
2013-10-15,30,False
2013-10-16,34,False
2013-10-17,33,False
2013-10-18,36,False
2013-10-19,23,False
2013-10-20,30,False
2013-10-21,33,False
2013-10-22,28,False
2013-10-23,44,False
2013-10-24,25,False
2013-10-25,32,False
2013-10-26,28,False
2013-10-27,34,False
2013-10-28,31,False
2013-10-29,40,False
2013-10-30,42,False
2013-10-31,41,False
2013-11-01,35,False
2013-11-02,47,False
2013-11-03,25,False
2013-11-04,67,False
2013-11-05,73,False
2013-11-06,53,False
