date,Electronic Arts,isPartial
2013-06-29,25,False
2013-06-30,36,False
2013-07-01,38,False
2013-07-02,25,False
2013-07-03,30,False
2013-07-04,27,False
2013-07-05,29,False
2013-07-06,19,False
2013-07-07,25,False
2013-07-08,30,False
2013-07-09,40,False
2013-07-10,32,False
2013-07-11,32,False
2013-07-12,29,False
2013-07-13,29,False
2013-07-14,22,False
2013-07-15,30,False
2013-07-16,38,False
2013-07-17,39,False
2013-07-18,22,False
2013-07-19,35,False
2013-07-20,17,False
2013-07-21,29,False
2013-07-22,35,False
2013-07-23,50,False
2013-07-24,44,False
2013-07-25,35,False
2013-07-26,51,False
2013-07-27,23,False
2013-07-28,26,False
2013-07-29,41,False
2013-07-30,30,False
2013-07-31,23,False
2013-08-01,42,False
2013-08-02,27,False
2013-08-03,35,False
2013-08-04,29,False
2013-08-05,37,False
2013-08-06,27,False
2013-08-07,41,False
2013-08-08,61,False
2013-08-09,48,False
2013-08-10,33,False
2013-08-11,45,False
2013-08-12,40,False
2013-08-13,51,False
2013-08-14,20,False
2013-08-15,42,False
2013-08-16,46,False
2013-08-17,14,False
2013-08-18,36,False
2013-08-19,35,False
2013-08-20,59,False
2013-08-21,40,False
2013-08-22,59,False
2013-08-23,40,False
2013-08-24,48,False
2013-08-25,47,False
2013-08-26,37,False
2013-08-27,27,False
2013-08-28,36,False
2013-08-29,33,False
2013-08-30,32,False
2013-08-31,43,False
2013-09-01,21,False
2013-09-02,31,False
2013-09-03,35,False
2013-09-04,39,False
2013-09-05,33,False
2013-09-06,35,False
2013-09-07,21,False
2013-09-08,26,False
2013-09-09,38,False
2013-09-10,31,False
2013-09-11,41,False
2013-09-12,34,False
2013-09-13,33,False
2013-09-14,30,False
2013-09-15,31,False
2013-09-16,25,False
2013-09-17,37,False
2013-09-18,43,False
2013-09-19,42,False
2013-09-20,27,False
2013-09-21,22,False
2013-09-22,42,False
2013-09-23,41,False
2013-09-24,26,False
2013-09-25,36,False
2013-09-26,40,False
2013-09-27,28,False
2013-09-28,28,False
2013-09-29,29,False
2013-09-30,31,False
2013-10-01,34,False
2013-10-02,31,False
2013-10-03,37,False
2013-10-04,30,False
2013-10-05,28,False
2013-10-06,40,False
2013-10-07,34,False
2013-10-08,43,False
2013-10-09,30,False
2013-10-10,21,False
2013-10-11,23,False
2013-10-12,28,False
2013-10-13,34,False
2013-10-14,45,False
2013-10-15,26,False
2013-10-16,41,False
2013-10-17,27,False
2013-10-18,40,False
2013-10-19,11,False
2013-10-20,42,False
2013-10-21,35,False
2013-10-22,31,False
2013-10-23,46,False
2013-10-24,37,False
2013-10-25,32,False
2013-10-26,22,False
2013-10-27,30,False
2013-10-28,41,False
2013-10-29,39,False
2013-10-30,43,False
2013-10-31,46,False
2013-11-01,45,False
2013-11-02,39,False
2013-11-03,29,False
2013-11-04,67,False
2013-11-05,61,False
2013-11-06,58,False
2013-11-07,90,False
2013-11-08,88,False
2013-11-09,100,False
2013-11-10,70,False
2013-11-11,68,False
2013-11-12,59,False
2013-11-13,62,False
2013-11-14,70,False
2013-11-15,37,False
2013-11-16,51,False
2013-11-17,42,False
2013-11-18,41,False
2013-11-19,53,False
2013-11-20,48,False
2013-11-21,34,False
2013-11-22,43,False
2013-11-23,36,False
2013-11-24,26,False
2013-11-25,38,False
2013-11-26,30,False
2013-11-27,40,False
2013-11-28,28,False
2013-11-29,39,False
2013-11-30,44,False
2013-12-01,41,False
2013-12-02,31,False
2013-12-03,48,False
2013-12-04,36,False
2013-12-05,32,False
2013-12-06,36,False
2013-12-07,41,False
2013-12-08,30,False
2013-12-09,33,False
2013-12-10,28,False
2013-12-11,29,False
2013-12-12,39,False
2013-12-13,29,False
2013-12-14,37,False
2013-12-15,36,False
2013-12-16,41,False
2013-12-17,33,False
2013-12-18,36,False
2013-12-19,34,False
2013-12-20,24,False
2013-12-21,34,False
2013-12-22,31,False
2013-12-23,37,False
2013-12-24,45,False
2013-12-25,37,False
2013-12-26,57,False
2013-12-27,42,False
2013-12-28,35,False
2013-12-29,38,False
2013-12-30,37,False
2013-12-31,26,False
2014-01-01,29,False
2014-01-02,27,False
2014-01-03,25,False
2014-01-04,38,False
2014-01-05,38,False
2014-01-06,24,False
2014-01-07,33,False
2014-01-08,38,False
2014-01-09,37,False
2014-01-10,25,False
2014-01-11,26,False
2014-01-12,21,False
2014-01-13,29,False
2014-01-14,34,False
2014-01-15,35,False
2014-01-16,28,False
2014-01-17,32,False
2014-01-18,35,False
2014-01-19,34,False
2014-01-20,28,False
2014-01-21,32,False
2014-01-22,22,False
2014-01-23,34,False
2014-01-24,42,False
2014-01-25,27,False
2014-01-26,14,False
2014-01-27,30,False
2014-01-28,46,False
2014-01-29,33,False
2014-01-30,31,False
2014-01-31,33,False
2014-02-01,19,False
2014-02-02,32,False
2014-02-03,29,False
2014-02-04,26,False
2014-02-05,33,False
2014-02-06,40,False
2014-02-07,32,False
2014-02-08,30,False
2014-02-09,28,False
2014-02-10,28,False
2014-02-11,34,False
2014-02-12,33,False
2014-02-13,31,False
2014-02-14,30,False
2014-02-15,24,False
2014-02-16,23,False
2014-02-17,32,False
2014-02-18,42,False
2014-02-19,49,False
2014-02-20,23,False
2014-02-21,29,False
2014-02-22,35,False
2014-02-23,20,False
2014-02-24,21,False
2014-02-25,34,False
2014-02-26,23,False
2014-02-27,38,False
2014-02-28,21,False
2014-03-01,34,False
2014-03-02,17,False
2014-03-03,46,False
2014-03-04,40,False
2014-03-05,32,False
2014-03-06,26,False
2014-03-07,24,False
2014-03-08,31,False
2014-03-09,32,False
2014-03-10,37,False
2014-03-11,32,False
2014-03-12,29,False
2014-03-13,23,False
2014-03-14,35,False
2014-03-15,32,False
2014-03-16,22,False
