date,Electronic Arts,isPartial
2011-01-01,66,False
2011-01-02,69,False
2011-01-03,46,False
2011-01-04,73,False
2011-01-05,53,False
2011-01-06,59,False
2011-01-07,55,False
2011-01-08,35,False
2011-01-09,28,False
2011-01-10,51,False
2011-01-11,67,False
2011-01-12,66,False
2011-01-13,41,False
2011-01-14,60,False
2011-01-15,57,False
2011-01-16,46,False
2011-01-17,75,False
2011-01-18,47,False
2011-01-19,47,False
2011-01-20,65,False
2011-01-21,57,False
2011-01-22,31,False
2011-01-23,31,False
2011-01-24,34,False
2011-01-25,69,False
2011-01-26,37,False
2011-01-27,45,False
2011-01-28,45,False
2011-01-29,48,False
2011-01-30,44,False
2011-01-31,40,False
2011-02-01,57,False
2011-02-02,50,False
2011-02-03,54,False
2011-02-04,54,False
2011-02-05,57,False
2011-02-06,50,False
2011-02-07,74,False
2011-02-08,54,False
2011-02-09,31,False
2011-02-10,53,False
2011-02-11,29,False
2011-02-12,55,False
2011-02-13,54,False
2011-02-14,44,False
2011-02-15,57,False
2011-02-16,55,False
2011-02-17,54,False
2011-02-18,72,False
2011-02-19,51,False
2011-02-20,39,False
2011-02-21,49,False
2011-02-22,60,False
2011-02-23,68,False
2011-02-24,61,False
2011-02-25,66,False
2011-02-26,33,False
2011-02-27,39,False
2011-02-28,64,False
2011-03-01,50,False
2011-03-02,65,False
2011-03-03,49,False
2011-03-04,62,False
2011-03-05,33,False
2011-03-06,36,False
2011-03-07,47,False
2011-03-08,66,False
2011-03-09,53,False
2011-03-10,49,False
2011-03-11,30,False
2011-03-12,52,False
2011-03-13,24,False
2011-03-14,28,False
2011-03-15,48,False
2011-03-16,48,False
2011-03-17,66,False
2011-03-18,54,False
2011-03-19,54,False
2011-03-20,66,False
2011-03-21,48,False
2011-03-22,41,False
2011-03-23,60,False
2011-03-24,44,False
2011-03-25,46,False
2011-03-26,51,False
2011-03-27,30,False
2011-03-28,45,False
2011-03-29,50,False
2011-03-30,75,False
2011-03-31,56,False
2011-04-01,48,False
2011-04-02,31,False
2011-04-03,51,False
2011-04-04,59,False
2011-04-05,55,False
2011-04-06,53,False
2011-04-07,57,False
2011-04-08,49,False
2011-04-09,61,False
2011-04-10,58,False
2011-04-11,48,False
2011-04-12,43,False
2011-04-13,41,False
2011-04-14,37,False
2011-04-15,39,False
2011-04-16,47,False
2011-04-17,31,False
2011-04-18,51,False
2011-04-19,37,False
2011-04-20,33,False
2011-04-21,64,False
2011-04-22,62,False
2011-04-23,69,False
2011-04-24,63,False
2011-04-25,45,False
2011-04-26,67,False
2011-04-27,36,False
2011-04-28,31,False
2011-04-29,38,False
2011-04-30,68,False
2011-05-01,43,False
2011-05-02,48,False
2011-05-03,50,False
2011-05-04,39,False
2011-05-05,39,False
2011-05-06,36,False
2011-05-07,37,False
2011-05-08,34,False
2011-05-09,45,False
2011-05-10,31,False
2011-05-11,61,False
2011-05-12,31,False
2011-05-13,43,False
2011-05-14,46,False
2011-05-15,32,False
2011-05-16,56,False
2011-05-17,38,False
2011-05-18,45,False
2011-05-19,47,False
2011-05-20,45,False
2011-05-21,71,False
2011-05-22,36,False
2011-05-23,39,False
2011-05-24,62,False
2011-05-25,38,False
2011-05-26,53,False
2011-05-27,48,False
2011-05-28,18,False
2011-05-29,41,False
2011-05-30,38,False
2011-05-31,40,False
2011-06-01,48,False
2011-06-02,56,False
2011-06-03,64,False
2011-06-04,50,False
2011-06-05,36,False
2011-06-06,100,False
2011-06-07,71,False
2011-06-08,50,False
2011-06-09,50,False
2011-06-10,40,False
2011-06-11,40,False
2011-06-12,40,False
2011-06-13,43,False
2011-06-14,69,False
2011-06-15,59,False
2011-06-16,60,False
2011-06-17,48,False
2011-06-18,57,False
2011-06-19,46,False
2011-06-20,53,False
2011-06-21,38,False
2011-06-22,53,False
2011-06-23,55,False
2011-06-24,56,False
2011-06-25,22,False
2011-06-26,50,False
2011-06-27,67,False
2011-06-28,28,False
2011-06-29,38,False
2011-06-30,41,False
2011-07-01,64,False
2011-07-02,41,False
2011-07-03,43,False
2011-07-04,50,False
2011-07-05,29,False
2011-07-06,31,False
2011-07-07,34,False
2011-07-08,43,False
2011-07-09,70,False
2011-07-10,37,False
2011-07-11,46,False
2011-07-12,43,False
2011-07-13,80,False
2011-07-14,74,False
2011-07-15,54,False
2011-07-16,19,False
2011-07-17,47,False
2011-07-18,43,False
2011-07-19,45,False
2011-07-20,39,False
2011-07-21,59,False
2011-07-22,58,False
2011-07-23,54,False
2011-07-24,48,False
2011-07-25,38,False
2011-07-26,54,False
2011-07-27,53,False
2011-07-28,46,False
2011-07-29,61,False
2011-07-30,55,False
2011-07-31,37,False
2011-08-01,53,False
2011-08-02,51,False
2011-08-03,63,False
2011-08-04,53,False
2011-08-05,40,False
2011-08-06,66,False
2011-08-07,41,False
2011-08-08,46,False
2011-08-09,51,False
2011-08-10,45,False
2011-08-11,48,False
2011-08-12,62,False
2011-08-13,48,False
2011-08-14,59,False
2011-08-15,59,False
2011-08-16,54,False
2011-08-17,58,False
2011-08-18,42,False
2011-08-19,54,False
2011-08-20,71,False
2011-08-21,52,False
2011-08-22,51,False
2011-08-23,68,False
2011-08-24,62,False
2011-08-25,34,False
2011-08-26,43,False
2011-08-27,35,False
2011-08-28,62,False
2011-08-29,59,False
2011-08-30,59,False
2011-08-31,48,False
2011-09-01,66,False
2011-09-02,50,False
2011-09-03,53,False
2011-09-04,58,False
2011-09-05,43,False
2011-09-06,53,False
2011-09-07,76,False
2011-09-08,45,False
2011-09-09,42,False
2011-09-10,47,False
2011-09-11,43,False
2011-09-12,74,False
2011-09-13,70,False
2011-09-14,57,False
2011-09-15,44,False
2011-09-16,63,False
2011-09-17,58,False
2011-09-18,53,False
