date,Electronic Arts,isPartial
2015-04-10,20,False
2015-04-11,22,False
2015-04-12,15,False
2015-04-13,19,False
2015-04-14,17,False
2015-04-15,31,False
2015-04-16,26,False
2015-04-17,26,False
2015-04-18,21,False
2015-04-19,21,False
2015-04-20,23,False
2015-04-21,28,False
2015-04-22,21,False
2015-04-23,28,False
2015-04-24,22,False
2015-04-25,21,False
2015-04-26,18,False
2015-04-27,16,False
2015-04-28,25,False
2015-04-29,17,False
2015-04-30,28,False
2015-05-01,31,False
2015-05-02,15,False
2015-05-03,17,False
2015-05-04,22,False
2015-05-05,19,False
2015-05-06,33,False
2015-05-07,23,False
2015-05-08,28,False
2015-05-09,19,False
2015-05-10,17,False
2015-05-11,21,False
2015-05-12,19,False
2015-05-13,20,False
2015-05-14,20,False
2015-05-15,23,False
2015-05-16,17,False
2015-05-17,19,False
2015-05-18,15,False
2015-05-19,27,False
2015-05-20,21,False
2015-05-21,26,False
2015-05-22,27,False
2015-05-23,16,False
2015-05-24,12,False
2015-05-25,17,False
2015-05-26,24,False
2015-05-27,19,False
2015-05-28,24,False
2015-05-29,21,False
2015-05-30,14,False
2015-05-31,17,False
2015-06-01,17,False
2015-06-02,24,False
2015-06-03,19,False
2015-06-04,26,False
2015-06-05,15,False
2015-06-06,19,False
2015-06-07,20,False
2015-06-08,21,False
2015-06-09,21,False
2015-06-10,23,False
2015-06-11,22,False
2015-06-12,13,False
2015-06-13,21,False
2015-06-14,17,False
2015-06-15,100,False
2015-06-16,44,False
2015-06-17,31,False
2015-06-18,25,False
2015-06-19,24,False
2015-06-20,23,False
2015-06-21,18,False
2015-06-22,21,False
2015-06-23,29,False
2015-06-24,29,False
2015-06-25,18,False
2015-06-26,17,False
2015-06-27,15,False
2015-06-28,13,False
2015-06-29,24,False
2015-06-30,21,False
2015-07-01,21,False
2015-07-02,20,False
2015-07-03,18,False
2015-07-04,14,False
2015-07-05,13,False
2015-07-06,26,False
2015-07-07,16,False
2015-07-08,24,False
2015-07-09,18,False
2015-07-10,21,False
2015-07-11,16,False
2015-07-12,19,False
2015-07-13,24,False
2015-07-14,25,False
2015-07-15,24,False
2015-07-16,23,False
2015-07-17,18,False
2015-07-18,16,False
2015-07-19,19,False
2015-07-20,14,False
2015-07-21,21,False
2015-07-22,19,False
2015-07-23,18,False
2015-07-24,15,False
2015-07-25,20,False
2015-07-26,15,False
2015-07-27,16,False
2015-07-28,24,False
2015-07-29,18,False
2015-07-30,21,False
2015-07-31,28,False
2015-08-01,22,False
2015-08-02,17,False
2015-08-03,18,False
2015-08-04,18,False
2015-08-05,32,False
2015-08-06,21,False
2015-08-07,22,False
2015-08-08,22,False
2015-08-09,18,False
2015-08-10,15,False
2015-08-11,22,False
2015-08-12,14,False
2015-08-13,26,False
2015-08-14,23,False
2015-08-15,14,False
2015-08-16,26,False
2015-08-17,23,False
2015-08-18,20,False
2015-08-19,18,False
2015-08-20,20,False
2015-08-21,22,False
2015-08-22,16,False
2015-08-23,18,False
2015-08-24,22,False
2015-08-25,24,False
2015-08-26,16,False
2015-08-27,17,False
2015-08-28,20,False
2015-08-29,16,False
2015-08-30,25,False
2015-08-31,24,False
2015-09-01,15,False
2015-09-02,24,False
2015-09-03,23,False
2015-09-04,20,False
2015-09-05,17,False
2015-09-06,15,False
2015-09-07,21,False
2015-09-08,20,False
2015-09-09,25,False
2015-09-10,20,False
2015-09-11,22,False
2015-09-12,22,False
2015-09-13,19,False
2015-09-14,30,False
2015-09-15,26,False
2015-09-16,25,False
2015-09-17,25,False
2015-09-18,16,False
2015-09-19,17,False
2015-09-20,20,False
2015-09-21,20,False
2015-09-22,32,False
2015-09-23,22,False
2015-09-24,25,False
2015-09-25,19,False
2015-09-26,20,False
2015-09-27,18,False
2015-09-28,20,False
2015-09-29,26,False
2015-09-30,30,False
2015-10-01,28,False
2015-10-02,27,False
2015-10-03,21,False
2015-10-04,22,False
2015-10-05,25,False
2015-10-06,29,False
2015-10-07,27,False
2015-10-08,36,False
2015-10-09,29,False
2015-10-10,29,False
2015-10-11,21,False
2015-10-12,23,False
2015-10-13,27,False
2015-10-14,25,False
2015-10-15,36,False
2015-10-16,28,False
2015-10-17,23,False
2015-10-18,22,False
2015-10-19,31,False
2015-10-20,29,False
2015-10-21,20,False
2015-10-22,28,False
2015-10-23,23,False
2015-10-24,17,False
2015-10-25,15,False
2015-10-26,26,False
2015-10-27,30,False
2015-10-28,16,False
2015-10-29,18,False
2015-10-30,30,False
2015-10-31,22,False
2015-11-01,14,False
2015-11-02,28,False
2015-11-03,24,False
2015-11-04,33,False
2015-11-05,21,False
2015-11-06,30,False
2015-11-07,25,False
2015-11-08,28,False
2015-11-09,23,False
2015-11-10,29,False
2015-11-11,25,False
2015-11-12,31,False
2015-11-13,26,False
2015-11-14,32,False
2015-11-15,21,False
2015-11-16,24,False
2015-11-17,31,False
2015-11-18,32,False
2015-11-19,32,False
2015-11-20,24,False
2015-11-21,26,False
2015-11-22,14,False
2015-11-23,34,False
2015-11-24,29,False
2015-11-25,27,False
2015-11-26,16,False
2015-11-27,25,False
2015-11-28,23,False
2015-11-29,17,False
2015-11-30,20,False
2015-12-01,26,False
2015-12-02,26,False
2015-12-03,22,False
2015-12-04,20,False
2015-12-05,19,False
2015-12-06,22,False
2015-12-07,21,False
2015-12-08,25,False
2015-12-09,26,False
2015-12-10,23,False
2015-12-11,30,False
2015-12-12,20,False
2015-12-13,22,False
2015-12-14,22,False
2015-12-15,29,False
2015-12-16,21,False
2015-12-17,20,False
2015-12-18,23,False
2015-12-19,20,False
2015-12-20,16,False
2015-12-21,27,False
2015-12-22,25,False
2015-12-23,25,False
2015-12-24,29,False
2015-12-25,27,False
2015-12-26,20,False
