date,Electronic Arts,isPartial
2014-03-16,12,False
2014-03-17,18,False
2014-03-18,21,False
2014-03-19,28,False
2014-03-20,28,False
2014-03-21,24,False
2014-03-22,17,False
2014-03-23,25,False
2014-03-24,21,False
2014-03-25,28,False
2014-03-26,27,False
2014-03-27,25,False
2014-03-28,32,False
2014-03-29,20,False
2014-03-30,31,False
2014-03-31,23,False
2014-04-01,20,False
2014-04-02,23,False
2014-04-03,19,False
2014-04-04,19,False
2014-04-05,20,False
2014-04-06,21,False
2014-04-07,24,False
2014-04-08,25,False
2014-04-09,19,False
2014-04-10,26,False
2014-04-11,23,False
2014-04-12,19,False
2014-04-13,17,False
2014-04-14,22,False
2014-04-15,22,False
2014-04-16,25,False
2014-04-17,23,False
2014-04-18,21,False
2014-04-19,18,False
2014-04-20,26,False
2014-04-21,18,False
2014-04-22,26,False
2014-04-23,32,False
2014-04-24,18,False
2014-04-25,26,False
2014-04-26,20,False
2014-04-27,19,False
2014-04-28,22,False
2014-04-29,23,False
2014-04-30,16,False
2014-05-01,28,False
2014-05-02,27,False
2014-05-03,16,False
2014-05-04,27,False
2014-05-05,18,False
2014-05-06,31,False
2014-05-07,24,False
2014-05-08,21,False
2014-05-09,22,False
2014-05-10,27,False
2014-05-11,20,False
2014-05-12,19,False
2014-05-13,37,False
2014-05-14,24,False
2014-05-15,28,False
2014-05-16,26,False
2014-05-17,14,False
2014-05-18,26,False
2014-05-19,16,False
2014-05-20,29,False
2014-05-21,30,False
2014-05-22,16,False
2014-05-23,11,False
2014-05-24,24,False
2014-05-25,27,False
2014-05-26,13,False
2014-05-27,28,False
2014-05-28,24,False
2014-05-29,45,False
2014-05-30,39,False
2014-05-31,21,False
2014-06-01,30,False
2014-06-02,24,False
2014-06-03,22,False
2014-06-04,21,False
2014-06-05,24,False
2014-06-06,21,False
2014-06-07,27,False
2014-06-08,18,False
2014-06-09,100,False
2014-06-10,38,False
2014-06-11,28,False
2014-06-12,45,False
2014-06-13,37,False
2014-06-14,19,False
2014-06-15,24,False
2014-06-16,34,False
2014-06-17,22,False
2014-06-18,32,False
2014-06-19,29,False
2014-06-20,20,False
2014-06-21,30,False
