date,Charter,isPartial
2011-01-01,57,False
2011-01-02,70,False
2011-01-03,90,False
2011-01-04,84,False
2011-01-05,81,False
2011-01-06,83,False
2011-01-07,84,False
2011-01-08,62,False
2011-01-09,60,False
2011-01-10,89,False
2011-01-11,85,False
2011-01-12,91,False
2011-01-13,80,False
2011-01-14,75,False
2011-01-15,65,False
2011-01-16,62,False
2011-01-17,75,False
2011-01-18,84,False
2011-01-19,88,False
2011-01-20,77,False
2011-01-21,79,False
2011-01-22,61,False
2011-01-23,61,False
2011-01-24,77,False
2011-01-25,83,False
2011-01-26,86,False
2011-01-27,83,False
2011-01-28,80,False
2011-01-29,60,False
2011-01-30,64,False
2011-01-31,80,False
2011-02-01,90,False
2011-02-02,82,False
2011-02-03,82,False
2011-02-04,75,False
2011-02-05,66,False
2011-02-06,62,False
2011-02-07,80,False
2011-02-08,82,False
2011-02-09,80,False
2011-02-10,83,False
2011-02-11,81,False
2011-02-12,56,False
2011-02-13,60,False
2011-02-14,72,False
2011-02-15,80,False
2011-02-16,83,False
2011-02-17,85,False
2011-02-18,76,False
2011-02-19,60,False
2011-02-20,60,False
2011-02-21,72,False
2011-02-22,84,False
2011-02-23,81,False
2011-02-24,76,False
2011-02-25,73,False
2011-02-26,61,False
2011-02-27,61,False
2011-02-28,83,False
2011-03-01,80,False
2011-03-02,77,False
2011-03-03,80,False
2011-03-04,78,False
2011-03-05,59,False
2011-03-06,61,False
2011-03-07,85,False
2011-03-08,85,False
2011-03-09,83,False
2011-03-10,83,False
2011-03-11,72,False
2011-03-12,52,False
2011-03-13,55,False
2011-03-14,78,False
2011-03-15,79,False
2011-03-16,84,False
2011-03-17,77,False
2011-03-18,78,False
2011-03-19,64,False
2011-03-20,59,False
2011-03-21,78,False
2011-03-22,82,False
2011-03-23,84,False
2011-03-24,83,False
2011-03-25,78,False
2011-03-26,56,False
2011-03-27,58,False
2011-03-28,85,False
2011-03-29,79,False
2011-03-30,84,False
2011-03-31,84,False
2011-04-01,78,False
2011-04-02,60,False
2011-04-03,57,False
2011-04-04,86,False
2011-04-05,84,False
2011-04-06,79,False
2011-04-07,76,False
2011-04-08,76,False
2011-04-09,58,False
2011-04-10,58,False
2011-04-11,83,False
2011-04-12,85,False
2011-04-13,89,False
2011-04-14,75,False
2011-04-15,73,False
2011-04-16,62,False
2011-04-17,59,False
2011-04-18,81,False
2011-04-19,79,False
2011-04-20,76,False
2011-04-21,75,False
2011-04-22,70,False
2011-04-23,54,False
2011-04-24,51,False
2011-04-25,85,False
2011-04-26,81,False
2011-04-27,77,False
2011-04-28,79,False
2011-04-29,74,False
2011-04-30,55,False
2011-05-01,59,False
2011-05-02,77,False
2011-05-03,80,False
2011-05-04,79,False
2011-05-05,83,False
2011-05-06,76,False
2011-05-07,62,False
2011-05-08,52,False
