date,Charter,isPartial
2011-09-18,67,False
2011-09-19,96,False
2011-09-20,92,False
2011-09-21,88,False
2011-09-22,94,False
2011-09-23,92,False
2011-09-24,67,False
2011-09-25,67,False
2011-09-26,95,False
2011-09-27,89,False
2011-09-28,88,False
2011-09-29,86,False
2011-09-30,89,False
2011-10-01,69,False
2011-10-02,66,False
2011-10-03,96,False
2011-10-04,90,False
2011-10-05,87,False
2011-10-06,84,False
2011-10-07,81,False
2011-10-08,64,False
2011-10-09,63,False
2011-10-10,79,False
2011-10-11,93,False
2011-10-12,91,False
2011-10-13,83,False
2011-10-14,81,False
2011-10-15,70,False
2011-10-16,69,False
2011-10-17,87,False
2011-10-18,91,False
2011-10-19,83,False
2011-10-20,83,False
2011-10-21,77,False
2011-10-22,68,False
2011-10-23,64,False
2011-10-24,83,False
2011-10-25,84,False
2011-10-26,85,False
2011-10-27,87,False
2011-10-28,81,False
2011-10-29,60,False
2011-10-30,63,False
2011-10-31,82,False
2011-11-01,85,False
2011-11-02,93,False
2011-11-03,86,False
2011-11-04,84,False
2011-11-05,67,False
2011-11-06,63,False
2011-11-07,87,False
2011-11-08,82,False
2011-11-09,83,False
2011-11-10,83,False
2011-11-11,77,False
2011-11-12,66,False
2011-11-13,61,False
2011-11-14,82,False
2011-11-15,85,False
2011-11-16,84,False
2011-11-17,80,False
2011-11-18,81,False
2011-11-19,64,False
2011-11-20,60,False
2011-11-21,77,False
2011-11-22,71,False
2011-11-23,67,False
2011-11-24,49,False
2011-11-25,58,False
2011-11-26,59,False
2011-11-27,66,False
2011-11-28,82,False
2011-11-29,89,False
2011-11-30,89,False
2011-12-01,79,False
2011-12-02,80,False
2011-12-03,68,False
2011-12-04,66,False
2011-12-05,88,False
2011-12-06,91,False
2011-12-07,90,False
2011-12-08,84,False
2011-12-09,78,False
2011-12-10,70,False
2011-12-11,58,False
2011-12-12,82,False
2011-12-13,87,False
2011-12-14,85,False
2011-12-15,75,False
2011-12-16,78,False
2011-12-17,60,False
2011-12-18,55,False
2011-12-19,74,False
2011-12-20,75,False
2011-12-21,72,False
2011-12-22,67,False
2011-12-23,59,False
2011-12-24,50,False
2011-12-25,46,False
2011-12-26,63,False
2011-12-27,71,False
2011-12-28,72,False
2011-12-29,71,False
2011-12-30,71,False
2011-12-31,56,False
2012-01-01,67,False
2012-01-02,81,False
2012-01-03,94,False
2012-01-04,96,False
2012-01-05,92,False
2012-01-06,87,False
2012-01-07,72,False
2012-01-08,75,False
2012-01-09,92,False
2012-01-10,99,False
2012-01-11,95,False
2012-01-12,86,False
2012-01-13,95,False
2012-01-14,70,False
2012-01-15,65,False
2012-01-16,77,False
2012-01-17,95,False
2012-01-18,92,False
2012-01-19,85,False
2012-01-20,93,False
2012-01-21,76,False
2012-01-22,75,False
