date,Charter,isPartial
2017-10-06,89,False
2017-10-07,73,False
2017-10-08,78,False
2017-10-09,92,False
2017-10-10,95,False
2017-10-11,95,False
2017-10-12,97,False
2017-10-13,85,False
2017-10-14,73,False
2017-10-15,69,False
2017-10-16,93,False
2017-10-17,96,False
2017-10-18,96,False
2017-10-19,87,False
2017-10-20,84,False
2017-10-21,64,False
2017-10-22,67,False
2017-10-23,90,False
2017-10-24,90,False
2017-10-25,88,False
2017-10-26,86,False
2017-10-27,86,False
2017-10-28,66,False
2017-10-29,62,False
2017-10-30,92,False
2017-10-31,81,False
2017-11-01,93,False
2017-11-02,100,False
2017-11-03,88,False
2017-11-04,71,False
2017-11-05,65,False
2017-11-06,99,False
2017-11-07,96,False
2017-11-08,88,False
2017-11-09,93,False
2017-11-10,84,False
2017-11-11,62,False
2017-11-12,64,False
2017-11-13,86,False
2017-11-14,91,False
2017-11-15,86,False
2017-11-16,87,False
2017-11-17,80,False
2017-11-18,64,False
2017-11-19,59,False
2017-11-20,78,False
2017-11-21,72,False
2017-11-22,74,False
2017-11-23,52,False
2017-11-24,58,False
2017-11-25,57,False
2017-11-26,60,False
2017-11-27,82,False
2017-11-28,86,False
2017-11-29,81,False
2017-11-30,85,False
2017-12-01,85,False
2017-12-02,65,False
2017-12-03,65,False
2017-12-04,86,False
2017-12-05,100,False
2017-12-06,90,False
2017-12-07,83,False
2017-12-08,84,False
2017-12-09,69,False
2017-12-10,62,False
2017-12-11,85,False
2017-12-12,91,False
2017-12-13,83,False
2017-12-14,88,False
2017-12-15,82,False
2017-12-16,61,False
2017-12-17,64,False
2017-12-18,75,False
2017-12-19,78,False
2017-12-20,76,False
2017-12-21,74,False
2017-12-22,65,False
2017-12-23,51,False
2017-12-24,45,False
2017-12-25,44,False
2017-12-26,62,False
2017-12-27,72,False
2017-12-28,68,False
2017-12-29,70,False
2017-12-30,62,False
2017-12-31,58,False
2018-01-01,68,False
2018-01-02,98,False
2018-01-03,88,False
2018-01-04,93,False
2018-01-05,88,False
2018-01-06,67,False
2018-01-07,65,False
2018-01-08,100,False
2018-01-09,96,False
2018-01-10,91,False
2018-01-11,92,False
2018-01-12,86,False
2018-01-13,65,False
2018-01-14,69,False
2018-01-15,74,False
2018-01-16,86,False
2018-01-17,94,False
2018-01-18,88,False
2018-01-19,90,False
2018-01-20,65,False
2018-01-21,68,False
2018-01-22,95,False
2018-01-23,89,False
2018-01-24,97,False
2018-01-25,85,False
2018-01-26,87,False
2018-01-27,61,False
2018-01-28,64,False
2018-01-29,88,False
2018-01-30,91,False
2018-01-31,84,False
2018-02-01,89,False
2018-02-02,85,False
2018-02-03,66,False
2018-02-04,69,False
2018-02-05,88,False
2018-02-06,95,False
2018-02-07,90,False
2018-02-08,88,False
2018-02-09,83,False
2018-02-10,65,False
2018-02-11,64,False
2018-02-12,91,False
2018-02-13,85,False
2018-02-14,82,False
2018-02-15,87,False
2018-02-16,85,False
2018-02-17,64,False
2018-02-18,62,False
2018-02-19,74,False
2018-02-20,87,False
2018-02-21,80,False
2018-02-22,89,False
2018-02-23,82,False
2018-02-24,61,False
2018-02-25,65,False
2018-02-26,91,False
2018-02-27,91,False
2018-02-28,89,False
2018-03-01,90,False
2018-03-02,88,False
2018-03-03,64,False
2018-03-04,64,False
2018-03-05,91,False
2018-03-06,92,False
2018-03-07,89,False
2018-03-08,92,False
2018-03-09,87,False
2018-03-10,60,False
2018-03-11,60,False
2018-03-12,89,False
2018-03-13,92,False
2018-03-14,90,False
2018-03-15,88,False
2018-03-16,81,False
2018-03-17,65,False
2018-03-18,65,False
2018-03-19,90,False
2018-03-20,85,False
2018-03-21,85,False
2018-03-22,89,False
2018-03-23,89,False
2018-03-24,61,False
2018-03-25,63,False
2018-03-26,79,False
2018-03-27,85,False
2018-03-28,77,False
2018-03-29,75,False
2018-03-30,72,False
2018-03-31,58,False
2018-04-01,56,False
2018-04-02,95,False
2018-04-03,88,False
2018-04-04,90,False
2018-04-05,81,False
2018-04-06,83,False
2018-04-07,65,False
2018-04-08,64,False
2018-04-09,83,False
2018-04-10,88,False
2018-04-11,81,False
2018-04-12,86,False
2018-04-13,87,False
2018-04-14,62,False
2018-04-15,66,False
2018-04-16,89,False
2018-04-17,86,False
2018-04-18,86,False
2018-04-19,83,False
2018-04-20,85,False
2018-04-21,59,False
2018-04-22,54,False
2018-04-23,79,False
2018-04-24,86,False
2018-04-25,88,False
2018-04-26,87,False
2018-04-27,87,False
2018-04-28,62,False
2018-04-29,59,False
2018-04-30,83,False
2018-05-01,92,False
2018-05-02,88,False
2018-05-03,87,False
2018-05-04,85,False
2018-05-05,66,False
2018-05-06,59,False
2018-05-07,93,False
2018-05-08,89,False
2018-05-09,84,False
2018-05-10,86,False
2018-05-11,84,False
2018-05-12,59,False
2018-05-13,57,False
2018-05-14,88,False
2018-05-15,84,False
2018-05-16,88,False
2018-05-17,83,False
2018-05-18,80,False
2018-05-19,60,False
2018-05-20,61,False
2018-05-21,88,False
2018-05-22,87,False
2018-05-23,84,False
2018-05-24,81,False
2018-05-25,81,False
2018-05-26,63,False
2018-05-27,63,False
2018-05-28,59,False
2018-05-29,88,False
2018-05-30,87,False
2018-05-31,88,False
2018-06-01,81,False
2018-06-02,72,False
2018-06-03,68,False
2018-06-04,89,False
2018-06-05,90,False
2018-06-06,87,False
2018-06-07,84,False
2018-06-08,81,False
2018-06-09,68,False
2018-06-10,65,False
2018-06-11,90,False
2018-06-12,87,False
2018-06-13,84,False
2018-06-14,82,False
2018-06-15,76,False
2018-06-16,59,False
2018-06-17,60,False
2018-06-18,79,False
2018-06-19,80,False
2018-06-20,80,False
2018-06-21,71,False
2018-06-22,71,False
2018-06-23,64,False
