date,Charter,isPartial
2012-06-04,80,False
2012-06-05,83,False
2012-06-06,84,False
2012-06-07,81,False
2012-06-08,73,False
2012-06-09,59,False
2012-06-10,57,False
2012-06-11,76,False
2012-06-12,77,False
2012-06-13,77,False
2012-06-14,76,False
2012-06-15,75,False
2012-06-16,61,False
2012-06-17,54,False
2012-06-18,79,False
2012-06-19,77,False
2012-06-20,76,False
2012-06-21,73,False
2012-06-22,73,False
2012-06-23,57,False
2012-06-24,67,False
2012-06-25,79,False
2012-06-26,77,False
2012-06-27,77,False
2012-06-28,75,False
2012-06-29,72,False
2012-06-30,58,False
2012-07-01,57,False
2012-07-02,82,False
2012-07-03,74,False
2012-07-04,49,False
2012-07-05,70,False
2012-07-06,77,False
2012-07-07,62,False
2012-07-08,65,False
2012-07-09,78,False
2012-07-10,83,False
2012-07-11,84,False
2012-07-12,81,False
2012-07-13,76,False
2012-07-14,64,False
2012-07-15,63,False
2012-07-16,86,False
2012-07-17,81,False
2012-07-18,80,False
2012-07-19,78,False
2012-07-20,73,False
2012-07-21,88,False
2012-07-22,66,False
2012-07-23,80,False
2012-07-24,82,False
2012-07-25,86,False
2012-07-26,76,False
2012-07-27,83,False
2012-07-28,69,False
2012-07-29,60,False
2012-07-30,85,False
2012-07-31,89,False
2012-08-01,88,False
2012-08-02,85,False
2012-08-03,83,False
2012-08-04,65,False
2012-08-05,68,False
2012-08-06,91,False
2012-08-07,100,False
2012-08-08,91,False
2012-08-09,87,False
2012-08-10,83,False
2012-08-11,64,False
2012-08-12,61,False
2012-08-13,93,False
2012-08-14,89,False
2012-08-15,89,False
2012-08-16,87,False
2012-08-17,87,False
2012-08-18,71,False
2012-08-19,70,False
2012-08-20,96,False
2012-08-21,92,False
2012-08-22,92,False
2012-08-23,82,False
2012-08-24,84,False
2012-08-25,62,False
2012-08-26,62,False
2012-08-27,85,False
2012-08-28,89,False
2012-08-29,88,False
2012-08-30,89,False
2012-08-31,75,False
2012-09-01,66,False
2012-09-02,60,False
2012-09-03,63,False
2012-09-04,90,False
2012-09-05,86,False
2012-09-06,87,False
