date,Charter,isPartial
2012-10-12,87,False
2012-10-13,69,False
2012-10-14,68,False
2012-10-15,90,False
2012-10-16,86,False
2012-10-17,87,False
2012-10-18,82,False
2012-10-19,83,False
2012-10-20,66,False
2012-10-21,63,False
2012-10-22,92,False
2012-10-23,88,False
2012-10-24,86,False
2012-10-25,85,False
2012-10-26,81,False
2012-10-27,65,False
2012-10-28,68,False
2012-10-29,88,False
2012-10-30,92,False
2012-10-31,89,False
2012-11-01,92,False
2012-11-02,87,False
2012-11-03,68,False
2012-11-04,68,False
2012-11-05,95,False
2012-11-06,95,False
2012-11-07,100,False
2012-11-08,86,False
2012-11-09,80,False
2012-11-10,64,False
2012-11-11,59,False
2012-11-12,82,False
2012-11-13,85,False
2012-11-14,84,False
2012-11-15,86,False
2012-11-16,77,False
2012-11-17,60,False
2012-11-18,63,False
2012-11-19,77,False
2012-11-20,77,False
2012-11-21,73,False
2012-11-22,50,False
2012-11-23,60,False
2012-11-24,62,False
2012-11-25,62,False
2012-11-26,86,False
2012-11-27,85,False
2012-11-28,83,False
2012-11-29,83,False
2012-11-30,80,False
2012-12-01,64,False
2012-12-02,58,False
2012-12-03,83,False
2012-12-04,81,False
2012-12-05,82,False
2012-12-06,80,False
2012-12-07,75,False
2012-12-08,61,False
2012-12-09,59,False
2012-12-10,82,False
2012-12-11,79,False
2012-12-12,75,False
2012-12-13,78,False
2012-12-14,78,False
2012-12-15,59,False
2012-12-16,54,False
2012-12-17,77,False
2012-12-18,78,False
2012-12-19,73,False
2012-12-20,70,False
2012-12-21,67,False
2012-12-22,51,False
2012-12-23,48,False
2012-12-24,49,False
2012-12-25,44,False
2012-12-26,66,False
2012-12-27,65,False
2012-12-28,67,False
2012-12-29,60,False
2012-12-30,57,False
2012-12-31,72,False
2013-01-01,64,False
2013-01-02,85,False
2013-01-03,85,False
2013-01-04,82,False
2013-01-05,70,False
2013-01-06,68,False
2013-01-07,91,False
2013-01-08,96,False
2013-01-09,86,False
2013-01-10,90,False
2013-01-11,85,False
2013-01-12,68,False
2013-01-13,67,False
2013-01-14,88,False
2013-01-15,93,False
2013-01-16,90,False
2013-01-17,90,False
2013-01-18,87,False
2013-01-19,65,False
2013-01-20,63,False
2013-01-21,74,False
2013-01-22,94,False
2013-01-23,95,False
2013-01-24,93,False
2013-01-25,92,False
2013-01-26,70,False
2013-01-27,70,False
2013-01-28,92,False
2013-01-29,90,False
2013-01-30,92,False
2013-01-31,88,False
2013-02-01,90,False
2013-02-02,71,False
2013-02-03,65,False
2013-02-04,88,False
2013-02-05,88,False
2013-02-06,89,False
2013-02-07,94,False
2013-02-08,85,False
2013-02-09,71,False
2013-02-10,69,False
2013-02-11,97,False
2013-02-12,92,False
2013-02-13,87,False
2013-02-14,82,False
2013-02-15,83,False
2013-02-16,66,False
2013-02-17,64,False
2013-02-18,74,False
2013-02-19,88,False
2013-02-20,88,False
2013-02-21,89,False
2013-02-22,87,False
2013-02-23,71,False
2013-02-24,68,False
2013-02-25,88,False
2013-02-26,89,False
2013-02-27,93,False
2013-02-28,88,False
2013-03-01,90,False
2013-03-02,72,False
2013-03-03,70,False
2013-03-04,95,False
2013-03-05,92,False
2013-03-06,91,False
2013-03-07,92,False
2013-03-08,89,False
2013-03-09,73,False
2013-03-10,70,False
2013-03-11,93,False
2013-03-12,87,False
2013-03-13,88,False
2013-03-14,88,False
2013-03-15,84,False
2013-03-16,67,False
2013-03-17,67,False
2013-03-18,94,False
2013-03-19,96,False
2013-03-20,91,False
2013-03-21,85,False
2013-03-22,87,False
2013-03-23,65,False
2013-03-24,67,False
2013-03-25,89,False
2013-03-26,84,False
2013-03-27,81,False
2013-03-28,81,False
2013-03-29,72,False
2013-03-30,60,False
2013-03-31,58,False
2013-04-01,89,False
2013-04-02,85,False
2013-04-03,85,False
2013-04-04,85,False
2013-04-05,76,False
2013-04-06,64,False
2013-04-07,66,False
2013-04-08,88,False
2013-04-09,87,False
2013-04-10,87,False
2013-04-11,89,False
2013-04-12,85,False
2013-04-13,68,False
2013-04-14,64,False
2013-04-15,87,False
2013-04-16,87,False
2013-04-17,86,False
2013-04-18,81,False
2013-04-19,80,False
2013-04-20,62,False
2013-04-21,62,False
2013-04-22,88,False
2013-04-23,88,False
2013-04-24,84,False
2013-04-25,88,False
2013-04-26,81,False
2013-04-27,61,False
2013-04-28,60,False
2013-04-29,87,False
2013-04-30,87,False
2013-05-01,90,False
2013-05-02,84,False
2013-05-03,84,False
2013-05-04,66,False
2013-05-05,65,False
2013-05-06,87,False
2013-05-07,90,False
2013-05-08,89,False
2013-05-09,85,False
2013-05-10,81,False
2013-05-11,61,False
2013-05-12,56,False
2013-05-13,86,False
2013-05-14,83,False
2013-05-15,86,False
2013-05-16,84,False
2013-05-17,80,False
2013-05-18,63,False
2013-05-19,66,False
2013-05-20,88,False
2013-05-21,86,False
2013-05-22,85,False
2013-05-23,83,False
2013-05-24,79,False
2013-05-25,60,False
2013-05-26,53,False
2013-05-27,61,False
2013-05-28,87,False
2013-05-29,89,False
2013-05-30,90,False
2013-05-31,89,False
2013-06-01,63,False
2013-06-02,65,False
2013-06-03,89,False
2013-06-04,86,False
2013-06-05,88,False
2013-06-06,84,False
2013-06-07,80,False
2013-06-08,61,False
2013-06-09,64,False
2013-06-10,84,False
2013-06-11,82,False
2013-06-12,82,False
2013-06-13,80,False
2013-06-14,76,False
2013-06-15,63,False
2013-06-16,61,False
2013-06-17,86,False
2013-06-18,84,False
2013-06-19,83,False
2013-06-20,78,False
2013-06-21,76,False
2013-06-22,62,False
2013-06-23,61,False
2013-06-24,85,False
2013-06-25,86,False
2013-06-26,85,False
2013-06-27,80,False
2013-06-28,80,False
2013-06-29,66,False
