date,Charter,isPartial
2018-02-13,93,False
2018-02-14,89,False
2018-02-15,93,False
2018-02-16,92,False
2018-02-17,69,False
2018-02-18,65,False
2018-02-19,80,False
2018-02-20,89,False
2018-02-21,89,False
2018-02-22,96,False
2018-02-23,89,False
2018-02-24,67,False
2018-02-25,66,False
2018-02-26,89,False
2018-02-27,94,False
2018-02-28,91,False
2018-03-01,92,False
2018-03-02,94,False
2018-03-03,68,False
2018-03-04,69,False
2018-03-05,95,False
2018-03-06,95,False
2018-03-07,97,False
2018-03-08,100,False
2018-03-09,93,False
2018-03-10,66,False
2018-03-11,67,False
2018-03-12,92,False
2018-03-13,98,False
2018-03-14,93,False
2018-03-15,92,False
2018-03-16,91,False
2018-03-17,67,False
2018-03-18,66,False
2018-03-19,92,False
2018-03-20,96,False
2018-03-21,92,False
2018-03-22,95,False
2018-03-23,89,False
2018-03-24,67,False
2018-03-25,65,False
2018-03-26,84,False
2018-03-27,90,False
2018-03-28,87,False
2018-03-29,86,False
2018-03-30,77,False
2018-03-31,60,False
2018-04-01,60,False
2018-04-02,97,False
2018-04-03,90,False
2018-04-04,91,False
2018-04-05,89,False
2018-04-06,86,False
2018-04-07,69,False
2018-04-08,66,False
2018-04-09,91,False
2018-04-10,91,False
2018-04-11,91,False
2018-04-12,91,False
2018-04-13,84,False
2018-04-14,66,False
2018-04-15,69,False
2018-04-16,91,False
2018-04-17,93,False
2018-04-18,91,False
2018-04-19,89,False
2018-04-20,88,False
2018-04-21,62,False
2018-04-22,66,False
2018-04-23,91,False
2018-04-24,91,False
2018-04-25,91,False
2018-04-26,90,False
2018-04-27,90,False
2018-04-28,63,False
2018-04-29,64,False
2018-04-30,89,False
2018-05-01,99,False
2018-05-02,95,False
2018-05-03,91,False
2018-05-04,90,False
2018-05-05,68,False
2018-05-06,60,False
2018-05-07,93,False
2018-05-08,92,False
2018-05-09,92,False
2018-05-10,91,False
2018-05-11,89,False
2018-05-12,64,False
2018-05-13,60,False
2018-05-14,89,False
2018-05-15,93,False
2018-05-16,95,False
2018-05-17,92,False
2018-05-18,87,False
2018-05-19,63,False
2018-05-20,68,False
2018-05-21,95,False
2018-05-22,95,False
2018-05-23,90,False
2018-05-24,87,False
2018-05-25,87,False
2018-05-26,65,False
2018-05-27,67,False
2018-05-28,67,False
2018-05-29,92,False
2018-05-30,93,False
2018-05-31,91,False
2018-06-01,92,False
2018-06-02,73,False
2018-06-03,72,False
2018-06-04,93,False
2018-06-05,91,False
2018-06-06,92,False
2018-06-07,86,False
2018-06-08,87,False
2018-06-09,71,False
2018-06-10,67,False
2018-06-11,93,False
2018-06-12,91,False
2018-06-13,87,False
2018-06-14,87,False
2018-06-15,82,False
2018-06-16,63,False
2018-06-17,60,False
2018-06-18,85,False
2018-06-19,84,False
2018-06-20,85,False
2018-06-21,80,False
2018-06-22,78,False
2018-06-23,62,False
2018-06-24,62,False
2018-06-25,84,False
2018-06-26,81,False
2018-06-27,82,False
2018-06-28,90,False
