date,Charter,isPartial
2015-04-10,64,False
2015-04-11,51,False
2015-04-12,47,False
2015-04-13,71,False
2015-04-14,69,False
2015-04-15,68,False
2015-04-16,64,False
2015-04-17,67,False
2015-04-18,52,False
2015-04-19,50,False
2015-04-20,68,False
2015-04-21,69,False
2015-04-22,66,False
2015-04-23,71,False
2015-04-24,69,False
2015-04-25,53,False
2015-04-26,52,False
2015-04-27,73,False
2015-04-28,71,False
2015-04-29,65,False
2015-04-30,67,False
2015-05-01,69,False
2015-05-02,57,False
2015-05-03,91,False
2015-05-04,75,False
2015-05-05,67,False
2015-05-06,67,False
2015-05-07,65,False
2015-05-08,68,False
2015-05-09,46,False
2015-05-10,47,False
2015-05-11,67,False
2015-05-12,69,False
2015-05-13,65,False
2015-05-14,65,False
2015-05-15,67,False
2015-05-16,49,False
2015-05-17,50,False
2015-05-18,64,False
2015-05-19,66,False
2015-05-20,65,False
2015-05-21,62,False
2015-05-22,64,False
2015-05-23,50,False
2015-05-24,44,False
2015-05-25,54,False
2015-05-26,100,False
2015-05-27,80,False
2015-05-28,68,False
2015-05-29,69,False
2015-05-30,52,False
2015-05-31,55,False
2015-06-01,72,False
2015-06-02,74,False
2015-06-03,73,False
2015-06-04,71,False
2015-06-05,68,False
2015-06-06,53,False
2015-06-07,50,False
2015-06-08,64,False
2015-06-09,68,False
2015-06-10,66,False
2015-06-11,65,False
2015-06-12,68,False
2015-06-13,53,False
2015-06-14,50,False
2015-06-15,70,False
2015-06-16,66,False
2015-06-17,61,False
2015-06-18,61,False
2015-06-19,66,False
2015-06-20,46,False
2015-06-21,47,False
2015-06-22,67,False
2015-06-23,66,False
2015-06-24,64,False
2015-06-25,68,False
2015-06-26,65,False
2015-06-27,45,False
2015-06-28,51,False
2015-06-29,62,False
2015-06-30,65,False
2015-07-01,64,False
2015-07-02,65,False
2015-07-03,53,False
2015-07-04,41,False
2015-07-05,46,False
2015-07-06,65,False
2015-07-07,66,False
2015-07-08,63,False
2015-07-09,70,False
2015-07-10,65,False
2015-07-11,51,False
2015-07-12,55,False
2015-07-13,65,False
2015-07-14,67,False
2015-07-15,66,False
2015-07-16,68,False
2015-07-17,62,False
2015-07-18,53,False
2015-07-19,49,False
2015-07-20,70,False
2015-07-21,70,False
2015-07-22,64,False
2015-07-23,64,False
2015-07-24,63,False
2015-07-25,54,False
2015-07-26,53,False
2015-07-27,73,False
2015-07-28,73,False
2015-07-29,68,False
2015-07-30,69,False
2015-07-31,67,False
2015-08-01,53,False
2015-08-02,56,False
2015-08-03,74,False
2015-08-04,73,False
2015-08-05,75,False
2015-08-06,70,False
2015-08-07,71,False
2015-08-08,58,False
2015-08-09,55,False
2015-08-10,76,False
2015-08-11,73,False
2015-08-12,76,False
2015-08-13,74,False
2015-08-14,73,False
2015-08-15,56,False
2015-08-16,59,False
2015-08-17,81,False
2015-08-18,81,False
2015-08-19,80,False
2015-08-20,77,False
2015-08-21,72,False
2015-08-22,54,False
2015-08-23,54,False
2015-08-24,79,False
2015-08-25,76,False
2015-08-26,75,False
2015-08-27,74,False
2015-08-28,72,False
2015-08-29,55,False
2015-08-30,55,False
2015-08-31,76,False
2015-09-01,76,False
2015-09-02,75,False
2015-09-03,75,False
2015-09-04,72,False
2015-09-05,60,False
2015-09-06,52,False
2015-09-07,51,False
2015-09-08,73,False
2015-09-09,70,False
2015-09-10,74,False
2015-09-11,70,False
2015-09-12,55,False
2015-09-13,53,False
2015-09-14,72,False
2015-09-15,69,False
2015-09-16,75,False
2015-09-17,67,False
2015-09-18,67,False
2015-09-19,51,False
2015-09-20,52,False
2015-09-21,69,False
2015-09-22,72,False
2015-09-23,69,False
2015-09-24,69,False
2015-09-25,63,False
2015-09-26,54,False
2015-09-27,51,False
2015-09-28,69,False
2015-09-29,72,False
2015-09-30,68,False
2015-10-01,68,False
2015-10-02,68,False
2015-10-03,53,False
2015-10-04,48,False
2015-10-05,68,False
2015-10-06,70,False
2015-10-07,68,False
2015-10-08,68,False
2015-10-09,62,False
2015-10-10,50,False
2015-10-11,49,False
2015-10-12,66,False
2015-10-13,70,False
2015-10-14,67,False
2015-10-15,65,False
2015-10-16,60,False
2015-10-17,52,False
2015-10-18,47,False
2015-10-19,63,False
2015-10-20,64,False
2015-10-21,65,False
2015-10-22,62,False
2015-10-23,59,False
2015-10-24,45,False
2015-10-25,43,False
2015-10-26,68,False
2015-10-27,62,False
2015-10-28,63,False
2015-10-29,62,False
2015-10-30,58,False
2015-10-31,45,False
2015-11-01,52,False
2015-11-02,70,False
2015-11-03,67,False
2015-11-04,68,False
2015-11-05,65,False
2015-11-06,67,False
2015-11-07,49,False
2015-11-08,45,False
2015-11-09,62,False
2015-11-10,64,False
2015-11-11,63,False
2015-11-12,64,False
2015-11-13,61,False
2015-11-14,44,False
2015-11-15,45,False
2015-11-16,58,False
2015-11-17,62,False
2015-11-18,63,False
2015-11-19,60,False
2015-11-20,64,False
2015-11-21,52,False
2015-11-22,45,False
2015-11-23,61,False
2015-11-24,55,False
2015-11-25,48,False
2015-11-26,38,False
2015-11-27,44,False
2015-11-28,46,False
2015-11-29,42,False
2015-11-30,67,False
2015-12-01,65,False
2015-12-02,63,False
2015-12-03,62,False
2015-12-04,62,False
2015-12-05,46,False
2015-12-06,44,False
2015-12-07,61,False
2015-12-08,63,False
2015-12-09,64,False
2015-12-10,60,False
2015-12-11,66,False
2015-12-12,47,False
2015-12-13,48,False
2015-12-14,59,False
2015-12-15,65,False
2015-12-16,61,False
2015-12-17,59,False
2015-12-18,60,False
2015-12-19,45,False
2015-12-20,40,False
2015-12-21,48,False
2015-12-22,52,False
2015-12-23,45,False
2015-12-24,42,False
2015-12-25,35,False
2015-12-26,46,False
