date,Charter,isPartial
2017-05-29,43,False
2017-05-30,60,False
2017-05-31,68,False
2017-06-01,62,False
2017-06-02,61,False
2017-06-03,48,False
2017-06-04,46,False
2017-06-05,61,False
2017-06-06,64,False
2017-06-07,59,False
2017-06-08,58,False
2017-06-09,57,False
2017-06-10,48,False
2017-06-11,44,False
2017-06-12,61,False
2017-06-13,61,False
2017-06-14,60,False
2017-06-15,62,False
2017-06-16,56,False
2017-06-17,47,False
2017-06-18,41,False
2017-06-19,60,False
2017-06-20,61,False
2017-06-21,60,False
2017-06-22,57,False
2017-06-23,57,False
2017-06-24,45,False
2017-06-25,46,False
2017-06-26,57,False
2017-06-27,58,False
2017-06-28,58,False
2017-06-29,61,False
2017-06-30,58,False
2017-07-01,45,False
2017-07-02,47,False
2017-07-03,54,False
2017-07-04,47,False
2017-07-05,53,False
2017-07-06,57,False
2017-07-07,58,False
2017-07-08,57,False
2017-07-09,46,False
2017-07-10,62,False
2017-07-11,62,False
2017-07-12,61,False
2017-07-13,60,False
2017-07-14,57,False
2017-07-15,47,False
2017-07-16,46,False
2017-07-17,63,False
2017-07-18,63,False
2017-07-19,63,False
2017-07-20,61,False
2017-07-21,59,False
2017-07-22,47,False
2017-07-23,49,False
2017-07-24,67,False
2017-07-25,69,False
2017-07-26,62,False
2017-07-27,59,False
2017-07-28,60,False
2017-07-29,51,False
2017-07-30,44,False
2017-07-31,69,False
2017-08-01,70,False
2017-08-02,69,False
2017-08-03,66,False
2017-08-04,63,False
2017-08-05,53,False
2017-08-06,48,False
2017-08-07,72,False
2017-08-08,65,False
2017-08-09,68,False
2017-08-10,68,False
2017-08-11,63,False
2017-08-12,51,False
2017-08-13,50,False
2017-08-14,71,False
2017-08-15,69,False
2017-08-16,68,False
2017-08-17,62,False
2017-08-18,62,False
2017-08-19,46,False
2017-08-20,47,False
2017-08-21,66,False
2017-08-22,67,False
2017-08-23,66,False
2017-08-24,60,False
2017-08-25,65,False
2017-08-26,56,False
2017-08-27,54,False
2017-08-28,67,False
2017-08-29,67,False
2017-08-30,62,False
2017-08-31,66,False
2017-09-01,64,False
2017-09-02,51,False
2017-09-03,41,False
2017-09-04,45,False
2017-09-05,67,False
2017-09-06,71,False
2017-09-07,65,False
2017-09-08,66,False
2017-09-09,46,False
2017-09-10,49,False
2017-09-11,62,False
2017-09-12,66,False
2017-09-13,62,False
2017-09-14,65,False
2017-09-15,63,False
2017-09-16,48,False
2017-09-17,45,False
2017-09-18,63,False
2017-09-19,62,False
2017-09-20,66,False
2017-09-21,56,False
2017-09-22,62,False
2017-09-23,45,False
2017-09-24,44,False
2017-09-25,61,False
2017-09-26,63,False
2017-09-27,61,False
2017-09-28,59,False
2017-09-29,59,False
2017-09-30,45,False
2017-10-01,100,False
2017-10-02,65,False
2017-10-03,62,False
2017-10-04,59,False
2017-10-05,60,False
2017-10-06,57,False
2017-10-07,45,False
2017-10-08,48,False
2017-10-09,60,False
2017-10-10,58,False
2017-10-11,60,False
2017-10-12,60,False
2017-10-13,56,False
2017-10-14,47,False
2017-10-15,47,False
2017-10-16,58,False
2017-10-17,60,False
2017-10-18,58,False
2017-10-19,54,False
2017-10-20,54,False
2017-10-21,38,False
2017-10-22,38,False
2017-10-23,55,False
2017-10-24,60,False
2017-10-25,55,False
2017-10-26,55,False
2017-10-27,59,False
2017-10-28,45,False
2017-10-29,41,False
2017-10-30,58,False
2017-10-31,55,False
2017-11-01,55,False
2017-11-02,62,False
2017-11-03,55,False
2017-11-04,44,False
2017-11-05,41,False
2017-11-06,60,False
2017-11-07,60,False
2017-11-08,56,False
2017-11-09,55,False
2017-11-10,53,False
2017-11-11,43,False
2017-11-12,40,False
2017-11-13,56,False
2017-11-14,57,False
2017-11-15,54,False
2017-11-16,59,False
2017-11-17,55,False
2017-11-18,44,False
2017-11-19,40,False
2017-11-20,52,False
2017-11-21,51,False
2017-11-22,46,False
2017-11-23,33,False
2017-11-24,36,False
2017-11-25,39,False
2017-11-26,37,False
2017-11-27,54,False
2017-11-28,56,False
2017-11-29,54,False
2017-11-30,56,False
2017-12-01,55,False
2017-12-02,41,False
2017-12-03,39,False
2017-12-04,56,False
2017-12-05,61,False
2017-12-06,56,False
2017-12-07,57,False
2017-12-08,54,False
2017-12-09,41,False
2017-12-10,38,False
2017-12-11,49,False
2017-12-12,56,False
2017-12-13,54,False
2017-12-14,55,False
2017-12-15,49,False
2017-12-16,38,False
2017-12-17,40,False
2017-12-18,51,False
2017-12-19,48,False
2017-12-20,46,False
2017-12-21,42,False
2017-12-22,43,False
2017-12-23,30,False
2017-12-24,29,False
2017-12-25,29,False
2017-12-26,40,False
2017-12-27,40,False
2017-12-28,45,False
2017-12-29,42,False
2017-12-30,40,False
2017-12-31,34,False
2018-01-01,47,False
2018-01-02,61,False
2018-01-03,59,False
2018-01-04,59,False
2018-01-05,57,False
2018-01-06,42,False
2018-01-07,43,False
2018-01-08,61,False
2018-01-09,63,False
2018-01-10,61,False
2018-01-11,56,False
2018-01-12,53,False
2018-01-13,43,False
2018-01-14,40,False
2018-01-15,46,False
2018-01-16,58,False
2018-01-17,61,False
2018-01-18,53,False
2018-01-19,56,False
2018-01-20,43,False
2018-01-21,41,False
2018-01-22,57,False
2018-01-23,60,False
2018-01-24,58,False
2018-01-25,57,False
2018-01-26,57,False
2018-01-27,41,False
2018-01-28,42,False
2018-01-29,53,False
2018-01-30,57,False
2018-01-31,54,False
2018-02-01,53,False
2018-02-02,54,False
2018-02-03,45,False
2018-02-04,41,False
2018-02-05,57,False
2018-02-06,58,False
2018-02-07,58,False
2018-02-08,56,False
2018-02-09,55,False
2018-02-10,44,False
2018-02-11,41,False
2018-02-12,56,False
2018-02-13,56,False
