date,Charter,isPartial
2015-08-18,100,False
2015-08-19,99,False
2015-08-20,98,False
2015-08-21,92,False
2015-08-22,71,False
2015-08-23,71,False
2015-08-24,96,False
2015-08-25,94,False
2015-08-26,93,False
2015-08-27,92,False
2015-08-28,90,False
2015-08-29,70,False
2015-08-30,66,False
2015-08-31,92,False
2015-09-01,100,False
2015-09-02,95,False
2015-09-03,96,False
2015-09-04,89,False
2015-09-05,76,False
2015-09-06,67,False
2015-09-07,67,False
2015-09-08,92,False
2015-09-09,91,False
2015-09-10,94,False
2015-09-11,86,False
2015-09-12,72,False
2015-09-13,66,False
2015-09-14,88,False
2015-09-15,88,False
2015-09-16,90,False
2015-09-17,85,False
2015-09-18,82,False
2015-09-19,62,False
2015-09-20,64,False
2015-09-21,87,False
2015-09-22,93,False
2015-09-23,86,False
2015-09-24,82,False
2015-09-25,83,False
2015-09-26,65,False
2015-09-27,63,False
2015-09-28,83,False
2015-09-29,89,False
2015-09-30,85,False
2015-10-01,88,False
2015-10-02,84,False
2015-10-03,64,False
2015-10-04,64,False
2015-10-05,81,False
2015-10-06,87,False
2015-10-07,82,False
2015-10-08,85,False
2015-10-09,78,False
2015-10-10,62,False
2015-10-11,67,False
2015-10-12,82,False
2015-10-13,86,False
2015-10-14,83,False
2015-10-15,86,False
2015-10-16,75,False
2015-10-17,65,False
2015-10-18,55,False
2015-10-19,78,False
2015-10-20,82,False
2015-10-21,81,False
2015-10-22,81,False
2015-10-23,74,False
2015-10-24,60,False
2015-10-25,52,False
2015-10-26,80,False
2015-10-27,78,False
2015-10-28,79,False
2015-10-29,80,False
2015-10-30,77,False
2015-10-31,57,False
2015-11-01,60,False
2015-11-02,84,False
2015-11-03,87,False
2015-11-04,82,False
2015-11-05,82,False
2015-11-06,83,False
2015-11-07,60,False
2015-11-08,59,False
2015-11-09,78,False
2015-11-10,78,False
2015-11-11,80,False
2015-11-12,77,False
2015-11-13,74,False
2015-11-14,55,False
2015-11-15,61,False
2015-11-16,74,False
2015-11-17,77,False
2015-11-18,81,False
2015-11-19,76,False
2015-11-20,78,False
2015-11-21,60,False
2015-11-22,56,False
2015-11-23,75,False
2015-11-24,68,False
2015-11-25,61,False
2015-11-26,45,False
2015-11-27,56,False
2015-11-28,56,False
2015-11-29,56,False
2015-11-30,81,False
2015-12-01,81,False
2015-12-02,81,False
2015-12-03,78,False
2015-12-04,76,False
2015-12-05,59,False
2015-12-06,54,False
2015-12-07,76,False
2015-12-08,81,False
