date,Charter,isPartial
2012-01-26,82,False
2012-01-27,77,False
2012-01-28,63,False
2012-01-29,64,False
2012-01-30,82,False
2012-01-31,84,False
2012-02-01,79,False
2012-02-02,79,False
2012-02-03,73,False
2012-02-04,61,False
2012-02-05,60,False
2012-02-06,79,False
2012-02-07,82,False
2012-02-08,81,False
2012-02-09,78,False
2012-02-10,75,False
2012-02-11,64,False
2012-02-12,58,False
2012-02-13,79,False
2012-02-14,73,False
2012-02-15,83,False
2012-02-16,81,False
2012-02-17,79,False
2012-02-18,59,False
2012-02-19,56,False
2012-02-20,69,False
2012-02-21,80,False
2012-02-22,79,False
2012-02-23,81,False
2012-02-24,76,False
2012-02-25,60,False
2012-02-26,61,False
2012-02-27,77,False
2012-02-28,81,False
2012-02-29,83,False
2012-03-01,79,False
2012-03-02,76,False
2012-03-03,60,False
2012-03-04,61,False
2012-03-05,83,False
2012-03-06,81,False
2012-03-07,78,False
2012-03-08,79,False
2012-03-09,76,False
2012-03-10,57,False
2012-03-11,59,False
2012-03-12,80,False
2012-03-13,78,False
2012-03-14,81,False
2012-03-15,77,False
2012-03-16,74,False
2012-03-17,58,False
2012-03-18,58,False
2012-03-19,81,False
2012-03-20,79,False
2012-03-21,76,False
2012-03-22,78,False
2012-03-23,76,False
2012-03-24,57,False
2012-03-25,60,False
2012-03-26,78,False
2012-03-27,78,False
2012-03-28,80,False
2012-03-29,77,False
2012-03-30,73,False
2012-03-31,55,False
2012-04-01,54,False
2012-04-02,73,False
2012-04-03,78,False
2012-04-04,77,False
2012-04-05,73,False
2012-04-06,65,False
2012-04-07,51,False
2012-04-08,51,False
2012-04-09,71,False
2012-04-10,73,False
2012-04-11,73,False
2012-04-12,75,False
2012-04-13,72,False
2012-04-14,53,False
2012-04-15,54,False
2012-04-16,79,False
2012-04-17,75,False
2012-04-18,77,False
2012-04-19,78,False
2012-04-20,77,False
2012-04-21,61,False
2012-04-22,58,False
2012-04-23,77,False
2012-04-24,75,False
2012-04-25,74,False
2012-04-26,76,False
2012-04-27,73,False
2012-04-28,59,False
2012-04-29,59,False
2012-04-30,84,False
2012-05-01,88,False
2012-05-02,77,False
2012-05-03,81,False
2012-05-04,76,False
2012-05-05,55,False
2012-05-06,56,False
2012-05-07,80,False
2012-05-08,81,False
2012-05-09,76,False
2012-05-10,76,False
2012-05-11,69,False
2012-05-12,56,False
2012-05-13,54,False
2012-05-14,82,False
2012-05-15,84,False
2012-05-16,75,False
2012-05-17,77,False
2012-05-18,71,False
2012-05-19,54,False
2012-05-20,59,False
2012-05-21,77,False
2012-05-22,80,False
2012-05-23,77,False
2012-05-24,80,False
2012-05-25,72,False
2012-05-26,54,False
2012-05-27,52,False
2012-05-28,54,False
2012-05-29,76,False
2012-05-30,77,False
2012-05-31,79,False
2012-06-01,81,False
2012-06-02,60,False
2012-06-03,58,False
2012-06-04,79,False
2012-06-05,82,False
2012-06-06,79,False
2012-06-07,81,False
2012-06-08,75,False
2012-06-09,60,False
2012-06-10,58,False
2012-06-11,79,False
2012-06-12,78,False
2012-06-13,82,False
2012-06-14,79,False
2012-06-15,77,False
2012-06-16,57,False
2012-06-17,59,False
2012-06-18,78,False
2012-06-19,80,False
2012-06-20,75,False
2012-06-21,74,False
2012-06-22,70,False
2012-06-23,57,False
2012-06-24,60,False
2012-06-25,78,False
2012-06-26,75,False
2012-06-27,73,False
2012-06-28,72,False
2012-06-29,75,False
2012-06-30,54,False
2012-07-01,59,False
2012-07-02,77,False
2012-07-03,75,False
2012-07-04,53,False
2012-07-05,69,False
2012-07-06,71,False
2012-07-07,61,False
2012-07-08,63,False
2012-07-09,79,False
2012-07-10,86,False
2012-07-11,83,False
2012-07-12,78,False
2012-07-13,77,False
2012-07-14,63,False
2012-07-15,63,False
2012-07-16,81,False
2012-07-17,82,False
2012-07-18,79,False
2012-07-19,79,False
2012-07-20,76,False
2012-07-21,84,False
2012-07-22,62,False
2012-07-23,80,False
2012-07-24,82,False
2012-07-25,79,False
2012-07-26,77,False
2012-07-27,79,False
2012-07-28,63,False
2012-07-29,62,False
2012-07-30,81,False
2012-07-31,88,False
2012-08-01,86,False
2012-08-02,85,False
2012-08-03,78,False
2012-08-04,66,False
2012-08-05,60,False
2012-08-06,94,False
2012-08-07,94,False
2012-08-08,93,False
2012-08-09,84,False
