date,Charter,isPartial
2011-11-06,55,False
2011-11-07,75,False
2011-11-08,80,False
2011-11-09,73,False
2011-11-10,75,False
2011-11-11,64,False
2011-11-12,57,False
2011-11-13,52,False
2011-11-14,75,False
2011-11-15,76,False
2011-11-16,76,False
2011-11-17,72,False
2011-11-18,70,False
2011-11-19,56,False
2011-11-20,52,False
2011-11-21,70,False
2011-11-22,68,False
2011-11-23,63,False
2011-11-24,44,False
2011-11-25,52,False
2011-11-26,55,False
2011-11-27,54,False
2011-11-28,80,False
2011-11-29,75,False
2011-11-30,83,False
2011-12-01,81,False
2011-12-02,79,False
2011-12-03,57,False
2011-12-04,54,False
2011-12-05,79,False
2011-12-06,73,False
2011-12-07,73,False
2011-12-08,75,False
2011-12-09,75,False
2011-12-10,55,False
2011-12-11,61,False
2011-12-12,78,False
2011-12-13,72,False
2011-12-14,80,False
2011-12-15,70,False
2011-12-16,74,False
2011-12-17,53,False
2011-12-18,52,False
2011-12-19,69,False
2011-12-20,67,False
2011-12-21,64,False
2011-12-22,56,False
2011-12-23,58,False
2011-12-24,47,False
2011-12-25,45,False
2011-12-26,48,False
2011-12-27,67,False
2011-12-28,69,False
2011-12-29,67,False
2011-12-30,66,False
2011-12-31,59,False
2012-01-01,58,False
2012-01-02,70,False
2012-01-03,86,False
2012-01-04,91,False
2012-01-05,86,False
2012-01-06,82,False
2012-01-07,63,False
2012-01-08,60,False
2012-01-09,88,False
2012-01-10,84,False
2012-01-11,85,False
2012-01-12,80,False
2012-01-13,79,False
2012-01-14,66,False
2012-01-15,64,False
2012-01-16,78,False
2012-01-17,79,False
2012-01-18,81,False
2012-01-19,81,False
2012-01-20,79,False
2012-01-21,65,False
2012-01-22,67,False
2012-01-23,83,False
2012-01-24,86,False
2012-01-25,85,False
2012-01-26,85,False
