date,Charter,isPartial
2014-12-01,69,False
2014-12-02,69,False
2014-12-03,67,False
2014-12-04,68,False
2014-12-05,65,False
2014-12-06,53,False
2014-12-07,48,False
2014-12-08,69,False
2014-12-09,70,False
2014-12-10,70,False
2014-12-11,66,False
2014-12-12,64,False
2014-12-13,49,False
2014-12-14,49,False
2014-12-15,64,False
2014-12-16,63,False
2014-12-17,66,False
2014-12-18,62,False
2014-12-19,62,False
2014-12-20,50,False
2014-12-21,43,False
2014-12-22,52,False
2014-12-23,53,False
2014-12-24,46,False
2014-12-25,38,False
2014-12-26,52,False
2014-12-27,48,False
2014-12-28,48,False
2014-12-29,57,False
2014-12-30,58,False
2014-12-31,58,False
2015-01-01,52,False
2015-01-02,63,False
2015-01-03,57,False
2015-01-04,57,False
2015-01-05,76,False
2015-01-06,78,False
2015-01-07,72,False
2015-01-08,74,False
2015-01-09,69,False
2015-01-10,58,False
2015-01-11,51,False
2015-01-12,73,False
2015-01-13,72,False
2015-01-14,74,False
2015-01-15,74,False
2015-01-16,68,False
2015-01-17,54,False
2015-01-18,50,False
2015-01-19,63,False
2015-01-20,72,False
2015-01-21,71,False
2015-01-22,70,False
2015-01-23,66,False
2015-01-24,53,False
2015-01-25,52,False
2015-01-26,71,False
2015-01-27,73,False
2015-01-28,72,False
2015-01-29,68,False
2015-01-30,80,False
2015-01-31,60,False
2015-02-01,54,False
2015-02-02,68,False
2015-02-03,75,False
2015-02-04,69,False
2015-02-05,72,False
2015-02-06,69,False
2015-02-07,53,False
2015-02-08,54,False
2015-02-09,73,False
2015-02-10,73,False
2015-02-11,69,False
2015-02-12,68,False
2015-02-13,63,False
2015-02-14,49,False
2015-02-15,50,False
2015-02-16,61,False
2015-02-17,77,False
2015-02-18,70,False
2015-02-19,71,False
2015-02-20,69,False
2015-02-21,52,False
2015-02-22,52,False
2015-02-23,71,False
2015-02-24,74,False
2015-02-25,69,False
2015-02-26,74,False
2015-02-27,73,False
2015-02-28,56,False
2015-03-01,56,False
2015-03-02,78,False
2015-03-03,76,False
2015-03-04,73,False
2015-03-05,76,False
2015-03-06,74,False
2015-03-07,55,False
2015-03-08,55,False
2015-03-09,73,False
2015-03-10,76,False
2015-03-11,72,False
2015-03-12,75,False
2015-03-13,69,False
2015-03-14,55,False
2015-03-15,51,False
2015-03-16,72,False
2015-03-17,71,False
2015-03-18,72,False
2015-03-19,69,False
2015-03-20,69,False
2015-03-21,54,False
2015-03-22,53,False
2015-03-23,69,False
2015-03-24,70,False
2015-03-25,61,False
2015-03-26,68,False
2015-03-27,69,False
2015-03-28,52,False
2015-03-29,51,False
2015-03-30,68,False
2015-03-31,74,False
2015-04-01,70,False
2015-04-02,68,False
2015-04-03,63,False
2015-04-04,53,False
2015-04-05,48,False
2015-04-06,72,False
2015-04-07,71,False
2015-04-08,69,False
2015-04-09,67,False
2015-04-10,65,False
2015-04-11,51,False
2015-04-12,49,False
2015-04-13,72,False
2015-04-14,70,False
2015-04-15,70,False
2015-04-16,71,False
2015-04-17,66,False
2015-04-18,52,False
2015-04-19,54,False
2015-04-20,73,False
2015-04-21,71,False
2015-04-22,68,False
2015-04-23,71,False
2015-04-24,71,False
2015-04-25,55,False
2015-04-26,54,False
2015-04-27,74,False
2015-04-28,70,False
2015-04-29,70,False
2015-04-30,71,False
2015-05-01,71,False
2015-05-02,61,False
2015-05-03,96,False
2015-05-04,75,False
2015-05-05,70,False
2015-05-06,68,False
2015-05-07,68,False
2015-05-08,69,False
2015-05-09,53,False
2015-05-10,49,False
2015-05-11,74,False
2015-05-12,72,False
2015-05-13,69,False
2015-05-14,69,False
2015-05-15,67,False
2015-05-16,49,False
2015-05-17,51,False
2015-05-18,71,False
2015-05-19,69,False
2015-05-20,70,False
2015-05-21,65,False
2015-05-22,68,False
2015-05-23,49,False
2015-05-24,44,False
2015-05-25,53,False
2015-05-26,100,False
2015-05-27,83,False
2015-05-28,70,False
2015-05-29,71,False
2015-05-30,55,False
2015-05-31,51,False
2015-06-01,75,False
2015-06-02,74,False
2015-06-03,74,False
2015-06-04,73,False
2015-06-05,67,False
2015-06-06,58,False
2015-06-07,52,False
2015-06-08,71,False
2015-06-09,69,False
2015-06-10,68,False
2015-06-11,68,False
2015-06-12,66,False
2015-06-13,55,False
2015-06-14,53,False
2015-06-15,69,False
2015-06-16,66,False
2015-06-17,66,False
2015-06-18,66,False
2015-06-19,64,False
2015-06-20,52,False
2015-06-21,51,False
2015-06-22,69,False
2015-06-23,69,False
2015-06-24,66,False
2015-06-25,68,False
2015-06-26,66,False
2015-06-27,52,False
2015-06-28,53,False
2015-06-29,67,False
2015-06-30,68,False
2015-07-01,67,False
2015-07-02,64,False
2015-07-03,52,False
2015-07-04,45,False
2015-07-05,47,False
2015-07-06,67,False
2015-07-07,70,False
2015-07-08,68,False
2015-07-09,70,False
2015-07-10,66,False
2015-07-11,54,False
2015-07-12,56,False
2015-07-13,71,False
2015-07-14,72,False
2015-07-15,67,False
2015-07-16,68,False
2015-07-17,66,False
2015-07-18,55,False
2015-07-19,53,False
2015-07-20,72,False
2015-07-21,71,False
2015-07-22,68,False
2015-07-23,67,False
2015-07-24,65,False
2015-07-25,56,False
2015-07-26,56,False
2015-07-27,73,False
2015-07-28,76,False
2015-07-29,69,False
2015-07-30,69,False
2015-07-31,68,False
2015-08-01,57,False
2015-08-02,57,False
2015-08-03,78,False
2015-08-04,81,False
2015-08-05,77,False
2015-08-06,77,False
2015-08-07,76,False
2015-08-08,59,False
2015-08-09,58,False
2015-08-10,80,False
2015-08-11,79,False
2015-08-12,77,False
2015-08-13,79,False
2015-08-14,75,False
2015-08-15,61,False
2015-08-16,58,False
2015-08-17,84,False
2015-08-18,83,False
