date,inheritance,isPartial
2011-05-11,23,False
2011-05-12,20,False
2011-05-13,19,False
2011-05-14,18,False
2011-05-15,18,False
2011-05-16,24,False
2011-05-17,23,False
2011-05-18,21,False
2011-05-19,21,False
2011-05-20,22,False
2011-05-21,20,False
2011-05-22,19,False
2011-05-23,22,False
2011-05-24,26,False
2011-05-25,20,False
2011-05-26,22,False
2011-05-27,20,False
2011-05-28,20,False
2011-05-29,19,False
2011-05-30,19,False
2011-05-31,19,False
2011-06-01,22,False
2011-06-02,19,False
2011-06-03,20,False
2011-06-04,18,False
2011-06-05,18,False
2011-06-06,20,False
2011-06-07,22,False
2011-06-08,17,False
2011-06-09,18,False
2011-06-10,21,False
2011-06-11,20,False
2011-06-12,15,False
2011-06-13,23,False
2011-06-14,22,False
2011-06-15,21,False
2011-06-16,21,False
2011-06-17,15,False
2011-06-18,17,False
2011-06-19,19,False
2011-06-20,23,False
2011-06-21,18,False
2011-06-22,18,False
2011-06-23,22,False
2011-06-24,16,False
2011-06-25,17,False
2011-06-26,18,False
2011-06-27,16,False
2011-06-28,20,False
2011-06-29,16,False
2011-06-30,17,False
2011-07-01,18,False
2011-07-02,15,False
2011-07-03,17,False
2011-07-04,18,False
2011-07-05,21,False
2011-07-06,23,False
2011-07-07,17,False
2011-07-08,21,False
2011-07-09,14,False
2011-07-10,19,False
2011-07-11,20,False
2011-07-12,25,False
2011-07-13,18,False
2011-07-14,19,False
2011-07-15,20,False
2011-07-16,20,False
2011-07-17,19,False
2011-07-18,20,False
2011-07-19,20,False
2011-07-20,16,False
2011-07-21,21,False
2011-07-22,21,False
2011-07-23,18,False
2011-07-24,19,False
2011-07-25,24,False
2011-07-26,20,False
2011-07-27,21,False
2011-07-28,21,False
2011-07-29,22,False
2011-07-30,14,False
2011-07-31,18,False
2011-08-01,23,False
2011-08-02,24,False
2011-08-03,21,False
2011-08-04,21,False
2011-08-05,19,False
2011-08-06,18,False
2011-08-07,16,False
2011-08-08,20,False
2011-08-09,20,False
2011-08-10,20,False
2011-08-11,18,False
2011-08-12,23,False
2011-08-13,13,False
2011-08-14,15,False
2011-08-15,20,False
2011-08-16,22,False
2011-08-17,21,False
2011-08-18,20,False
2011-08-19,21,False
2011-08-20,18,False
2011-08-21,16,False
2011-08-22,24,False
2011-08-23,25,False
2011-08-24,24,False
2011-08-25,19,False
2011-08-26,20,False
2011-08-27,19,False
2011-08-28,17,False
2011-08-29,20,False
2011-08-30,26,False
2011-08-31,22,False
2011-09-01,22,False
2011-09-02,21,False
2011-09-03,19,False
2011-09-04,18,False
2011-09-05,18,False
2011-09-06,20,False
2011-09-07,24,False
2011-09-08,26,False
2011-09-09,19,False
2011-09-10,19,False
2011-09-11,18,False
2011-09-12,23,False
2011-09-13,21,False
2011-09-14,20,False
2011-09-15,23,False
2011-09-16,17,False
2011-09-17,17,False
2011-09-18,18,False
2011-09-19,25,False
2011-09-20,23,False
2011-09-21,22,False
2011-09-22,23,False
2011-09-23,21,False
2011-09-24,17,False
2011-09-25,21,False
2011-09-26,24,False
2011-09-27,24,False
2011-09-28,23,False
2011-09-29,24,False
2011-09-30,23,False
2011-10-01,17,False
2011-10-02,25,False
2011-10-03,21,False
2011-10-04,25,False
2011-10-05,27,False
2011-10-06,26,False
2011-10-07,23,False
2011-10-08,18,False
2011-10-09,21,False
2011-10-10,29,False
2011-10-11,23,False
2011-10-12,29,False
2011-10-13,25,False
2011-10-14,21,False
2011-10-15,19,False
2011-10-16,21,False
2011-10-17,27,False
2011-10-18,25,False
2011-10-19,25,False
2011-10-20,23,False
2011-10-21,24,False
2011-10-22,18,False
2011-10-23,18,False
2011-10-24,21,False
2011-10-25,26,False
2011-10-26,22,False
2011-10-27,22,False
2011-10-28,22,False
2011-10-29,22,False
2011-10-30,22,False
2011-10-31,31,False
2011-11-01,33,False
2011-11-02,34,False
2011-11-03,34,False
2011-11-04,33,False
2011-11-05,35,False
2011-11-06,39,False
2011-11-07,56,False
2011-11-08,100,False
2011-11-09,84,False
2011-11-10,65,False
2011-11-11,52,False
2011-11-12,45,False
2011-11-13,50,False
2011-11-14,45,False
2011-11-15,38,False
2011-11-16,40,False
2011-11-17,43,False
2011-11-18,38,False
2011-11-19,33,False
2011-11-20,33,False
2011-11-21,36,False
2011-11-22,40,False
2011-11-23,29,False
2011-11-24,29,False
2011-11-25,26,False
2011-11-26,30,False
2011-11-27,28,False
2011-11-28,35,False
2011-11-29,32,False
2011-11-30,29,False
2011-12-01,26,False
2011-12-02,28,False
2011-12-03,21,False
2011-12-04,24,False
2011-12-05,28,False
2011-12-06,29,False
2011-12-07,30,False
2011-12-08,26,False
2011-12-09,21,False
2011-12-10,21,False
2011-12-11,23,False
2011-12-12,27,False
2011-12-13,24,False
2011-12-14,24,False
2011-12-15,25,False
2011-12-16,22,False
2011-12-17,18,False
2011-12-18,20,False
2011-12-19,23,False
2011-12-20,25,False
2011-12-21,22,False
2011-12-22,21,False
2011-12-23,19,False
2011-12-24,17,False
2011-12-25,16,False
2011-12-26,23,False
2011-12-27,24,False
2011-12-28,22,False
2011-12-29,21,False
2011-12-30,22,False
2011-12-31,18,False
2012-01-01,18,False
2012-01-02,22,False
2012-01-03,26,False
2012-01-04,26,False
2012-01-05,28,False
2012-01-06,25,False
2012-01-07,21,False
2012-01-08,18,False
2012-01-09,26,False
2012-01-10,20,False
2012-01-11,27,False
2012-01-12,25,False
2012-01-13,18,False
2012-01-14,19,False
2012-01-15,19,False
2012-01-16,22,False
2012-01-17,25,False
2012-01-18,23,False
2012-01-19,24,False
2012-01-20,21,False
2012-01-21,17,False
2012-01-22,20,False
2012-01-23,24,False
2012-01-24,25,False
2012-01-25,22,False
2012-01-26,23,False
