date,inheritance,isPartial
2012-01-26,95,False
2012-01-27,85,False
2012-01-28,61,False
2012-01-29,77,False
2012-01-30,93,False
2012-01-31,95,False
2012-02-01,98,False
2012-02-02,96,False
2012-02-03,83,False
2012-02-04,68,False
2012-02-05,68,False
2012-02-06,79,False
2012-02-07,92,False
2012-02-08,93,False
2012-02-09,84,False
2012-02-10,78,False
2012-02-11,64,False
2012-02-12,68,False
2012-02-13,78,False
2012-02-14,87,False
2012-02-15,76,False
2012-02-16,83,False
2012-02-17,76,False
2012-02-18,63,False
2012-02-19,68,False
2012-02-20,86,False
2012-02-21,95,False
2012-02-22,89,False
2012-02-23,86,False
2012-02-24,75,False
2012-02-25,64,False
2012-02-26,70,False
2012-02-27,86,False
2012-02-28,100,False
2012-02-29,86,False
2012-03-01,91,False
2012-03-02,83,False
2012-03-03,68,False
2012-03-04,74,False
2012-03-05,95,False
2012-03-06,82,False
2012-03-07,81,False
2012-03-08,80,False
2012-03-09,72,False
2012-03-10,64,False
2012-03-11,60,False
2012-03-12,78,False
2012-03-13,74,False
2012-03-14,83,False
2012-03-15,76,False
2012-03-16,79,False
2012-03-17,58,False
2012-03-18,67,False
2012-03-19,86,False
2012-03-20,91,False
2012-03-21,86,False
2012-03-22,84,False
2012-03-23,74,False
2012-03-24,55,False
2012-03-25,65,False
2012-03-26,84,False
2012-03-27,82,False
2012-03-28,81,False
2012-03-29,82,False
2012-03-30,72,False
2012-03-31,56,False
2012-04-01,67,False
2012-04-02,81,False
2012-04-03,79,False
2012-04-04,89,False
2012-04-05,75,False
2012-04-06,73,False
2012-04-07,61,False
2012-04-08,56,False
2012-04-09,67,False
2012-04-10,74,False
2012-04-11,86,False
2012-04-12,98,False
2012-04-13,84,False
2012-04-14,75,False
2012-04-15,88,False
2012-04-16,91,False
2012-04-17,89,False
2012-04-18,82,False
2012-04-19,76,False
2012-04-20,90,False
2012-04-21,61,False
2012-04-22,68,False
2012-04-23,87,False
2012-04-24,79,False
2012-04-25,90,False
2012-04-26,85,False
2012-04-27,76,False
2012-04-28,59,False
2012-04-29,72,False
2012-04-30,91,False
2012-05-01,80,False
2012-05-02,82,False
2012-05-03,75,False
2012-05-04,71,False
2012-05-05,54,False
2012-05-06,65,False
2012-05-07,75,False
2012-05-08,75,False
2012-05-09,77,False
2012-05-10,72,False
2012-05-11,68,False
2012-05-12,60,False
2012-05-13,59,False
2012-05-14,82,False
2012-05-15,75,False
2012-05-16,79,False
2012-05-17,65,False
2012-05-18,66,False
2012-05-19,54,False
2012-05-20,53,False
2012-05-21,74,False
2012-05-22,69,False
2012-05-23,73,False
2012-05-24,63,False
2012-05-25,67,False
2012-05-26,46,False
2012-05-27,59,False
2012-05-28,59,False
2012-05-29,66,False
2012-05-30,73,False
2012-05-31,66,False
2012-06-01,67,False
2012-06-02,52,False
2012-06-03,55,False
2012-06-04,62,False
2012-06-05,71,False
2012-06-06,71,False
2012-06-07,74,False
2012-06-08,64,False
2012-06-09,52,False
2012-06-10,52,False
2012-06-11,61,False
2012-06-12,75,False
2012-06-13,64,False
2012-06-14,72,False
2012-06-15,62,False
2012-06-16,54,False
2012-06-17,56,False
