date,inheritance,isPartial
2017-05-29,33,False
2017-05-30,41,False
2017-05-31,38,False
2017-06-01,41,False
2017-06-02,38,False
2017-06-03,27,False
2017-06-04,32,False
2017-06-05,39,False
2017-06-06,40,False
2017-06-07,39,False
2017-06-08,42,False
2017-06-09,36,False
2017-06-10,29,False
2017-06-11,33,False
2017-06-12,40,False
2017-06-13,40,False
2017-06-14,37,False
2017-06-15,40,False
2017-06-16,33,False
2017-06-17,30,False
2017-06-18,35,False
2017-06-19,38,False
2017-06-20,42,False
2017-06-21,36,False
2017-06-22,39,False
2017-06-23,32,False
2017-06-24,26,False
2017-06-25,30,False
2017-06-26,32,False
2017-06-27,40,False
2017-06-28,40,False
2017-06-29,35,False
2017-06-30,36,False
2017-07-01,27,False
2017-07-02,24,False
2017-07-03,36,False
2017-07-04,36,False
2017-07-05,38,False
2017-07-06,38,False
2017-07-07,35,False
2017-07-08,29,False
2017-07-09,33,False
2017-07-10,39,False
2017-07-11,38,False
2017-07-12,39,False
2017-07-13,37,False
2017-07-14,35,False
2017-07-15,31,False
2017-07-16,30,False
2017-07-17,38,False
2017-07-18,41,False
2017-07-19,38,False
2017-07-20,39,False
2017-07-21,32,False
2017-07-22,27,False
2017-07-23,32,False
2017-07-24,38,False
2017-07-25,39,False
2017-07-26,40,False
2017-07-27,41,False
2017-07-28,36,False
2017-07-29,30,False
2017-07-30,32,False
2017-07-31,39,False
2017-08-01,39,False
2017-08-02,38,False
2017-08-03,39,False
2017-08-04,34,False
2017-08-05,27,False
2017-08-06,32,False
2017-08-07,36,False
2017-08-08,39,False
2017-08-09,36,False
2017-08-10,39,False
2017-08-11,37,False
2017-08-12,27,False
2017-08-13,29,False
2017-08-14,34,False
2017-08-15,37,False
2017-08-16,38,False
2017-08-17,41,False
2017-08-18,33,False
2017-08-19,32,False
2017-08-20,30,False
2017-08-21,37,False
2017-08-22,40,False
2017-08-23,39,False
2017-08-24,41,False
2017-08-25,36,False
2017-08-26,29,False
2017-08-27,27,False
2017-08-28,36,False
2017-08-29,39,False
2017-08-30,40,False
2017-08-31,40,False
2017-09-01,37,False
2017-09-02,30,False
2017-09-03,32,False
2017-09-04,35,False
2017-09-05,38,False
2017-09-06,40,False
2017-09-07,43,False
2017-09-08,41,False
2017-09-09,34,False
2017-09-10,34,False
2017-09-11,40,False
2017-09-12,45,False
2017-09-13,42,False
2017-09-14,42,False
2017-09-15,43,False
2017-09-16,30,False
2017-09-17,35,False
2017-09-18,43,False
2017-09-19,44,False
2017-09-20,43,False
2017-09-21,45,False
2017-09-22,43,False
2017-09-23,33,False
2017-09-24,34,False
2017-09-25,40,False
2017-09-26,46,False
2017-09-27,44,False
2017-09-28,51,False
2017-09-29,43,False
2017-09-30,30,False
2017-10-01,34,False
2017-10-02,40,False
2017-10-03,38,False
2017-10-04,44,False
2017-10-05,44,False
2017-10-06,40,False
2017-10-07,33,False
2017-10-08,32,False
2017-10-09,41,False
2017-10-10,50,False
2017-10-11,49,False
2017-10-12,49,False
2017-10-13,47,False
2017-10-14,35,False
2017-10-15,34,False
2017-10-16,46,False
2017-10-17,43,False
2017-10-18,44,False
2017-10-19,41,False
2017-10-20,36,False
2017-10-21,31,False
2017-10-22,34,False
2017-10-23,45,False
2017-10-24,48,False
2017-10-25,46,False
2017-10-26,49,False
2017-10-27,42,False
2017-10-28,33,False
2017-10-29,37,False
2017-10-30,47,False
2017-10-31,45,False
2017-11-01,49,False
2017-11-02,54,False
2017-11-03,46,False
2017-11-04,32,False
2017-11-05,35,False
2017-11-06,51,False
2017-11-07,50,False
2017-11-08,51,False
2017-11-09,49,False
2017-11-10,39,False
2017-11-11,35,False
2017-11-12,36,False
2017-11-13,49,False
2017-11-14,50,False
2017-11-15,51,False
2017-11-16,51,False
2017-11-17,43,False
2017-11-18,36,False
2017-11-19,36,False
2017-11-20,47,False
2017-11-21,51,False
2017-11-22,42,False
2017-11-23,39,False
2017-11-24,34,False
2017-11-25,35,False
2017-11-26,36,False
2017-11-27,45,False
2017-11-28,48,False
2017-11-29,51,False
2017-11-30,45,False
2017-12-01,42,False
2017-12-02,33,False
2017-12-03,39,False
2017-12-04,47,False
2017-12-05,54,False
2017-12-06,57,False
2017-12-07,54,False
