date,inheritance,isPartial
2011-01-01,53,False
2011-01-02,48,False
2011-01-03,57,False
2011-01-04,74,False
2011-01-05,53,False
2011-01-06,62,False
2011-01-07,61,False
2011-01-08,48,False
2011-01-09,58,False
2011-01-10,64,False
2011-01-11,71,False
2011-01-12,71,False
2011-01-13,62,False
2011-01-14,71,False
2011-01-15,44,False
2011-01-16,46,False
2011-01-17,63,False
2011-01-18,62,False
2011-01-19,57,False
2011-01-20,68,False
2011-01-21,73,False
2011-01-22,57,False
2011-01-23,54,False
2011-01-24,57,False
2011-01-25,90,False
2011-01-26,80,False
2011-01-27,61,False
2011-01-28,70,False
2011-01-29,41,False
2011-01-30,67,False
2011-01-31,71,False
2011-02-01,76,False
2011-02-02,69,False
2011-02-03,69,False
2011-02-04,64,False
2011-02-05,71,False
2011-02-06,67,False
2011-02-07,70,False
2011-02-08,76,False
2011-02-09,69,False
2011-02-10,79,False
2011-02-11,51,False
2011-02-12,59,False
2011-02-13,52,False
2011-02-14,69,False
2011-02-15,70,False
2011-02-16,64,False
2011-02-17,67,False
2011-02-18,64,False
2011-02-19,47,False
2011-02-20,59,False
2011-02-21,66,False
2011-02-22,80,False
2011-02-23,70,False
2011-02-24,62,False
2011-02-25,52,False
2011-02-26,68,False
2011-02-27,55,False
2011-02-28,70,False
2011-03-01,71,False
2011-03-02,71,False
2011-03-03,63,False
2011-03-04,73,False
2011-03-05,51,False
2011-03-06,66,False
2011-03-07,68,False
2011-03-08,66,False
2011-03-09,72,False
2011-03-10,66,False
2011-03-11,64,False
2011-03-12,50,False
2011-03-13,49,False
2011-03-14,62,False
2011-03-15,55,False
2011-03-16,61,False
2011-03-17,70,False
2011-03-18,63,False
2011-03-19,46,False
2011-03-20,54,False
2011-03-21,69,False
2011-03-22,75,False
2011-03-23,91,False
2011-03-24,91,False
2011-03-25,90,False
2011-03-26,72,False
2011-03-27,64,False
2011-03-28,79,False
2011-03-29,67,False
2011-03-30,74,False
2011-03-31,78,False
2011-04-01,64,False
2011-04-02,44,False
2011-04-03,68,False
2011-04-04,68,False
2011-04-05,72,False
2011-04-06,72,False
2011-04-07,62,False
2011-04-08,66,False
2011-04-09,61,False
2011-04-10,61,False
2011-04-11,66,False
2011-04-12,80,False
2011-04-13,100,False
2011-04-14,88,False
2011-04-15,95,False
2011-04-16,85,False
2011-04-17,91,False
2011-04-18,88,False
2011-04-19,82,False
2011-04-20,76,False
2011-04-21,70,False
2011-04-22,69,False
2011-04-23,55,False
2011-04-24,65,False
2011-04-25,81,False
2011-04-26,79,False
2011-04-27,78,False
2011-04-28,81,False
2011-04-29,74,False
2011-04-30,70,False
2011-05-01,59,False
2011-05-02,53,False
2011-05-03,69,False
2011-05-04,73,False
2011-05-05,82,False
2011-05-06,81,False
2011-05-07,63,False
2011-05-08,58,False
2011-05-09,71,False
2011-05-10,71,False
2011-05-11,84,False
2011-05-12,58,False
2011-05-13,71,False
2011-05-14,52,False
2011-05-15,58,False
2011-05-16,71,False
2011-05-17,62,False
2011-05-18,70,False
2011-05-19,61,False
2011-05-20,65,False
2011-05-21,57,False
2011-05-22,50,False
2011-05-23,60,False
2011-05-24,73,False
2011-05-25,60,False
2011-05-26,67,False
2011-05-27,62,False
2011-05-28,66,False
2011-05-29,58,False
2011-05-30,63,False
2011-05-31,62,False
2011-06-01,69,False
2011-06-02,64,False
2011-06-03,58,False
2011-06-04,53,False
2011-06-05,58,False
2011-06-06,66,False
2011-06-07,74,False
2011-06-08,59,False
2011-06-09,60,False
2011-06-10,68,False
2011-06-11,56,False
2011-06-12,52,False
2011-06-13,70,False
2011-06-14,70,False
2011-06-15,61,False
2011-06-16,61,False
2011-06-17,57,False
2011-06-18,53,False
2011-06-19,52,False
2011-06-20,71,False
2011-06-21,62,False
2011-06-22,63,False
2011-06-23,65,False
2011-06-24,56,False
2011-06-25,45,False
2011-06-26,53,False
2011-06-27,53,False
2011-06-28,61,False
2011-06-29,63,False
2011-06-30,58,False
2011-07-01,51,False
2011-07-02,54,False
2011-07-03,52,False
2011-07-04,59,False
2011-07-05,60,False
2011-07-06,62,False
2011-07-07,58,False
2011-07-08,56,False
2011-07-09,49,False
2011-07-10,54,False
2011-07-11,61,False
2011-07-12,79,False
2011-07-13,54,False
2011-07-14,59,False
2011-07-15,69,False
2011-07-16,63,False
2011-07-17,61,False
2011-07-18,56,False
2011-07-19,62,False
2011-07-20,58,False
2011-07-21,58,False
2011-07-22,67,False
2011-07-23,47,False
2011-07-24,58,False
2011-07-25,73,False
2011-07-26,66,False
2011-07-27,72,False
2011-07-28,60,False
2011-07-29,55,False
2011-07-30,52,False
2011-07-31,51,False
2011-08-01,66,False
2011-08-02,79,False
2011-08-03,62,False
2011-08-04,62,False
2011-08-05,62,False
2011-08-06,50,False
2011-08-07,58,False
2011-08-08,69,False
2011-08-09,61,False
2011-08-10,58,False
2011-08-11,59,False
2011-08-12,58,False
2011-08-13,44,False
2011-08-14,56,False
2011-08-15,69,False
2011-08-16,67,False
2011-08-17,69,False
2011-08-18,65,False
2011-08-19,67,False
2011-08-20,56,False
2011-08-21,54,False
2011-08-22,66,False
2011-08-23,87,False
2011-08-24,76,False
2011-08-25,60,False
2011-08-26,70,False
2011-08-27,60,False
2011-08-28,54,False
2011-08-29,60,False
2011-08-30,75,False
2011-08-31,69,False
2011-09-01,64,False
2011-09-02,63,False
2011-09-03,54,False
2011-09-04,54,False
2011-09-05,54,False
2011-09-06,64,False
2011-09-07,75,False
2011-09-08,70,False
2011-09-09,63,False
2011-09-10,54,False
2011-09-11,58,False
2011-09-12,77,False
2011-09-13,76,False
2011-09-14,56,False
2011-09-15,79,False
2011-09-16,59,False
2011-09-17,53,False
2011-09-18,52,False
