date,inheritance,isPartial
2015-03-23,78,False
2015-03-24,76,False
2015-03-25,69,False
2015-03-26,62,False
2015-03-27,57,False
2015-03-28,54,False
2015-03-29,59,False
2015-03-30,78,False
2015-03-31,70,False
2015-04-01,71,False
2015-04-02,63,False
2015-04-03,61,False
2015-04-04,49,False
2015-04-05,54,False
2015-04-06,67,False
2015-04-07,66,False
2015-04-08,74,False
2015-04-09,61,False
2015-04-10,61,False
