date,inheritance,isPartial
2016-09-11,58,False
2016-09-12,74,False
2016-09-13,56,False
2016-09-14,65,False
2016-09-15,67,False
2016-09-16,65,False
2016-09-17,47,False
2016-09-18,53,False
2016-09-19,75,False
2016-09-20,71,False
2016-09-21,69,False
2016-09-22,73,False
2016-09-23,62,False
2016-09-24,48,False
2016-09-25,67,False
2016-09-26,76,False
2016-09-27,78,False
2016-09-28,70,False
2016-09-29,68,False
2016-09-30,71,False
2016-10-01,51,False
2016-10-02,54,False
2016-10-03,67,False
2016-10-04,73,False
2016-10-05,69,False
2016-10-06,73,False
2016-10-07,59,False
2016-10-08,51,False
2016-10-09,53,False
2016-10-10,73,False
2016-10-11,70,False
2016-10-12,77,False
2016-10-13,68,False
2016-10-14,63,False
2016-10-15,54,False
2016-10-16,65,False
2016-10-17,75,False
2016-10-18,76,False
2016-10-19,70,False
2016-10-20,71,False
2016-10-21,73,False
2016-10-22,55,False
2016-10-23,63,False
2016-10-24,74,False
2016-10-25,75,False
2016-10-26,70,False
2016-10-27,70,False
2016-10-28,60,False
2016-10-29,51,False
2016-10-30,43,False
2016-10-31,74,False
2016-11-01,74,False
2016-11-02,88,False
2016-11-03,76,False
2016-11-04,65,False
2016-11-05,50,False
2016-11-06,62,False
2016-11-07,80,False
2016-11-08,68,False
2016-11-09,77,False
2016-11-10,82,False
2016-11-11,72,False
2016-11-12,58,False
2016-11-13,60,False
2016-11-14,84,False
2016-11-15,81,False
2016-11-16,81,False
2016-11-17,84,False
2016-11-18,70,False
2016-11-19,53,False
2016-11-20,59,False
2016-11-21,71,False
2016-11-22,75,False
2016-11-23,68,False
2016-11-24,57,False
2016-11-25,56,False
2016-11-26,48,False
2016-11-27,53,False
2016-11-28,81,False
2016-11-29,82,False
2016-11-30,90,False
2016-12-01,75,False
2016-12-02,76,False
2016-12-03,57,False
2016-12-04,64,False
2016-12-05,82,False
2016-12-06,84,False
2016-12-07,83,False
2016-12-08,81,False
2016-12-09,72,False
2016-12-10,51,False
2016-12-11,51,False
2016-12-12,75,False
2016-12-13,85,False
2016-12-14,83,False
2016-12-15,65,False
2016-12-16,62,False
2016-12-17,45,False
2016-12-18,49,False
2016-12-19,71,False
2016-12-20,68,False
2016-12-21,59,False
2016-12-22,55,False
2016-12-23,46,False
2016-12-24,39,False
2016-12-25,36,False
2016-12-26,52,False
2016-12-27,47,False
2016-12-28,58,False
2016-12-29,66,False
2016-12-30,51,False
2016-12-31,52,False
2017-01-01,52,False
2017-01-02,56,False
2017-01-03,71,False
2017-01-04,67,False
2017-01-05,75,False
2017-01-06,69,False
2017-01-07,54,False
2017-01-08,58,False
2017-01-09,70,False
2017-01-10,72,False
2017-01-11,83,False
2017-01-12,83,False
2017-01-13,67,False
2017-01-14,47,False
2017-01-15,65,False
2017-01-16,70,False
2017-01-17,78,False
2017-01-18,85,False
2017-01-19,86,False
2017-01-20,81,False
2017-01-21,53,False
2017-01-22,58,False
2017-01-23,82,False
2017-01-24,86,False
2017-01-25,73,False
2017-01-26,90,False
2017-01-27,78,False
2017-01-28,53,False
2017-01-29,57,False
2017-01-30,87,False
2017-01-31,78,False
2017-02-01,89,False
2017-02-02,95,False
2017-02-03,82,False
2017-02-04,57,False
2017-02-05,61,False
2017-02-06,83,False
2017-02-07,94,False
2017-02-08,93,False
2017-02-09,89,False
2017-02-10,74,False
2017-02-11,58,False
2017-02-12,57,False
2017-02-13,92,False
2017-02-14,86,False
2017-02-15,85,False
2017-02-16,89,False
2017-02-17,70,False
2017-02-18,59,False
2017-02-19,71,False
2017-02-20,77,False
2017-02-21,90,False
2017-02-22,98,False
2017-02-23,80,False
2017-02-24,85,False
2017-02-25,63,False
2017-02-26,74,False
2017-02-27,95,False
2017-02-28,90,False
2017-03-01,95,False
2017-03-02,95,False
2017-03-03,89,False
2017-03-04,67,False
2017-03-05,83,False
2017-03-06,98,False
2017-03-07,99,False
2017-03-08,100,False
2017-03-09,90,False
2017-03-10,91,False
2017-03-11,62,False
2017-03-12,72,False
2017-03-13,81,False
2017-03-14,77,False
2017-03-15,83,False
2017-03-16,94,False
2017-03-17,80,False
2017-03-18,66,False
2017-03-19,71,False
2017-03-20,100,False
2017-03-21,97,False
2017-03-22,95,False
2017-03-23,93,False
2017-03-24,76,False
2017-03-25,71,False
2017-03-26,78,False
2017-03-27,89,False
2017-03-28,91,False
2017-03-29,98,False
2017-03-30,99,False
2017-03-31,82,False
2017-04-01,57,False
2017-04-02,64,False
2017-04-03,86,False
2017-04-04,91,False
2017-04-05,88,False
2017-04-06,90,False
2017-04-07,70,False
2017-04-08,66,False
2017-04-09,65,False
2017-04-10,87,False
2017-04-11,96,False
2017-04-12,89,False
2017-04-13,81,False
2017-04-14,73,False
2017-04-15,61,False
2017-04-16,63,False
2017-04-17,86,False
2017-04-18,86,False
2017-04-19,90,False
2017-04-20,85,False
2017-04-21,86,False
2017-04-22,68,False
2017-04-23,58,False
2017-04-24,92,False
2017-04-25,85,False
2017-04-26,93,False
2017-04-27,86,False
2017-04-28,76,False
2017-04-29,64,False
2017-04-30,59,False
2017-05-01,81,False
2017-05-02,84,False
2017-05-03,87,False
2017-05-04,88,False
2017-05-05,77,False
2017-05-06,61,False
2017-05-07,60,False
2017-05-08,71,False
2017-05-09,81,False
2017-05-10,79,False
2017-05-11,75,False
2017-05-12,72,False
2017-05-13,58,False
2017-05-14,63,False
2017-05-15,80,False
2017-05-16,86,False
2017-05-17,76,False
2017-05-18,78,False
2017-05-19,77,False
2017-05-20,54,False
2017-05-21,71,False
2017-05-22,82,False
2017-05-23,69,False
2017-05-24,71,False
2017-05-25,74,False
2017-05-26,59,False
2017-05-27,48,False
2017-05-28,48,False
2017-05-29,62,False
