date,inheritance,isPartial
2016-05-04,88,False
2016-05-05,79,False
2016-05-06,85,False
2016-05-07,54,False
2016-05-08,64,False
2016-05-09,78,False
2016-05-10,78,False
2016-05-11,85,False
2016-05-12,76,False
2016-05-13,82,False
2016-05-14,49,False
2016-05-15,52,False
2016-05-16,76,False
2016-05-17,78,False
2016-05-18,85,False
2016-05-19,71,False
2016-05-20,77,False
2016-05-21,50,False
2016-05-22,62,False
2016-05-23,74,False
2016-05-24,80,False
2016-05-25,78,False
2016-05-26,69,False
2016-05-27,53,False
2016-05-28,47,False
2016-05-29,56,False
2016-05-30,59,False
2016-05-31,73,False
2016-06-01,74,False
2016-06-02,67,False
2016-06-03,63,False
2016-06-04,57,False
2016-06-05,47,False
2016-06-06,71,False
2016-06-07,76,False
2016-06-08,69,False
2016-06-09,78,False
2016-06-10,62,False
2016-06-11,60,False
2016-06-12,50,False
2016-06-13,64,False
2016-06-14,74,False
2016-06-15,64,False
2016-06-16,64,False
2016-06-17,60,False
2016-06-18,48,False
2016-06-19,60,False
2016-06-20,61,False
2016-06-21,64,False
2016-06-22,70,False
2016-06-23,67,False
2016-06-24,57,False
2016-06-25,55,False
2016-06-26,54,False
2016-06-27,61,False
2016-06-28,70,False
2016-06-29,58,False
2016-06-30,61,False
2016-07-01,58,False
2016-07-02,54,False
2016-07-03,50,False
2016-07-04,59,False
2016-07-05,63,False
2016-07-06,65,False
2016-07-07,57,False
2016-07-08,60,False
2016-07-09,48,False
2016-07-10,50,False
2016-07-11,59,False
2016-07-12,61,False
2016-07-13,53,False
2016-07-14,62,False
2016-07-15,51,False
2016-07-16,52,False
2016-07-17,52,False
2016-07-18,66,False
2016-07-19,70,False
2016-07-20,66,False
2016-07-21,72,False
2016-07-22,69,False
2016-07-23,50,False
2016-07-24,52,False
2016-07-25,77,False
2016-07-26,75,False
2016-07-27,82,False
2016-07-28,63,False
2016-07-29,63,False
2016-07-30,50,False
2016-07-31,53,False
2016-08-01,71,False
2016-08-02,68,False
2016-08-03,76,False
2016-08-04,71,False
