date,inheritance,isPartial
2017-01-19,73,False
2017-01-20,78,False
2017-01-21,48,False
2017-01-22,53,False
2017-01-23,87,False
2017-01-24,81,False
2017-01-25,75,False
2017-01-26,76,False
2017-01-27,71,False
2017-01-28,49,False
2017-01-29,58,False
2017-01-30,83,False
2017-01-31,68,False
2017-02-01,83,False
2017-02-02,100,False
2017-02-03,74,False
2017-02-04,58,False
2017-02-05,54,False
2017-02-06,80,False
2017-02-07,89,False
2017-02-08,89,False
2017-02-09,86,False
2017-02-10,74,False
2017-02-11,52,False
2017-02-12,53,False
2017-02-13,86,False
2017-02-14,83,False
2017-02-15,85,False
2017-02-16,82,False
2017-02-17,72,False
2017-02-18,49,False
2017-02-19,66,False
2017-02-20,63,False
2017-02-21,71,False
2017-02-22,81,False
2017-02-23,81,False
2017-02-24,77,False
2017-02-25,57,False
2017-02-26,58,False
2017-02-27,91,False
2017-02-28,85,False
2017-03-01,91,False
2017-03-02,92,False
2017-03-03,82,False
2017-03-04,59,False
2017-03-05,66,False
2017-03-06,89,False
2017-03-07,94,False
2017-03-08,89,False
2017-03-09,82,False
2017-03-10,79,False
2017-03-11,65,False
2017-03-12,67,False
2017-03-13,75,False
2017-03-14,81,False
2017-03-15,77,False
2017-03-16,86,False
2017-03-17,80,False
2017-03-18,63,False
2017-03-19,72,False
2017-03-20,88,False
2017-03-21,96,False
2017-03-22,92,False
2017-03-23,88,False
2017-03-24,80,False
2017-03-25,66,False
2017-03-26,72,False
2017-03-27,87,False
2017-03-28,81,False
2017-03-29,88,False
2017-03-30,89,False
2017-03-31,67,False
2017-04-01,56,False
2017-04-02,66,False
2017-04-03,88,False
2017-04-04,94,False
2017-04-05,83,False
2017-04-06,86,False
2017-04-07,67,False
2017-04-08,65,False
2017-04-09,60,False
2017-04-10,76,False
2017-04-11,86,False
2017-04-12,78,False
2017-04-13,76,False
2017-04-14,63,False
2017-04-15,53,False
2017-04-16,55,False
2017-04-17,82,False
2017-04-18,87,False
2017-04-19,76,False
2017-04-20,78,False
2017-04-21,76,False
2017-04-22,56,False
2017-04-23,64,False
2017-04-24,82,False
2017-04-25,87,False
2017-04-26,83,False
2017-04-27,79,False
2017-04-28,72,False
2017-04-29,52,False
2017-04-30,61,False
2017-05-01,78,False
2017-05-02,82,False
