date,inheritance,isPartial
2013-06-29,49,False
2013-06-30,60,False
2013-07-01,63,False
2013-07-02,66,False
2013-07-03,68,False
2013-07-04,64,False
2013-07-05,51,False
2013-07-06,53,False
2013-07-07,56,False
2013-07-08,66,False
2013-07-09,64,False
2013-07-10,64,False
2013-07-11,61,False
2013-07-12,56,False
2013-07-13,53,False
2013-07-14,49,False
2013-07-15,55,False
2013-07-16,65,False
2013-07-17,66,False
2013-07-18,62,False
2013-07-19,69,False
2013-07-20,51,False
2013-07-21,63,False
2013-07-22,70,False
2013-07-23,64,False
2013-07-24,60,False
2013-07-25,65,False
2013-07-26,61,False
2013-07-27,55,False
2013-07-28,68,False
2013-07-29,65,False
2013-07-30,72,False
2013-07-31,71,False
2013-08-01,66,False
2013-08-02,66,False
2013-08-03,56,False
2013-08-04,58,False
2013-08-05,68,False
2013-08-06,63,False
2013-08-07,68,False
2013-08-08,64,False
2013-08-09,63,False
2013-08-10,50,False
2013-08-11,63,False
2013-08-12,63,False
2013-08-13,65,False
2013-08-14,67,False
2013-08-15,64,False
2013-08-16,58,False
2013-08-17,55,False
2013-08-18,56,False
2013-08-19,81,False
2013-08-20,68,False
2013-08-21,69,False
2013-08-22,71,False
2013-08-23,61,False
2013-08-24,52,False
2013-08-25,53,False
2013-08-26,73,False
2013-08-27,65,False
2013-08-28,60,False
2013-08-29,64,False
2013-08-30,55,False
2013-08-31,49,False
2013-09-01,62,False
2013-09-02,62,False
2013-09-03,70,False
2013-09-04,69,False
2013-09-05,71,False
2013-09-06,60,False
2013-09-07,50,False
2013-09-08,62,False
2013-09-09,65,False
2013-09-10,73,False
2013-09-11,71,False
2013-09-12,78,False
2013-09-13,68,False
2013-09-14,41,False
2013-09-15,59,False
2013-09-16,63,False
2013-09-17,82,False
2013-09-18,78,False
2013-09-19,68,False
2013-09-20,72,False
2013-09-21,58,False
2013-09-22,52,False
2013-09-23,64,False
2013-09-24,82,False
2013-09-25,65,False
2013-09-26,74,False
2013-09-27,71,False
2013-09-28,53,False
2013-09-29,60,False
2013-09-30,76,False
2013-10-01,68,False
2013-10-02,68,False
2013-10-03,72,False
2013-10-04,66,False
2013-10-05,61,False
2013-10-06,61,False
2013-10-07,68,False
2013-10-08,78,False
2013-10-09,77,False
2013-10-10,64,False
2013-10-11,60,False
2013-10-12,47,False
2013-10-13,50,False
2013-10-14,72,False
2013-10-15,74,False
2013-10-16,83,False
2013-10-17,81,False
2013-10-18,76,False
2013-10-19,47,False
2013-10-20,56,False
2013-10-21,79,False
2013-10-22,80,False
2013-10-23,80,False
2013-10-24,93,False
2013-10-25,74,False
2013-10-26,54,False
2013-10-27,62,False
2013-10-28,80,False
2013-10-29,72,False
2013-10-30,73,False
2013-10-31,74,False
2013-11-01,61,False
2013-11-02,52,False
2013-11-03,58,False
2013-11-04,67,False
2013-11-05,79,False
2013-11-06,79,False
2013-11-07,77,False
2013-11-08,76,False
2013-11-09,49,False
2013-11-10,66,False
2013-11-11,78,False
2013-11-12,85,False
2013-11-13,85,False
2013-11-14,74,False
2013-11-15,72,False
2013-11-16,46,False
2013-11-17,77,False
2013-11-18,74,False
2013-11-19,88,False
2013-11-20,71,False
2013-11-21,78,False
2013-11-22,77,False
2013-11-23,58,False
2013-11-24,67,False
2013-11-25,78,False
2013-11-26,72,False
2013-11-27,77,False
2013-11-28,55,False
2013-11-29,57,False
2013-11-30,53,False
2013-12-01,59,False
2013-12-02,71,False
2013-12-03,80,False
2013-12-04,73,False
2013-12-05,80,False
2013-12-06,61,False
2013-12-07,51,False
2013-12-08,59,False
2013-12-09,84,False
2013-12-10,82,False
2013-12-11,79,False
2013-12-12,80,False
2013-12-13,65,False
2013-12-14,58,False
2013-12-15,52,False
2013-12-16,77,False
2013-12-17,75,False
2013-12-18,74,False
2013-12-19,63,False
2013-12-20,54,False
2013-12-21,47,False
2013-12-22,36,False
2013-12-23,48,False
2013-12-24,50,False
2013-12-25,48,False
2013-12-26,56,False
2013-12-27,59,False
2013-12-28,54,False
2013-12-29,45,False
2013-12-30,62,False
2013-12-31,63,False
2014-01-01,44,False
2014-01-02,65,False
2014-01-03,64,False
2014-01-04,51,False
2014-01-05,62,False
2014-01-06,76,False
2014-01-07,76,False
2014-01-08,73,False
2014-01-09,79,False
2014-01-10,73,False
2014-01-11,47,False
2014-01-12,67,False
2014-01-13,87,False
2014-01-14,80,False
2014-01-15,76,False
2014-01-16,74,False
2014-01-17,69,False
2014-01-18,52,False
2014-01-19,66,False
2014-01-20,78,False
2014-01-21,87,False
2014-01-22,76,False
2014-01-23,73,False
2014-01-24,71,False
2014-01-25,63,False
2014-01-26,62,False
2014-01-27,77,False
2014-01-28,78,False
2014-01-29,83,False
2014-01-30,89,False
2014-01-31,92,False
2014-02-01,57,False
2014-02-02,60,False
2014-02-03,70,False
2014-02-04,80,False
2014-02-05,84,False
2014-02-06,67,False
2014-02-07,90,False
2014-02-08,63,False
2014-02-09,66,False
2014-02-10,97,False
2014-02-11,89,False
2014-02-12,81,False
2014-02-13,77,False
2014-02-14,80,False
2014-02-15,55,False
2014-02-16,63,False
2014-02-17,78,False
2014-02-18,95,False
2014-02-19,99,False
2014-02-20,80,False
2014-02-21,86,False
2014-02-22,75,False
2014-02-23,75,False
2014-02-24,85,False
2014-02-25,92,False
2014-02-26,88,False
2014-02-27,85,False
2014-02-28,74,False
2014-03-01,56,False
2014-03-02,69,False
2014-03-03,82,False
2014-03-04,79,False
2014-03-05,100,False
2014-03-06,82,False
2014-03-07,90,False
2014-03-08,61,False
2014-03-09,65,False
2014-03-10,98,False
2014-03-11,92,False
2014-03-12,85,False
2014-03-13,92,False
2014-03-14,80,False
2014-03-15,64,False
2014-03-16,59,False
