date,inheritance,isPartial
2015-08-18,52,False
2015-08-19,59,False
2015-08-20,70,False
2015-08-21,61,False
2015-08-22,50,False
2015-08-23,48,False
2015-08-24,63,False
2015-08-25,63,False
2015-08-26,67,False
2015-08-27,61,False
2015-08-28,56,False
2015-08-29,41,False
2015-08-30,52,False
2015-08-31,62,False
2015-09-01,62,False
2015-09-02,65,False
2015-09-03,59,False
2015-09-04,59,False
2015-09-05,49,False
2015-09-06,54,False
2015-09-07,64,False
2015-09-08,74,False
2015-09-09,66,False
2015-09-10,68,False
2015-09-11,64,False
2015-09-12,55,False
2015-09-13,62,False
2015-09-14,70,False
2015-09-15,69,False
2015-09-16,70,False
2015-09-17,58,False
2015-09-18,58,False
2015-09-19,44,False
2015-09-20,54,False
2015-09-21,67,False
2015-09-22,66,False
2015-09-23,63,False
2015-09-24,72,False
2015-09-25,61,False
2015-09-26,50,False
2015-09-27,48,False
2015-09-28,71,False
2015-09-29,76,False
2015-09-30,71,False
2015-10-01,60,False
2015-10-02,53,False
2015-10-03,45,False
2015-10-04,55,False
2015-10-05,71,False
2015-10-06,75,False
2015-10-07,72,False
2015-10-08,76,False
2015-10-09,73,False
2015-10-10,47,False
2015-10-11,66,False
2015-10-12,73,False
2015-10-13,73,False
2015-10-14,75,False
2015-10-15,67,False
2015-10-16,68,False
2015-10-17,52,False
2015-10-18,45,False
2015-10-19,64,False
2015-10-20,73,False
2015-10-21,67,False
2015-10-22,67,False
2015-10-23,79,False
2015-10-24,52,False
2015-10-25,61,False
2015-10-26,76,False
2015-10-27,73,False
2015-10-28,66,False
2015-10-29,71,False
2015-10-30,57,False
2015-10-31,46,False
2015-11-01,55,False
2015-11-02,82,False
2015-11-03,85,False
2015-11-04,76,False
2015-11-05,90,False
2015-11-06,72,False
2015-11-07,42,False
2015-11-08,54,False
2015-11-09,72,False
2015-11-10,74,False
2015-11-11,61,False
2015-11-12,76,False
2015-11-13,68,False
2015-11-14,46,False
2015-11-15,59,False
2015-11-16,79,False
2015-11-17,81,False
2015-11-18,73,False
2015-11-19,72,False
2015-11-20,73,False
2015-11-21,46,False
2015-11-22,47,False
2015-11-23,66,False
2015-11-24,71,False
2015-11-25,58,False
2015-11-26,55,False
2015-11-27,51,False
2015-11-28,46,False
2015-11-29,49,False
2015-11-30,67,False
2015-12-01,82,False
2015-12-02,73,False
2015-12-03,86,False
2015-12-04,71,False
2015-12-05,54,False
2015-12-06,49,False
2015-12-07,67,False
2015-12-08,81,False
2015-12-09,77,False
2015-12-10,83,False
2015-12-11,67,False
2015-12-12,57,False
2015-12-13,55,False
2015-12-14,73,False
2015-12-15,69,False
2015-12-16,73,False
2015-12-17,68,False
2015-12-18,60,False
2015-12-19,48,False
2015-12-20,45,False
2015-12-21,61,False
2015-12-22,57,False
2015-12-23,51,False
2015-12-24,44,False
2015-12-25,33,False
2015-12-26,45,False
2015-12-27,41,False
2015-12-28,50,False
2015-12-29,48,False
2015-12-30,56,False
2015-12-31,47,False
2016-01-01,40,False
2016-01-02,45,False
2016-01-03,56,False
2016-01-04,60,False
2016-01-05,66,False
2016-01-06,75,False
2016-01-07,73,False
2016-01-08,60,False
2016-01-09,57,False
2016-01-10,59,False
2016-01-11,71,False
2016-01-12,73,False
2016-01-13,72,False
2016-01-14,83,False
2016-01-15,60,False
2016-01-16,47,False
2016-01-17,56,False
2016-01-18,66,False
2016-01-19,84,False
2016-01-20,73,False
2016-01-21,75,False
2016-01-22,69,False
2016-01-23,52,False
2016-01-24,52,False
2016-01-25,72,False
2016-01-26,82,False
2016-01-27,85,False
2016-01-28,74,False
2016-01-29,75,False
2016-01-30,61,False
2016-01-31,59,False
2016-02-01,84,False
2016-02-02,76,False
2016-02-03,91,False
2016-02-04,90,False
2016-02-05,77,False
2016-02-06,60,False
2016-02-07,61,False
2016-02-08,76,False
2016-02-09,91,False
2016-02-10,78,False
2016-02-11,88,False
2016-02-12,66,False
2016-02-13,57,False
2016-02-14,55,False
2016-02-15,66,False
2016-02-16,76,False
