date,inheritance,isPartial
2013-02-19,92,False
2013-02-20,88,False
2013-02-21,88,False
2013-02-22,84,False
2013-02-23,69,False
2013-02-24,83,False
2013-02-25,92,False
2013-02-26,87,False
2013-02-27,86,False
2013-02-28,89,False
2013-03-01,77,False
2013-03-02,65,False
2013-03-03,80,False
2013-03-04,84,False
2013-03-05,91,False
2013-03-06,85,False
2013-03-07,86,False
2013-03-08,77,False
2013-03-09,69,False
2013-03-10,82,False
2013-03-11,82,False
2013-03-12,90,False
2013-03-13,88,False
2013-03-14,90,False
2013-03-15,80,False
2013-03-16,63,False
2013-03-17,71,False
2013-03-18,83,False
2013-03-19,87,False
2013-03-20,95,False
2013-03-21,97,False
2013-03-22,81,False
2013-03-23,60,False
2013-03-24,79,False
2013-03-25,88,False
2013-03-26,77,False
2013-03-27,84,False
2013-03-28,72,False
2013-03-29,68,False
2013-03-30,64,False
2013-03-31,72,False
2013-04-01,85,False
2013-04-02,84,False
2013-04-03,88,False
2013-04-04,76,False
2013-04-05,83,False
2013-04-06,74,False
2013-04-07,85,False
2013-04-08,98,False
2013-04-09,94,False
2013-04-10,83,False
2013-04-11,93,False
2013-04-12,77,False
2013-04-13,71,False
2013-04-14,88,False
2013-04-15,100,False
2013-04-16,98,False
2013-04-17,93,False
2013-04-18,94,False
2013-04-19,87,False
2013-04-20,66,False
2013-04-21,86,False
2013-04-22,91,False
2013-04-23,80,False
2013-04-24,89,False
2013-04-25,90,False
2013-04-26,76,False
2013-04-27,68,False
2013-04-28,81,False
2013-04-29,94,False
2013-04-30,90,False
2013-05-01,78,False
2013-05-02,79,False
2013-05-03,75,False
2013-05-04,67,False
2013-05-05,76,False
2013-05-06,88,False
2013-05-07,85,False
2013-05-08,75,False
2013-05-09,84,False
2013-05-10,71,False
2013-05-11,65,False
2013-05-12,73,False
2013-05-13,81,False
2013-05-14,81,False
2013-05-15,82,False
2013-05-16,80,False
2013-05-17,69,False
2013-05-18,62,False
2013-05-19,61,False
2013-05-20,79,False
2013-05-21,75,False
2013-05-22,69,False
2013-05-23,74,False
2013-05-24,63,False
2013-05-25,62,False
2013-05-26,52,False
2013-05-27,64,False
2013-05-28,79,False
2013-05-29,72,False
2013-05-30,62,False
2013-05-31,68,False
2013-06-01,58,False
2013-06-02,61,False
2013-06-03,73,False
2013-06-04,70,False
2013-06-05,67,False
2013-06-06,78,False
2013-06-07,68,False
2013-06-08,55,False
2013-06-09,59,False
2013-06-10,72,False
2013-06-11,72,False
2013-06-12,66,False
2013-06-13,65,False
2013-06-14,72,False
2013-06-15,57,False
2013-06-16,68,False
2013-06-17,75,False
2013-06-18,72,False
2013-06-19,69,False
2013-06-20,67,False
2013-06-21,68,False
2013-06-22,54,False
2013-06-23,68,False
2013-06-24,65,False
2013-06-25,73,False
2013-06-26,63,False
2013-06-27,67,False
2013-06-28,66,False
2013-06-29,55,False
2013-06-30,52,False
2013-07-01,62,False
2013-07-02,62,False
2013-07-03,68,False
2013-07-04,58,False
2013-07-05,52,False
2013-07-06,51,False
2013-07-07,57,False
2013-07-08,60,False
2013-07-09,64,False
2013-07-10,66,False
2013-07-11,59,False
2013-07-12,48,False
2013-07-13,47,False
2013-07-14,49,False
2013-07-15,64,False
2013-07-16,70,False
2013-07-17,67,False
2013-07-18,64,False
2013-07-19,67,False
2013-07-20,47,False
2013-07-21,58,False
2013-07-22,67,False
2013-07-23,66,False
2013-07-24,60,False
2013-07-25,70,False
2013-07-26,57,False
2013-07-27,53,False
2013-07-28,56,False
2013-07-29,64,False
2013-07-30,60,False
2013-07-31,69,False
2013-08-01,62,False
2013-08-02,67,False
2013-08-03,54,False
2013-08-04,62,False
