date,inheritance,isPartial
2018-02-13,83,False
2018-02-14,85,False
2018-02-15,86,False
2018-02-16,77,False
2018-02-17,63,False
2018-02-18,65,False
2018-02-19,83,False
2018-02-20,80,False
2018-02-21,98,False
2018-02-22,96,False
2018-02-23,80,False
2018-02-24,60,False
2018-02-25,68,False
2018-02-26,94,False
2018-02-27,89,False
2018-02-28,87,False
2018-03-01,81,False
2018-03-02,72,False
2018-03-03,55,False
2018-03-04,67,False
2018-03-05,91,False
2018-03-06,86,False
2018-03-07,84,False
2018-03-08,92,False
2018-03-09,83,False
2018-03-10,60,False
2018-03-11,64,False
2018-03-12,82,False
2018-03-13,96,False
2018-03-14,85,False
2018-03-15,91,False
2018-03-16,79,False
2018-03-17,60,False
2018-03-18,66,False
2018-03-19,94,False
2018-03-20,92,False
2018-03-21,89,False
2018-03-22,84,False
2018-03-23,82,False
2018-03-24,64,False
2018-03-25,67,False
2018-03-26,87,False
2018-03-27,88,False
2018-03-28,89,False
2018-03-29,79,False
2018-03-30,62,False
2018-03-31,60,False
2018-04-01,60,False
2018-04-02,83,False
2018-04-03,80,False
2018-04-04,86,False
2018-04-05,85,False
2018-04-06,81,False
2018-04-07,62,False
2018-04-08,70,False
2018-04-09,89,False
2018-04-10,90,False
2018-04-11,86,False
2018-04-12,100,False
2018-04-13,77,False
2018-04-14,64,False
2018-04-15,64,False
2018-04-16,88,False
2018-04-17,93,False
2018-04-18,86,False
2018-04-19,87,False
2018-04-20,80,False
2018-04-21,56,False
2018-04-22,63,False
2018-04-23,90,False
2018-04-24,85,False
2018-04-25,87,False
2018-04-26,82,False
2018-04-27,74,False
2018-04-28,64,False
2018-04-29,68,False
2018-04-30,78,False
2018-05-01,82,False
2018-05-02,90,False
2018-05-03,88,False
2018-05-04,77,False
2018-05-05,64,False
2018-05-06,62,False
2018-05-07,73,False
2018-05-08,91,False
2018-05-09,79,False
2018-05-10,83,False
2018-05-11,75,False
2018-05-12,66,False
2018-05-13,59,False
2018-05-14,88,False
2018-05-15,81,False
2018-05-16,77,False
2018-05-17,79,False
2018-05-18,67,False
2018-05-19,56,False
2018-05-20,59,False
2018-05-21,80,False
2018-05-22,75,False
2018-05-23,74,False
2018-05-24,73,False
2018-05-25,63,False
2018-05-26,51,False
2018-05-27,54,False
2018-05-28,62,False
2018-05-29,71,False
2018-05-30,65,False
2018-05-31,68,False
2018-06-01,63,False
2018-06-02,59,False
2018-06-03,55,False
2018-06-04,68,False
2018-06-05,70,False
2018-06-06,73,False
2018-06-07,68,False
2018-06-08,60,False
2018-06-09,56,False
2018-06-10,57,False
2018-06-11,69,False
2018-06-12,67,False
2018-06-13,70,False
2018-06-14,67,False
2018-06-15,63,False
2018-06-16,58,False
2018-06-17,70,False
2018-06-18,75,False
2018-06-19,71,False
2018-06-20,69,False
2018-06-21,64,False
2018-06-22,62,False
2018-06-23,50,False
2018-06-24,56,False
2018-06-25,61,False
2018-06-26,66,False
2018-06-27,67,False
2018-06-28,63,False
2018-06-29,60,False
