date,Amgen,isPartial
2016-12-11,11,False
2016-12-12,23,False
2016-12-13,28,False
2016-12-14,28,False
2016-12-15,24,False
2016-12-16,23,False
2016-12-17,11,False
2016-12-18,11,False
2016-12-19,25,False
2016-12-20,28,False
2016-12-21,26,False
2016-12-22,22,False
2016-12-23,17,False
2016-12-24,8,False
2016-12-25,6,False
2016-12-26,12,False
2016-12-27,15,False
2016-12-28,16,False
2016-12-29,16,False
2016-12-30,18,False
2016-12-31,8,False
2017-01-01,6,False
2017-01-02,9,False
2017-01-03,29,False
2017-01-04,32,False
2017-01-05,38,False
2017-01-06,39,False
2017-01-07,16,False
2017-01-08,16,False
2017-01-09,31,False
2017-01-10,34,False
2017-01-11,36,False
2017-01-12,32,False
2017-01-13,26,False
2017-01-14,15,False
2017-01-15,12,False
2017-01-16,28,False
2017-01-17,31,False
2017-01-18,33,False
2017-01-19,32,False
2017-01-20,28,False
2017-01-21,14,False
2017-01-22,12,False
2017-01-23,24,False
2017-01-24,33,False
2017-01-25,34,False
2017-01-26,32,False
2017-01-27,32,False
2017-01-28,12,False
2017-01-29,14,False
2017-01-30,31,False
2017-01-31,47,False
2017-02-01,43,False
2017-02-02,50,False
2017-02-03,48,False
2017-02-04,16,False
2017-02-05,16,False
2017-02-06,31,False
2017-02-07,28,False
2017-02-08,28,False
2017-02-09,34,False
2017-02-10,31,False
2017-02-11,11,False
2017-02-12,18,False
2017-02-13,29,False
2017-02-14,34,False
2017-02-15,29,False
2017-02-16,34,False
2017-02-17,31,False
2017-02-18,16,False
2017-02-19,14,False
2017-02-20,28,False
2017-02-21,29,False
2017-02-22,31,False
2017-02-23,33,False
2017-02-24,32,False
2017-02-25,14,False
2017-02-26,12,False
2017-02-27,30,False
2017-02-28,40,False
2017-03-01,35,False
2017-03-02,33,False
2017-03-03,22,False
2017-03-04,12,False
2017-03-05,14,False
2017-03-06,31,False
2017-03-07,37,False
2017-03-08,37,False
2017-03-09,31,False
2017-03-10,36,False
2017-03-11,13,False
2017-03-12,12,False
2017-03-13,31,False
2017-03-14,28,False
2017-03-15,27,False
2017-03-16,39,False
2017-03-17,78,False
2017-03-18,27,False
2017-03-19,19,False
2017-03-20,33,False
2017-03-21,34,False
2017-03-22,43,False
2017-03-23,37,False
2017-03-24,33,False
2017-03-25,17,False
2017-03-26,17,False
2017-03-27,35,False
2017-03-28,28,False
2017-03-29,33,False
2017-03-30,26,False
2017-03-31,26,False
2017-04-01,13,False
2017-04-02,15,False
2017-04-03,32,False
2017-04-04,31,False
2017-04-05,31,False
2017-04-06,36,False
2017-04-07,22,False
2017-04-08,13,False
2017-04-09,10,False
2017-04-10,28,False
2017-04-11,25,False
2017-04-12,26,False
2017-04-13,30,False
2017-04-14,18,False
2017-04-15,11,False
2017-04-16,8,False
2017-04-17,27,False
2017-04-18,31,False
2017-04-19,29,False
2017-04-20,25,False
2017-04-21,25,False
2017-04-22,14,False
2017-04-23,12,False
2017-04-24,29,False
2017-04-25,31,False
2017-04-26,39,False
2017-04-27,40,False
2017-04-28,27,False
2017-04-29,13,False
2017-04-30,12,False
2017-05-01,26,False
2017-05-02,32,False
2017-05-03,31,False
2017-05-04,30,False
2017-05-05,29,False
2017-05-06,17,False
2017-05-07,20,False
2017-05-08,38,False
2017-05-09,39,False
2017-05-10,36,False
2017-05-11,49,False
2017-05-12,48,False
2017-05-13,48,False
2017-05-14,72,False
2017-05-15,97,False
2017-05-16,100,False
2017-05-17,74,False
2017-05-18,64,False
2017-05-19,66,False
2017-05-20,67,False
2017-05-21,32,False
2017-05-22,45,False
2017-05-23,36,False
2017-05-24,35,False
2017-05-25,30,False
2017-05-26,29,False
2017-05-27,9,False
2017-05-28,8,False
2017-05-29,16,False
