date,Amgen,isPartial
2011-05-11,18,False
2011-05-12,26,False
2011-05-13,26,False
2011-05-14,29,False
2011-05-15,100,False
2011-05-16,95,False
2011-05-17,83,False
2011-05-18,46,False
2011-05-19,52,False
2011-05-20,39,False
2011-05-21,37,False
2011-05-22,54,False
2011-05-23,28,False
2011-05-24,16,False
2011-05-25,10,False
2011-05-26,12,False
2011-05-27,10,False
2011-05-28,5,False
2011-05-29,7,False
2011-05-30,5,False
2011-05-31,9,False
2011-06-01,12,False
2011-06-02,12,False
2011-06-03,9,False
2011-06-04,7,False
2011-06-05,6,False
2011-06-06,10,False
2011-06-07,10,False
2011-06-08,10,False
2011-06-09,6,False
2011-06-10,8,False
2011-06-11,7,False
2011-06-12,5,False
2011-06-13,10,False
2011-06-14,12,False
2011-06-15,9,False
2011-06-16,11,False
2011-06-17,7,False
2011-06-18,4,False
2011-06-19,3,False
2011-06-20,8,False
2011-06-21,11,False
2011-06-22,15,False
2011-06-23,5,False
2011-06-24,6,False
2011-06-25,8,False
2011-06-26,3,False
2011-06-27,12,False
2011-06-28,11,False
2011-06-29,9,False
2011-06-30,8,False
2011-07-01,7,False
2011-07-02,4,False
2011-07-03,1,False
2011-07-04,7,False
2011-07-05,8,False
2011-07-06,9,False
2011-07-07,14,False
2011-07-08,7,False
2011-07-09,5,False
2011-07-10,5,False
2011-07-11,10,False
2011-07-12,10,False
2011-07-13,5,False
2011-07-14,6,False
2011-07-15,10,False
2011-07-16,2,False
2011-07-17,5,False
2011-07-18,7,False
2011-07-19,7,False
2011-07-20,9,False
2011-07-21,9,False
2011-07-22,5,False
2011-07-23,4,False
2011-07-24,6,False
2011-07-25,6,False
2011-07-26,8,False
2011-07-27,11,False
2011-07-28,12,False
2011-07-29,11,False
2011-07-30,3,False
2011-07-31,6,False
2011-08-01,7,False
2011-08-02,10,False
2011-08-03,9,False
2011-08-04,11,False
2011-08-05,8,False
2011-08-06,4,False
2011-08-07,4,False
2011-08-08,11,False
2011-08-09,13,False
2011-08-10,7,False
2011-08-11,6,False
2011-08-12,6,False
2011-08-13,4,False
2011-08-14,4,False
2011-08-15,10,False
2011-08-16,8,False
2011-08-17,9,False
2011-08-18,10,False
2011-08-19,11,False
2011-08-20,5,False
2011-08-21,4,False
2011-08-22,9,False
2011-08-23,8,False
2011-08-24,17,False
2011-08-25,8,False
2011-08-26,10,False
2011-08-27,4,False
2011-08-28,7,False
2011-08-29,9,False
2011-08-30,6,False
2011-08-31,8,False
2011-09-01,7,False
2011-09-02,5,False
2011-09-03,3,False
2011-09-04,4,False
2011-09-05,4,False
2011-09-06,8,False
2011-09-07,9,False
2011-09-08,8,False
2011-09-09,6,False
2011-09-10,2,False
2011-09-11,5,False
2011-09-12,7,False
2011-09-13,12,False
2011-09-14,6,False
2011-09-15,10,False
2011-09-16,8,False
2011-09-17,4,False
2011-09-18,5,False
2011-09-19,12,False
2011-09-20,11,False
2011-09-21,10,False
2011-09-22,9,False
2011-09-23,6,False
2011-09-24,4,False
2011-09-25,4,False
2011-09-26,12,False
2011-09-27,6,False
2011-09-28,8,False
2011-09-29,11,False
2011-09-30,7,False
2011-10-01,5,False
2011-10-02,3,False
2011-10-03,11,False
2011-10-04,10,False
2011-10-05,9,False
2011-10-06,9,False
2011-10-07,10,False
2011-10-08,3,False
2011-10-09,6,False
2011-10-10,8,False
2011-10-11,13,False
2011-10-12,15,False
2011-10-13,14,False
2011-10-14,11,False
2011-10-15,5,False
2011-10-16,5,False
2011-10-17,9,False
2011-10-18,11,False
2011-10-19,16,False
2011-10-20,15,False
2011-10-21,12,False
2011-10-22,8,False
2011-10-23,7,False
2011-10-24,12,False
2011-10-25,9,False
2011-10-26,9,False
2011-10-27,10,False
2011-10-28,8,False
2011-10-29,8,False
2011-10-30,3,False
2011-10-31,9,False
2011-11-01,10,False
2011-11-02,9,False
2011-11-03,15,False
2011-11-04,11,False
2011-11-05,7,False
2011-11-06,5,False
2011-11-07,10,False
2011-11-08,15,False
2011-11-09,12,False
2011-11-10,13,False
2011-11-11,10,False
2011-11-12,6,False
2011-11-13,6,False
2011-11-14,10,False
2011-11-15,12,False
2011-11-16,10,False
2011-11-17,9,False
2011-11-18,9,False
2011-11-19,5,False
2011-11-20,5,False
2011-11-21,11,False
2011-11-22,8,False
2011-11-23,8,False
2011-11-24,9,False
2011-11-25,7,False
2011-11-26,2,False
2011-11-27,4,False
2011-11-28,7,False
2011-11-29,12,False
2011-11-30,12,False
2011-12-01,9,False
2011-12-02,7,False
2011-12-03,4,False
2011-12-04,6,False
2011-12-05,10,False
2011-12-06,10,False
2011-12-07,11,False
2011-12-08,11,False
2011-12-09,8,False
2011-12-10,5,False
2011-12-11,5,False
2011-12-12,6,False
2011-12-13,8,False
2011-12-14,10,False
2011-12-15,10,False
2011-12-16,12,False
2011-12-17,3,False
2011-12-18,7,False
2011-12-19,9,False
2011-12-20,9,False
2011-12-21,9,False
2011-12-22,10,False
2011-12-23,7,False
2011-12-24,4,False
2011-12-25,2,False
2011-12-26,4,False
2011-12-27,4,False
2011-12-28,6,False
2011-12-29,6,False
2011-12-30,3,False
2011-12-31,4,False
2012-01-01,4,False
2012-01-02,5,False
2012-01-03,11,False
2012-01-04,12,False
2012-01-05,11,False
2012-01-06,9,False
2012-01-07,5,False
2012-01-08,5,False
2012-01-09,12,False
2012-01-10,9,False
2012-01-11,13,False
2012-01-12,10,False
2012-01-13,11,False
2012-01-14,7,False
2012-01-15,6,False
2012-01-16,10,False
2012-01-17,9,False
2012-01-18,12,False
2012-01-19,12,False
2012-01-20,7,False
2012-01-21,5,False
2012-01-22,6,False
2012-01-23,9,False
2012-01-24,11,False
2012-01-25,12,False
2012-01-26,21,False
