date,Amgen,isPartial
2011-04-21,11,False
2011-04-22,9,False
2011-04-23,2,False
2011-04-24,3,False
2011-04-25,8,False
2011-04-26,16,False
2011-04-27,13,False
2011-04-28,9,False
2011-04-29,10,False
2011-04-30,5,False
2011-05-01,7,False
2011-05-02,9,False
2011-05-03,11,False
2011-05-04,12,False
2011-05-05,12,False
2011-05-06,12,False
2011-05-07,6,False
2011-05-08,7,False
2011-05-09,15,False
2011-05-10,19,False
2011-05-11,18,False
2011-05-12,25,False
2011-05-13,20,False
2011-05-14,27,False
2011-05-15,100,False
2011-05-16,90,False
2011-05-17,81,False
2011-05-18,56,False
2011-05-19,54,False
2011-05-20,44,False
2011-05-21,33,False
2011-05-22,40,False
2011-05-23,23,False
2011-05-24,11,False
2011-05-25,14,False
2011-05-26,10,False
2011-05-27,6,False
2011-05-28,4,False
2011-05-29,6,False
2011-05-30,7,False
2011-05-31,5,False
2011-06-01,10,False
2011-06-02,10,False
2011-06-03,9,False
2011-06-04,4,False
2011-06-05,4,False
2011-06-06,7,False
2011-06-07,9,False
2011-06-08,12,False
2011-06-09,9,False
2011-06-10,7,False
2011-06-11,4,False
2011-06-12,5,False
2011-06-13,7,False
2011-06-14,8,False
2011-06-15,11,False
2011-06-16,6,False
2011-06-17,6,False
2011-06-18,4,False
2011-06-19,2,False
2011-06-20,9,False
2011-06-21,9,False
2011-06-22,10,False
2011-06-23,11,False
2011-06-24,9,False
2011-06-25,4,False
2011-06-26,4,False
2011-06-27,11,False
2011-06-28,9,False
2011-06-29,6,False
2011-06-30,6,False
2011-07-01,9,False
2011-07-02,4,False
2011-07-03,4,False
2011-07-04,5,False
2011-07-05,7,False
2011-07-06,6,False
2011-07-07,9,False
2011-07-08,7,False
2011-07-09,4,False
2011-07-10,4,False
2011-07-11,8,False
2011-07-12,9,False
2011-07-13,10,False
2011-07-14,9,False
2011-07-15,12,False
2011-07-16,2,False
2011-07-17,3,False
2011-07-18,11,False
2011-07-19,8,False
2011-07-20,12,False
2011-07-21,9,False
2011-07-22,8,False
2011-07-23,4,False
2011-07-24,4,False
2011-07-25,6,False
2011-07-26,9,False
2011-07-27,7,False
2011-07-28,7,False
2011-07-29,10,False
2011-07-30,3,False
2011-07-31,2,False
2011-08-01,8,False
2011-08-02,6,False
2011-08-03,7,False
2011-08-04,12,False
2011-08-05,12,False
2011-08-06,4,False
2011-08-07,3,False
2011-08-08,8,False
2011-08-09,12,False
2011-08-10,11,False
2011-08-11,7,False
2011-08-12,5,False
2011-08-13,4,False
2011-08-14,4,False
2011-08-15,9,False
2011-08-16,8,False
2011-08-17,8,False
2011-08-18,8,False
2011-08-19,6,False
2011-08-20,3,False
2011-08-21,4,False
2011-08-22,8,False
2011-08-23,8,False
2011-08-24,10,False
2011-08-25,7,False
2011-08-26,7,False
2011-08-27,4,False
2011-08-28,4,False
2011-08-29,7,False
2011-08-30,7,False
2011-08-31,7,False
2011-09-01,8,False
2011-09-02,9,False
2011-09-03,3,False
2011-09-04,3,False
2011-09-05,6,False
2011-09-06,9,False
2011-09-07,7,False
2011-09-08,9,False
2011-09-09,7,False
2011-09-10,4,False
2011-09-11,2,False
2011-09-12,11,False
2011-09-13,6,False
2011-09-14,7,False
2011-09-15,11,False
2011-09-16,9,False
2011-09-17,2,False
2011-09-18,3,False
