date,Amgen,isPartial
2016-05-04,26,False
2016-05-05,26,False
2016-05-06,26,False
2016-05-07,15,False
2016-05-08,16,False
2016-05-09,25,False
2016-05-10,26,False
2016-05-11,29,False
2016-05-12,35,False
2016-05-13,26,False
2016-05-14,28,False
2016-05-15,67,False
2016-05-16,92,False
2016-05-17,84,False
2016-05-18,77,False
2016-05-19,81,False
2016-05-20,100,False
2016-05-21,74,False
2016-05-22,69,False
2016-05-23,43,False
2016-05-24,26,False
2016-05-25,23,False
2016-05-26,29,False
2016-05-27,17,False
2016-05-28,9,False
2016-05-29,9,False
2016-05-30,13,False
2016-05-31,25,False
2016-06-01,24,False
2016-06-02,21,False
2016-06-03,19,False
2016-06-04,6,False
2016-06-05,10,False
2016-06-06,21,False
2016-06-07,23,False
2016-06-08,21,False
2016-06-09,24,False
2016-06-10,22,False
2016-06-11,10,False
2016-06-12,7,False
2016-06-13,22,False
2016-06-14,20,False
2016-06-15,22,False
2016-06-16,22,False
2016-06-17,15,False
2016-06-18,10,False
2016-06-19,9,False
2016-06-20,27,False
2016-06-21,21,False
2016-06-22,28,False
2016-06-23,23,False
2016-06-24,24,False
2016-06-25,13,False
2016-06-26,6,False
2016-06-27,22,False
2016-06-28,23,False
2016-06-29,22,False
2016-06-30,23,False
2016-07-01,20,False
2016-07-02,8,False
2016-07-03,8,False
2016-07-04,17,False
2016-07-05,26,False
2016-07-06,24,False
2016-07-07,23,False
2016-07-08,15,False
2016-07-09,10,False
2016-07-10,6,False
2016-07-11,22,False
2016-07-12,27,False
2016-07-13,22,False
2016-07-14,25,False
2016-07-15,19,False
2016-07-16,10,False
2016-07-17,8,False
2016-07-18,21,False
2016-07-19,22,False
2016-07-20,22,False
2016-07-21,29,False
2016-07-22,19,False
2016-07-23,9,False
2016-07-24,6,False
2016-07-25,19,False
2016-07-26,23,False
2016-07-27,27,False
2016-07-28,29,False
2016-07-29,25,False
2016-07-30,13,False
2016-07-31,8,False
2016-08-01,27,False
2016-08-02,28,False
2016-08-03,22,False
2016-08-04,22,False
2016-08-05,26,False
2016-08-06,5,False
2016-08-07,10,False
2016-08-08,27,False
2016-08-09,25,False
2016-08-10,23,False
2016-08-11,29,False
2016-08-12,14,False
2016-08-13,5,False
2016-08-14,1,False
2016-08-15,12,False
2016-08-16,26,False
2016-08-17,23,False
2016-08-18,18,False
2016-08-19,16,False
2016-08-20,11,False
2016-08-21,10,False
2016-08-22,18,False
2016-08-23,21,False
2016-08-24,19,False
2016-08-25,20,False
2016-08-26,21,False
2016-08-27,12,False
2016-08-28,4,False
2016-08-29,18,False
2016-08-30,19,False
2016-08-31,19,False
2016-09-01,25,False
2016-09-02,21,False
2016-09-03,10,False
2016-09-04,5,False
2016-09-05,11,False
2016-09-06,21,False
2016-09-07,27,False
2016-09-08,26,False
2016-09-09,17,False
2016-09-10,6,False
2016-09-11,6,False
2016-09-12,24,False
2016-09-13,20,False
2016-09-14,14,False
2016-09-15,23,False
2016-09-16,21,False
2016-09-17,9,False
2016-09-18,7,False
2016-09-19,21,False
2016-09-20,19,False
2016-09-21,25,False
2016-09-22,24,False
2016-09-23,22,False
2016-09-24,12,False
2016-09-25,10,False
2016-09-26,28,False
2016-09-27,30,False
2016-09-28,23,False
2016-09-29,24,False
2016-09-30,17,False
2016-10-01,7,False
2016-10-02,8,False
2016-10-03,19,False
2016-10-04,23,False
2016-10-05,24,False
2016-10-06,22,False
2016-10-07,21,False
2016-10-08,5,False
2016-10-09,7,False
2016-10-10,23,False
2016-10-11,22,False
2016-10-12,27,False
2016-10-13,26,False
2016-10-14,19,False
2016-10-15,9,False
2016-10-16,11,False
2016-10-17,21,False
2016-10-18,19,False
2016-10-19,28,False
2016-10-20,21,False
2016-10-21,21,False
2016-10-22,9,False
2016-10-23,8,False
2016-10-24,21,False
2016-10-25,20,False
2016-10-26,29,False
2016-10-27,31,False
2016-10-28,39,False
2016-10-29,15,False
2016-10-30,15,False
2016-10-31,30,False
2016-11-01,23,False
2016-11-02,26,False
2016-11-03,31,False
2016-11-04,29,False
2016-11-05,12,False
2016-11-06,11,False
2016-11-07,23,False
2016-11-08,31,False
2016-11-09,28,False
2016-11-10,30,False
2016-11-11,21,False
2016-11-12,11,False
2016-11-13,9,False
2016-11-14,23,False
2016-11-15,32,False
2016-11-16,34,False
2016-11-17,24,False
2016-11-18,27,False
2016-11-19,10,False
2016-11-20,9,False
2016-11-21,23,False
2016-11-22,29,False
2016-11-23,24,False
2016-11-24,13,False
2016-11-25,8,False
2016-11-26,7,False
2016-11-27,10,False
2016-11-28,20,False
2016-11-29,29,False
2016-11-30,29,False
2016-12-01,23,False
2016-12-02,20,False
2016-12-03,13,False
2016-12-04,14,False
2016-12-05,23,False
2016-12-06,23,False
2016-12-07,29,False
2016-12-08,26,False
2016-12-09,22,False
2016-12-10,6,False
2016-12-11,10,False
2016-12-12,27,False
2016-12-13,23,False
2016-12-14,22,False
2016-12-15,25,False
2016-12-16,24,False
2016-12-17,11,False
2016-12-18,10,False
2016-12-19,26,False
2016-12-20,27,False
2016-12-21,24,False
2016-12-22,15,False
2016-12-23,13,False
2016-12-24,7,False
2016-12-25,7,False
2016-12-26,8,False
2016-12-27,12,False
2016-12-28,11,False
2016-12-29,15,False
2016-12-30,14,False
2016-12-31,10,False
2017-01-01,6,False
2017-01-02,11,False
2017-01-03,23,False
2017-01-04,30,False
2017-01-05,32,False
2017-01-06,32,False
2017-01-07,9,False
2017-01-08,12,False
2017-01-09,28,False
2017-01-10,23,False
2017-01-11,26,False
2017-01-12,26,False
2017-01-13,26,False
2017-01-14,10,False
2017-01-15,10,False
2017-01-16,30,False
2017-01-17,28,False
2017-01-18,31,False
2017-01-19,32,False
