date,Amgen,isPartial
2013-02-19,17,False
2013-02-20,21,False
2013-02-21,17,False
2013-02-22,25,False
2013-02-23,9,False
2013-02-24,11,False
2013-02-25,16,False
2013-02-26,16,False
2013-02-27,22,False
2013-02-28,20,False
2013-03-01,21,False
2013-03-02,9,False
2013-03-03,9,False
2013-03-04,21,False
2013-03-05,16,False
2013-03-06,20,False
2013-03-07,22,False
2013-03-08,25,False
2013-03-09,10,False
2013-03-10,9,False
2013-03-11,14,False
2013-03-12,23,False
2013-03-13,21,False
2013-03-14,14,False
2013-03-15,26,False
2013-03-16,11,False
2013-03-17,8,False
2013-03-18,16,False
2013-03-19,22,False
2013-03-20,20,False
2013-03-21,23,False
2013-03-22,19,False
2013-03-23,9,False
2013-03-24,10,False
2013-03-25,21,False
2013-03-26,26,False
2013-03-27,23,False
2013-03-28,23,False
2013-03-29,18,False
2013-03-30,10,False
2013-03-31,8,False
2013-04-01,14,False
2013-04-02,30,False
2013-04-03,21,False
2013-04-04,23,False
2013-04-05,14,False
2013-04-06,9,False
2013-04-07,12,False
2013-04-08,25,False
2013-04-09,20,False
2013-04-10,19,False
2013-04-11,21,False
2013-04-12,16,False
2013-04-13,9,False
2013-04-14,7,False
2013-04-15,19,False
2013-04-16,24,False
2013-04-17,21,False
2013-04-18,20,False
2013-04-19,19,False
2013-04-20,9,False
2013-04-21,14,False
2013-04-22,23,False
2013-04-23,24,False
2013-04-24,27,False
2013-04-25,24,False
2013-04-26,14,False
2013-04-27,12,False
2013-04-28,12,False
2013-04-29,21,False
2013-04-30,22,False
2013-05-01,26,False
2013-05-02,25,False
2013-05-03,23,False
2013-05-04,12,False
2013-05-05,12,False
2013-05-06,25,False
2013-05-07,24,False
2013-05-08,26,False
2013-05-09,29,False
2013-05-10,23,False
2013-05-11,30,False
2013-05-12,63,False
2013-05-13,87,False
2013-05-14,77,False
2013-05-15,78,False
2013-05-16,78,False
2013-05-17,72,False
2013-05-18,82,False
2013-05-19,100,False
2013-05-20,44,False
2013-05-21,26,False
2013-05-22,24,False
2013-05-23,18,False
2013-05-24,14,False
2013-05-25,9,False
2013-05-26,9,False
2013-05-27,10,False
2013-05-28,23,False
2013-05-29,19,False
2013-05-30,14,False
2013-05-31,15,False
2013-06-01,6,False
2013-06-02,13,False
2013-06-03,19,False
2013-06-04,18,False
2013-06-05,21,False
2013-06-06,23,False
2013-06-07,17,False
2013-06-08,6,False
2013-06-09,10,False
2013-06-10,18,False
2013-06-11,18,False
2013-06-12,22,False
2013-06-13,21,False
2013-06-14,12,False
2013-06-15,7,False
2013-06-16,7,False
2013-06-17,17,False
2013-06-18,18,False
2013-06-19,15,False
2013-06-20,19,False
2013-06-21,16,False
2013-06-22,8,False
2013-06-23,10,False
2013-06-24,15,False
2013-06-25,21,False
2013-06-26,16,False
2013-06-27,18,False
2013-06-28,16,False
2013-06-29,11,False
2013-06-30,12,False
2013-07-01,24,False
2013-07-02,19,False
2013-07-03,15,False
2013-07-04,15,False
2013-07-05,13,False
2013-07-06,9,False
2013-07-07,8,False
2013-07-08,18,False
2013-07-09,18,False
2013-07-10,20,False
2013-07-11,17,False
2013-07-12,15,False
2013-07-13,4,False
2013-07-14,7,False
2013-07-15,19,False
2013-07-16,22,False
2013-07-17,12,False
2013-07-18,16,False
2013-07-19,13,False
2013-07-20,11,False
2013-07-21,7,False
2013-07-22,17,False
2013-07-23,17,False
2013-07-24,17,False
2013-07-25,22,False
2013-07-26,12,False
2013-07-27,11,False
2013-07-28,8,False
2013-07-29,21,False
2013-07-30,20,False
2013-07-31,19,False
2013-08-01,14,False
2013-08-02,16,False
2013-08-03,8,False
2013-08-04,7,False
2013-08-05,15,False
2013-08-06,13,False
2013-08-07,26,False
2013-08-08,17,False
2013-08-09,19,False
2013-08-10,6,False
2013-08-11,8,False
2013-08-12,18,False
2013-08-13,15,False
2013-08-14,18,False
2013-08-15,24,False
2013-08-16,16,False
2013-08-17,6,False
2013-08-18,10,False
2013-08-19,16,False
2013-08-20,13,False
2013-08-21,22,False
2013-08-22,16,False
2013-08-23,11,False
2013-08-24,12,False
2013-08-25,22,False
2013-08-26,57,False
2013-08-27,33,False
2013-08-28,27,False
2013-08-29,21,False
2013-08-30,16,False
2013-08-31,7,False
2013-09-01,6,False
2013-09-02,11,False
2013-09-03,26,False
2013-09-04,17,False
2013-09-05,16,False
2013-09-06,15,False
2013-09-07,7,False
2013-09-08,6,False
2013-09-09,18,False
2013-09-10,19,False
2013-09-11,18,False
2013-09-12,17,False
2013-09-13,12,False
2013-09-14,9,False
2013-09-15,7,False
2013-09-16,20,False
2013-09-17,23,False
2013-09-18,21,False
2013-09-19,22,False
2013-09-20,18,False
2013-09-21,6,False
2013-09-22,7,False
2013-09-23,16,False
2013-09-24,20,False
2013-09-25,19,False
2013-09-26,22,False
2013-09-27,16,False
2013-09-28,14,False
2013-09-29,6,False
2013-09-30,19,False
2013-10-01,20,False
2013-10-02,18,False
2013-10-03,18,False
2013-10-04,19,False
2013-10-05,8,False
2013-10-06,8,False
2013-10-07,20,False
2013-10-08,18,False
2013-10-09,19,False
2013-10-10,17,False
2013-10-11,17,False
2013-10-12,7,False
2013-10-13,10,False
2013-10-14,15,False
2013-10-15,16,False
2013-10-16,23,False
2013-10-17,18,False
2013-10-18,14,False
2013-10-19,9,False
2013-10-20,7,False
2013-10-21,15,False
2013-10-22,22,False
2013-10-23,18,False
2013-10-24,19,False
2013-10-25,21,False
2013-10-26,8,False
2013-10-27,7,False
2013-10-28,19,False
2013-10-29,19,False
2013-10-30,16,False
2013-10-31,16,False
2013-11-01,14,False
2013-11-02,5,False
2013-11-03,8,False
2013-11-04,21,False
2013-11-05,22,False
2013-11-06,16,False
