date,Amgen,isPartial
2012-06-04,52,False
2012-06-05,70,False
2012-06-06,59,False
2012-06-07,54,False
2012-06-08,55,False
2012-06-09,30,False
2012-06-10,28,False
2012-06-11,61,False
2012-06-12,59,False
2012-06-13,66,False
2012-06-14,81,False
2012-06-15,61,False
2012-06-16,26,False
2012-06-17,26,False
2012-06-18,60,False
2012-06-19,48,False
2012-06-20,53,False
2012-06-21,43,False
2012-06-22,42,False
2012-06-23,35,False
2012-06-24,22,False
2012-06-25,40,False
2012-06-26,49,False
2012-06-27,44,False
2012-06-28,48,False
2012-06-29,50,False
2012-06-30,24,False
2012-07-01,19,False
2012-07-02,48,False
2012-07-03,60,False
2012-07-04,29,False
2012-07-05,49,False
2012-07-06,41,False
2012-07-07,33,False
2012-07-08,22,False
2012-07-09,58,False
2012-07-10,81,False
2012-07-11,78,False
2012-07-12,60,False
2012-07-13,67,False
2012-07-14,22,False
2012-07-15,31,False
2012-07-16,55,False
2012-07-17,58,False
2012-07-18,80,False
2012-07-19,53,False
2012-07-20,55,False
2012-07-21,27,False
2012-07-22,36,False
2012-07-23,63,False
2012-07-24,66,False
2012-07-25,58,False
2012-07-26,69,False
2012-07-27,85,False
2012-07-28,42,False
2012-07-29,33,False
2012-07-30,58,False
2012-07-31,87,False
2012-08-01,59,False
2012-08-02,41,False
2012-08-03,51,False
2012-08-04,20,False
2012-08-05,35,False
2012-08-06,42,False
2012-08-07,70,False
2012-08-08,48,False
2012-08-09,65,False
2012-08-10,41,False
2012-08-11,26,False
2012-08-12,33,False
2012-08-13,51,False
2012-08-14,50,False
2012-08-15,44,False
2012-08-16,35,False
2012-08-17,59,False
2012-08-18,18,False
2012-08-19,14,False
2012-08-20,44,False
2012-08-21,50,False
2012-08-22,52,False
2012-08-23,40,False
2012-08-24,50,False
2012-08-25,32,False
2012-08-26,15,False
2012-08-27,66,False
2012-08-28,65,False
2012-08-29,57,False
2012-08-30,62,False
2012-08-31,49,False
2012-09-01,28,False
2012-09-02,15,False
2012-09-03,32,False
2012-09-04,51,False
2012-09-05,46,False
2012-09-06,51,False
2012-09-07,41,False
2012-09-08,34,False
2012-09-09,27,False
2012-09-10,79,False
2012-09-11,47,False
2012-09-12,71,False
2012-09-13,53,False
2012-09-14,41,False
2012-09-15,29,False
2012-09-16,41,False
2012-09-17,57,False
2012-09-18,70,False
2012-09-19,43,False
2012-09-20,39,False
2012-09-21,34,False
2012-09-22,31,False
2012-09-23,24,False
2012-09-24,55,False
2012-09-25,43,False
2012-09-26,57,False
2012-09-27,50,False
2012-09-28,32,False
2012-09-29,16,False
2012-09-30,12,False
2012-10-01,47,False
2012-10-02,53,False
2012-10-03,67,False
2012-10-04,42,False
2012-10-05,49,False
2012-10-06,30,False
2012-10-07,29,False
2012-10-08,55,False
2012-10-09,56,False
2012-10-10,46,False
2012-10-11,59,False
2012-10-12,47,False
2012-10-13,22,False
2012-10-14,25,False
2012-10-15,43,False
2012-10-16,49,False
2012-10-17,53,False
2012-10-18,49,False
2012-10-19,42,False
2012-10-20,18,False
2012-10-21,21,False
2012-10-22,47,False
2012-10-23,73,False
2012-10-24,54,False
2012-10-25,43,False
2012-10-26,59,False
2012-10-27,26,False
2012-10-28,34,False
2012-10-29,44,False
2012-10-30,50,False
2012-10-31,49,False
2012-11-01,43,False
2012-11-02,40,False
2012-11-03,27,False
2012-11-04,13,False
2012-11-05,65,False
2012-11-06,31,False
2012-11-07,45,False
2012-11-08,58,False
2012-11-09,51,False
2012-11-10,23,False
2012-11-11,13,False
2012-11-12,61,False
2012-11-13,45,False
2012-11-14,54,False
2012-11-15,45,False
2012-11-16,44,False
2012-11-17,26,False
2012-11-18,17,False
2012-11-19,50,False
2012-11-20,52,False
2012-11-21,34,False
2012-11-22,30,False
2012-11-23,25,False
2012-11-24,13,False
2012-11-25,17,False
2012-11-26,56,False
2012-11-27,70,False
2012-11-28,67,False
2012-11-29,58,False
2012-11-30,39,False
2012-12-01,28,False
2012-12-02,15,False
2012-12-03,48,False
2012-12-04,44,False
2012-12-05,34,False
2012-12-06,44,False
2012-12-07,31,False
2012-12-08,9,False
2012-12-09,22,False
2012-12-10,54,False
2012-12-11,51,False
2012-12-12,53,False
2012-12-13,43,False
2012-12-14,46,False
2012-12-15,13,False
2012-12-16,18,False
2012-12-17,31,False
2012-12-18,63,False
2012-12-19,68,False
2012-12-20,60,False
2012-12-21,46,False
2012-12-22,27,False
2012-12-23,22,False
2012-12-24,23,False
2012-12-25,19,False
2012-12-26,27,False
2012-12-27,36,False
2012-12-28,22,False
2012-12-29,19,False
2012-12-30,10,False
2012-12-31,27,False
2013-01-01,24,False
2013-01-02,43,False
2013-01-03,39,False
2013-01-04,50,False
2013-01-05,25,False
2013-01-06,16,False
2013-01-07,62,False
2013-01-08,51,False
2013-01-09,65,False
2013-01-10,56,False
2013-01-11,58,False
2013-01-12,32,False
2013-01-13,33,False
2013-01-14,49,False
2013-01-15,62,False
2013-01-16,64,False
2013-01-17,72,False
2013-01-18,62,False
2013-01-19,35,False
2013-01-20,59,False
2013-01-21,70,False
2013-01-22,61,False
2013-01-23,100,False
2013-01-24,71,False
2013-01-25,61,False
2013-01-26,46,False
2013-01-27,66,False
2013-01-28,67,False
2013-01-29,76,False
2013-01-30,51,False
2013-01-31,65,False
2013-02-01,63,False
2013-02-02,31,False
2013-02-03,29,False
2013-02-04,41,False
2013-02-05,71,False
2013-02-06,75,False
2013-02-07,67,False
2013-02-08,54,False
2013-02-09,36,False
2013-02-10,34,False
2013-02-11,66,False
2013-02-12,73,False
2013-02-13,50,False
2013-02-14,72,False
2013-02-15,53,False
2013-02-16,31,False
2013-02-17,40,False
2013-02-18,54,False
2013-02-19,56,False
