date,Amgen,isPartial
2015-04-10,27,False
2015-04-11,13,False
2015-04-12,12,False
2015-04-13,20,False
2015-04-14,25,False
2015-04-15,26,False
2015-04-16,27,False
2015-04-17,28,False
2015-04-18,10,False
2015-04-19,7,False
2015-04-20,18,False
2015-04-21,28,False
2015-04-22,27,False
2015-04-23,20,False
2015-04-24,29,False
2015-04-25,14,False
2015-04-26,9,False
2015-04-27,27,False
2015-04-28,33,False
2015-04-29,27,False
2015-04-30,29,False
2015-05-01,24,False
2015-05-02,9,False
2015-05-03,13,False
2015-05-04,25,False
2015-05-05,30,False
2015-05-06,26,False
2015-05-07,34,False
2015-05-08,45,False
2015-05-09,46,False
2015-05-10,79,False
2015-05-11,100,False
2015-05-12,70,False
2015-05-13,77,False
2015-05-14,66,False
2015-05-15,72,False
2015-05-16,56,False
2015-05-17,67,False
2015-05-18,44,False
2015-05-19,30,False
2015-05-20,27,False
2015-05-21,24,False
2015-05-22,22,False
2015-05-23,9,False
2015-05-24,8,False
2015-05-25,16,False
2015-05-26,24,False
2015-05-27,34,False
2015-05-28,32,False
2015-05-29,18,False
2015-05-30,8,False
2015-05-31,11,False
2015-06-01,22,False
2015-06-02,21,False
2015-06-03,25,False
2015-06-04,25,False
2015-06-05,29,False
2015-06-06,14,False
2015-06-07,8,False
2015-06-08,24,False
2015-06-09,23,False
2015-06-10,27,False
2015-06-11,28,False
2015-06-12,23,False
2015-06-13,7,False
2015-06-14,6,False
2015-06-15,22,False
2015-06-16,18,False
2015-06-17,20,False
2015-06-18,24,False
2015-06-19,25,False
2015-06-20,7,False
2015-06-21,8,False
2015-06-22,20,False
2015-06-23,20,False
2015-06-24,18,False
2015-06-25,19,False
2015-06-26,18,False
2015-06-27,13,False
2015-06-28,7,False
2015-06-29,20,False
2015-06-30,18,False
2015-07-01,19,False
2015-07-02,19,False
2015-07-03,15,False
2015-07-04,5,False
2015-07-05,8,False
2015-07-06,26,False
2015-07-07,20,False
2015-07-08,21,False
2015-07-09,25,False
2015-07-10,20,False
2015-07-11,11,False
2015-07-12,12,False
2015-07-13,16,False
2015-07-14,24,False
2015-07-15,21,False
2015-07-16,20,False
2015-07-17,23,False
2015-07-18,8,False
2015-07-19,12,False
2015-07-20,21,False
2015-07-21,24,False
2015-07-22,25,False
2015-07-23,28,False
2015-07-24,21,False
2015-07-25,16,False
2015-07-26,11,False
2015-07-27,29,False
2015-07-28,36,False
2015-07-29,26,False
2015-07-30,40,False
2015-07-31,29,False
2015-08-01,11,False
2015-08-02,10,False
2015-08-03,18,False
2015-08-04,18,False
2015-08-05,25,False
2015-08-06,20,False
2015-08-07,28,False
2015-08-08,12,False
2015-08-09,11,False
2015-08-10,23,False
2015-08-11,22,False
2015-08-12,24,False
2015-08-13,17,False
2015-08-14,17,False
2015-08-15,13,False
2015-08-16,10,False
2015-08-17,24,False
2015-08-18,25,False
2015-08-19,19,False
2015-08-20,16,False
2015-08-21,22,False
2015-08-22,13,False
2015-08-23,12,False
2015-08-24,27,False
2015-08-25,26,False
2015-08-26,27,False
2015-08-27,40,False
