date,Amgen,isPartial
2015-12-26,10,False
2015-12-27,6,False
2015-12-28,15,False
2015-12-29,18,False
2015-12-30,14,False
2015-12-31,11,False
2016-01-01,6,False
2016-01-02,10,False
2016-01-03,9,False
2016-01-04,26,False
2016-01-05,26,False
2016-01-06,28,False
2016-01-07,26,False
2016-01-08,23,False
2016-01-09,12,False
2016-01-10,12,False
2016-01-11,24,False
2016-01-12,27,False
2016-01-13,31,False
2016-01-14,27,False
2016-01-15,31,False
2016-01-16,18,False
2016-01-17,10,False
2016-01-18,21,False
2016-01-19,26,False
2016-01-20,33,False
2016-01-21,28,False
2016-01-22,31,False
2016-01-23,13,False
2016-01-24,14,False
2016-01-25,28,False
2016-01-26,31,False
2016-01-27,30,False
2016-01-28,34,False
2016-01-29,42,False
2016-01-30,18,False
2016-01-31,13,False
2016-02-01,37,False
2016-02-02,31,False
2016-02-03,32,False
2016-02-04,28,False
2016-02-05,32,False
2016-02-06,13,False
2016-02-07,11,False
2016-02-08,26,False
2016-02-09,28,False
2016-02-10,32,False
2016-02-11,28,False
2016-02-12,26,False
2016-02-13,16,False
2016-02-14,11,False
2016-02-15,21,False
2016-02-16,25,False
2016-02-17,28,False
2016-02-18,27,False
2016-02-19,26,False
2016-02-20,15,False
2016-02-21,13,False
2016-02-22,28,False
2016-02-23,30,False
2016-02-24,34,False
2016-02-25,31,False
2016-02-26,24,False
2016-02-27,10,False
2016-02-28,10,False
2016-02-29,31,False
2016-03-01,27,False
2016-03-02,27,False
2016-03-03,28,False
2016-03-04,26,False
2016-03-05,8,False
2016-03-06,11,False
2016-03-07,24,False
2016-03-08,28,False
2016-03-09,30,False
2016-03-10,28,False
2016-03-11,21,False
2016-03-12,12,False
2016-03-13,10,False
2016-03-14,28,False
2016-03-15,29,False
2016-03-16,32,False
2016-03-17,31,False
2016-03-18,28,False
2016-03-19,10,False
2016-03-20,10,False
2016-03-21,28,False
2016-03-22,26,False
2016-03-23,23,False
2016-03-24,22,False
2016-03-25,20,False
2016-03-26,11,False
2016-03-27,5,False
2016-03-28,27,False
2016-03-29,25,False
2016-03-30,23,False
2016-03-31,26,False
2016-04-01,27,False
2016-04-02,11,False
2016-04-03,14,False
2016-04-04,27,False
2016-04-05,31,False
2016-04-06,28,False
2016-04-07,30,False
2016-04-08,28,False
2016-04-09,13,False
2016-04-10,11,False
2016-04-11,27,False
2016-04-12,24,False
2016-04-13,24,False
2016-04-14,27,False
2016-04-15,29,False
2016-04-16,11,False
2016-04-17,10,False
2016-04-18,25,False
2016-04-19,29,False
2016-04-20,27,False
2016-04-21,28,False
2016-04-22,19,False
2016-04-23,12,False
2016-04-24,8,False
2016-04-25,20,False
2016-04-26,26,False
2016-04-27,29,False
2016-04-28,32,False
2016-04-29,27,False
2016-04-30,12,False
2016-05-01,13,False
2016-05-02,25,False
2016-05-03,31,False
2016-05-04,27,False
2016-05-05,27,False
2016-05-06,26,False
2016-05-07,11,False
2016-05-08,18,False
2016-05-09,27,False
2016-05-10,28,False
2016-05-11,31,False
2016-05-12,33,False
2016-05-13,36,False
2016-05-14,32,False
2016-05-15,73,False
2016-05-16,96,False
2016-05-17,100,False
2016-05-18,79,False
2016-05-19,83,False
2016-05-20,92,False
2016-05-21,76,False
2016-05-22,69,False
2016-05-23,45,False
2016-05-24,31,False
2016-05-25,23,False
2016-05-26,31,False
2016-05-27,21,False
2016-05-28,12,False
2016-05-29,8,False
2016-05-30,16,False
2016-05-31,28,False
2016-06-01,29,False
2016-06-02,20,False
2016-06-03,23,False
2016-06-04,13,False
2016-06-05,11,False
2016-06-06,23,False
2016-06-07,24,False
2016-06-08,27,False
2016-06-09,21,False
2016-06-10,21,False
2016-06-11,13,False
2016-06-12,10,False
2016-06-13,25,False
2016-06-14,23,False
2016-06-15,21,False
2016-06-16,20,False
2016-06-17,22,False
2016-06-18,9,False
2016-06-19,9,False
2016-06-20,24,False
2016-06-21,22,False
2016-06-22,26,False
2016-06-23,28,False
2016-06-24,23,False
2016-06-25,9,False
2016-06-26,8,False
2016-06-27,22,False
2016-06-28,24,False
2016-06-29,24,False
2016-06-30,20,False
2016-07-01,23,False
2016-07-02,11,False
2016-07-03,6,False
2016-07-04,14,False
2016-07-05,20,False
2016-07-06,26,False
2016-07-07,23,False
2016-07-08,17,False
2016-07-09,10,False
2016-07-10,8,False
2016-07-11,24,False
2016-07-12,27,False
2016-07-13,24,False
2016-07-14,25,False
2016-07-15,22,False
2016-07-16,13,False
2016-07-17,10,False
2016-07-18,19,False
2016-07-19,28,False
2016-07-20,23,False
2016-07-21,29,False
2016-07-22,22,False
2016-07-23,10,False
2016-07-24,9,False
2016-07-25,22,False
2016-07-26,23,False
2016-07-27,36,False
2016-07-28,29,False
2016-07-29,21,False
2016-07-30,12,False
2016-07-31,8,False
2016-08-01,27,False
2016-08-02,25,False
2016-08-03,29,False
2016-08-04,21,False
2016-08-05,26,False
2016-08-06,8,False
2016-08-07,10,False
2016-08-08,24,False
2016-08-09,25,False
2016-08-10,26,False
2016-08-11,24,False
2016-08-12,17,False
2016-08-13,7,False
2016-08-14,8,False
2016-08-15,15,False
2016-08-16,20,False
2016-08-17,23,False
2016-08-18,17,False
2016-08-19,19,False
2016-08-20,11,False
2016-08-21,9,False
2016-08-22,22,False
2016-08-23,26,False
2016-08-24,21,False
2016-08-25,21,False
2016-08-26,24,False
2016-08-27,13,False
2016-08-28,6,False
2016-08-29,24,False
2016-08-30,20,False
2016-08-31,21,False
2016-09-01,21,False
2016-09-02,23,False
2016-09-03,9,False
2016-09-04,5,False
2016-09-05,12,False
2016-09-06,25,False
2016-09-07,31,False
2016-09-08,25,False
2016-09-09,22,False
2016-09-10,10,False
2016-09-11,7,False
