date,PACCAR,isPartial
2012-01-26,91,False
2012-01-27,94,False
2012-01-28,41,False
2012-01-29,33,False
2012-01-30,38,False
2012-01-31,72,False
2012-02-01,66,False
2012-02-02,44,False
2012-02-03,52,False
2012-02-04,27,False
2012-02-05,27,False
2012-02-06,55,False
2012-02-07,77,False
2012-02-08,60,False
2012-02-09,61,False
2012-02-10,64,False
2012-02-11,73,False
2012-02-12,25,False
2012-02-13,16,False
2012-02-14,55,False
2012-02-15,61,False
2012-02-16,84,False
2012-02-17,59,False
2012-02-18,27,False
2012-02-19,27,False
2012-02-20,40,False
2012-02-21,68,False
2012-02-22,79,False
2012-02-23,61,False
2012-02-24,34,False
2012-02-25,20,False
2012-02-26,26,False
2012-02-27,66,False
2012-02-28,87,False
2012-02-29,33,False
2012-03-01,46,False
2012-03-02,48,False
2012-03-03,35,False
2012-03-04,61,False
2012-03-05,34,False
2012-03-06,33,False
2012-03-07,66,False
2012-03-08,67,False
2012-03-09,64,False
2012-03-10,20,False
2012-03-11,20,False
2012-03-12,60,False
2012-03-13,87,False
2012-03-14,28,False
2012-03-15,44,False
2012-03-16,70,False
2012-03-17,27,False
2012-03-18,13,False
2012-03-19,61,False
2012-03-20,60,False
2012-03-21,89,False
2012-03-22,45,False
2012-03-23,18,False
2012-03-24,34,False
2012-03-25,40,False
2012-03-26,55,False
2012-03-27,61,False
2012-03-28,55,False
2012-03-29,39,False
2012-03-30,36,False
2012-03-31,26,False
2012-04-01,13,False
2012-04-02,61,False
2012-04-03,72,False
2012-04-04,69,False
2012-04-05,40,False
2012-04-06,64,False
2012-04-07,21,False
2012-04-08,7,False
2012-04-09,39,False
2012-04-10,23,False
2012-04-11,49,False
2012-04-12,50,False
2012-04-13,35,False
2012-04-14,20,False
2012-04-15,39,False
2012-04-16,48,False
2012-04-17,70,False
2012-04-18,48,False
2012-04-19,22,False
2012-04-20,46,False
2012-04-21,53,False
2012-04-22,26,False
2012-04-23,64,False
2012-04-24,80,False
2012-04-25,49,False
2012-04-26,78,False
2012-04-27,23,False
2012-04-28,27,False
2012-04-29,27,False
2012-04-30,11,False
2012-05-01,77,False
2012-05-02,44,False
2012-05-03,44,False
2012-05-04,45,False
2012-05-05,26,False
2012-05-06,26,False
2012-05-07,87,False
2012-05-08,43,False
2012-05-09,43,False
2012-05-10,83,False
2012-05-11,40,False
2012-05-12,34,False
2012-05-13,27,False
2012-05-14,69,False
2012-05-15,32,False
2012-05-16,59,False
2012-05-17,45,False
2012-05-18,76,False
2012-05-19,7,False
2012-05-20,27,False
2012-05-21,42,False
2012-05-22,54,False
2012-05-23,44,False
2012-05-24,44,False
2012-05-25,35,False
2012-05-26,7,False
2012-05-27,35,False
2012-05-28,40,False
2012-05-29,69,False
2012-05-30,64,False
2012-05-31,60,False
2012-06-01,51,False
2012-06-02,33,False
2012-06-03,26,False
2012-06-04,53,False
2012-06-05,58,False
2012-06-06,59,False
2012-06-07,72,False
2012-06-08,57,False
2012-06-09,53,False
2012-06-10,39,False
2012-06-11,63,False
2012-06-12,58,False
2012-06-13,49,False
2012-06-14,83,False
2012-06-15,28,False
2012-06-16,13,False
2012-06-17,20,False
2012-06-18,53,False
2012-06-19,68,False
2012-06-20,16,False
2012-06-21,49,False
2012-06-22,52,False
2012-06-23,34,False
2012-06-24,27,False
2012-06-25,63,False
2012-06-26,16,False
2012-06-27,49,False
2012-06-28,54,False
2012-06-29,63,False
2012-06-30,34,False
2012-07-01,27,False
2012-07-02,27,False
2012-07-03,32,False
2012-07-04,28,False
2012-07-05,45,False
2012-07-06,46,False
2012-07-07,14,False
2012-07-08,34,False
2012-07-09,33,False
2012-07-10,43,False
2012-07-11,33,False
2012-07-12,60,False
2012-07-13,40,False
2012-07-14,14,False
2012-07-15,41,False
2012-07-16,54,False
2012-07-17,43,False
2012-07-18,67,False
2012-07-19,39,False
2012-07-20,40,False
2012-07-21,7,False
2012-07-22,49,False
2012-07-23,71,False
2012-07-24,100,False
2012-07-25,66,False
2012-07-26,90,False
2012-07-27,64,False
2012-07-28,34,False
2012-07-29,27,False
2012-07-30,32,False
2012-07-31,44,False
2012-08-01,44,False
2012-08-02,84,False
2012-08-03,64,False
2012-08-04,61,False
2012-08-05,40,False
2012-08-06,82,False
2012-08-07,65,False
2012-08-08,44,False
2012-08-09,61,False
2012-08-10,23,False
2012-08-11,20,False
2012-08-12,47,False
2012-08-13,66,False
2012-08-14,66,False
2012-08-15,57,False
2012-08-16,44,False
2012-08-17,53,False
2012-08-18,14,False
2012-08-19,49,False
2012-08-20,45,False
2012-08-21,38,False
2012-08-22,54,False
2012-08-23,83,False
2012-08-24,69,False
2012-08-25,20,False
2012-08-26,52,False
2012-08-27,48,False
2012-08-28,47,False
2012-08-29,32,False
2012-08-30,54,False
2012-08-31,23,False
2012-09-01,33,False
2012-09-02,19,False
