date,PACCAR,isPartial
2015-04-10,61,False
2015-04-11,18,False
2015-04-12,37,False
2015-04-13,61,False
2015-04-14,53,False
2015-04-15,69,False
2015-04-16,49,False
2015-04-17,36,False
2015-04-18,18,False
2015-04-19,31,False
2015-04-20,61,False
2015-04-21,58,False
2015-04-22,61,False
2015-04-23,70,False
2015-04-24,55,False
2015-04-25,9,False
2015-04-26,22,False
2015-04-27,49,False
2015-04-28,53,False
2015-04-29,38,False
2015-04-30,74,False
2015-05-01,69,False
2015-05-02,23,False
2015-05-03,18,False
2015-05-04,80,False
2015-05-05,50,False
2015-05-06,57,False
2015-05-07,54,False
2015-05-08,97,False
2015-05-09,37,False
2015-05-10,37,False
2015-05-11,53,False
2015-05-12,57,False
2015-05-13,58,False
2015-05-14,51,False
2015-05-15,65,False
2015-05-16,50,False
2015-05-17,31,False
2015-05-18,56,False
2015-05-19,52,False
2015-05-20,49,False
2015-05-21,42,False
2015-05-22,68,False
2015-05-23,23,False
2015-05-24,37,False
2015-05-25,39,False
2015-05-26,33,False
2015-05-27,45,False
2015-05-28,26,False
2015-05-29,40,False
2015-05-30,23,False
2015-05-31,32,False
2015-06-01,64,False
2015-06-02,45,False
2015-06-03,64,False
2015-06-04,47,False
2015-06-05,44,False
2015-06-06,32,False
2015-06-07,14,False
2015-06-08,37,False
2015-06-09,64,False
2015-06-10,34,False
2015-06-11,80,False
2015-06-12,32,False
2015-06-13,27,False
2015-06-14,27,False
2015-06-15,22,False
2015-06-16,46,False
2015-06-17,61,False
2015-06-18,65,False
2015-06-19,64,False
2015-06-20,18,False
2015-06-21,23,False
2015-06-22,53,False
2015-06-23,46,False
2015-06-24,58,False
2015-06-25,43,False
2015-06-26,44,False
2015-06-27,42,False
2015-06-28,23,False
2015-06-29,77,False
2015-06-30,49,False
2015-07-01,50,False
2015-07-02,55,False
2015-07-03,63,False
2015-07-04,14,False
2015-07-05,14,False
2015-07-06,72,False
2015-07-07,65,False
2015-07-08,49,False
2015-07-09,58,False
2015-07-10,52,False
2015-07-11,27,False
2015-07-12,9,False
2015-07-13,57,False
2015-07-14,50,False
2015-07-15,54,False
2015-07-16,51,False
2015-07-17,37,False
2015-07-18,25,False
2015-07-19,30,False
2015-07-20,68,False
2015-07-21,31,False
2015-07-22,54,False
2015-07-23,42,False
2015-07-24,44,False
2015-07-25,32,False
2015-07-26,27,False
2015-07-27,41,False
2015-07-28,45,False
2015-07-29,42,False
2015-07-30,42,False
2015-07-31,64,False
2015-08-01,27,False
2015-08-02,18,False
2015-08-03,38,False
2015-08-04,76,False
2015-08-05,51,False
2015-08-06,70,False
2015-08-07,33,False
2015-08-08,18,False
2015-08-09,14,False
2015-08-10,42,False
2015-08-11,68,False
2015-08-12,65,False
2015-08-13,38,False
2015-08-14,52,False
2015-08-15,18,False
2015-08-16,40,False
2015-08-17,34,False
2015-08-18,68,False
2015-08-19,95,False
2015-08-20,49,False
2015-08-21,43,False
2015-08-22,31,False
2015-08-23,26,False
2015-08-24,55,False
2015-08-25,41,False
2015-08-26,60,False
2015-08-27,37,False
2015-08-28,67,False
2015-08-29,32,False
2015-08-30,4,False
2015-08-31,22,False
2015-09-01,72,False
2015-09-02,96,False
2015-09-03,60,False
