date,PACCAR,isPartial
2015-12-26,24,False
2015-12-27,41,False
2015-12-28,33,False
2015-12-29,44,False
2015-12-30,55,False
2015-12-31,14,False
2016-01-01,31,False
2016-01-02,33,False
2016-01-03,28,False
2016-01-04,45,False
2016-01-05,41,False
2016-01-06,61,False
2016-01-07,74,False
2016-01-08,71,False
2016-01-09,45,False
2016-01-10,31,False
2016-01-11,67,False
2016-01-12,68,False
2016-01-13,72,False
2016-01-14,40,False
2016-01-15,37,False
2016-01-16,36,False
2016-01-17,22,False
2016-01-18,36,False
2016-01-19,40,False
2016-01-20,64,False
2016-01-21,56,False
2016-01-22,54,False
2016-01-23,32,False
2016-01-24,36,False
2016-01-25,100,False
2016-01-26,59,False
2016-01-27,39,False
2016-01-28,81,False
2016-01-29,83,False
2016-01-30,23,False
2016-01-31,50,False
2016-02-01,47,False
2016-02-02,66,False
2016-02-03,68,False
2016-02-04,82,False
2016-02-05,42,False
2016-02-06,19,False
2016-02-07,18,False
2016-02-08,41,False
2016-02-09,53,False
2016-02-10,40,False
2016-02-11,88,False
2016-02-12,53,False
2016-02-13,32,False
2016-02-14,40,False
2016-02-15,44,False
2016-02-16,66,False
2016-02-17,40,False
2016-02-18,39,False
2016-02-19,52,False
2016-02-20,40,False
2016-02-21,26,False
2016-02-22,61,False
2016-02-23,34,False
2016-02-24,62,False
2016-02-25,74,False
2016-02-26,57,False
2016-02-27,27,False
2016-02-28,22,False
2016-02-29,88,False
2016-03-01,46,False
2016-03-02,65,False
2016-03-03,71,False
2016-03-04,40,False
2016-03-05,27,False
2016-03-06,26,False
2016-03-07,67,False
2016-03-08,35,False
2016-03-09,63,False
2016-03-10,83,False
2016-03-11,74,False
2016-03-12,27,False
2016-03-13,18,False
2016-03-14,70,False
2016-03-15,46,False
2016-03-16,54,False
2016-03-17,71,False
2016-03-18,37,False
2016-03-19,23,False
2016-03-20,27,False
2016-03-21,56,False
2016-03-22,31,False
2016-03-23,48,False
2016-03-24,80,False
2016-03-25,49,False
2016-03-26,52,False
2016-03-27,29,False
2016-03-28,50,False
2016-03-29,86,False
2016-03-30,75,False
2016-03-31,28,False
2016-04-01,49,False
2016-04-02,41,False
2016-04-03,5,False
2016-04-04,63,False
2016-04-05,55,False
2016-04-06,63,False
2016-04-07,44,False
2016-04-08,63,False
