date,PACCAR,isPartial
2012-06-04,65,False
2012-06-05,65,False
2012-06-06,54,False
2012-06-07,84,False
2012-06-08,52,False
2012-06-09,34,False
2012-06-10,33,False
2012-06-11,75,False
2012-06-12,59,False
2012-06-13,71,False
2012-06-14,72,False
2012-06-15,40,False
2012-06-16,20,False
2012-06-17,27,False
2012-06-18,48,False
2012-06-19,70,False
2012-06-20,38,False
2012-06-21,27,False
2012-06-22,41,False
2012-06-23,35,False
2012-06-24,27,False
2012-06-25,70,False
2012-06-26,43,False
2012-06-27,66,False
2012-06-28,50,False
2012-06-29,75,False
2012-06-30,28,False
2012-07-01,7,False
2012-07-02,17,False
2012-07-03,38,False
2012-07-04,29,False
2012-07-05,52,False
2012-07-06,35,False
2012-07-07,21,False
2012-07-08,20,False
2012-07-09,50,False
2012-07-10,44,False
2012-07-11,55,False
2012-07-12,62,False
2012-07-13,41,False
2012-07-14,7,False
2012-07-15,55,False
2012-07-16,71,False
2012-07-17,61,False
2012-07-18,55,False
2012-07-19,17,False
2012-07-20,52,False
2012-07-21,14,False
2012-07-22,28,False
2012-07-23,39,False
2012-07-24,62,False
2012-07-25,62,False
2012-07-26,68,False
2012-07-27,59,False
2012-07-28,14,False
2012-07-29,27,False
2012-07-30,43,False
2012-07-31,61,False
2012-08-01,45,False
2012-08-02,85,False
2012-08-03,100,False
2012-08-04,56,False
2012-08-05,20,False
2012-08-06,78,False
2012-08-07,66,False
2012-08-08,50,False
2012-08-09,68,False
2012-08-10,47,False
2012-08-11,7,False
2012-08-12,34,False
2012-08-13,56,False
2012-08-14,55,False
2012-08-15,64,False
2012-08-16,56,False
2012-08-17,66,False
2012-08-18,14,False
2012-08-19,57,False
2012-08-20,17,False
2012-08-21,56,False
2012-08-22,22,False
2012-08-23,90,False
2012-08-24,46,False
2012-08-25,20,False
2012-08-26,46,False
2012-08-27,43,False
2012-08-28,64,False
2012-08-29,38,False
2012-08-30,50,False
2012-08-31,23,False
2012-09-01,27,False
2012-09-02,20,False
2012-09-03,39,False
2012-09-04,53,False
2012-09-05,21,False
2012-09-06,87,False
2012-09-07,52,False
2012-09-08,13,False
2012-09-09,52,False
2012-09-10,84,False
2012-09-11,42,False
2012-09-12,52,False
2012-09-13,59,False
2012-09-14,62,False
2012-09-15,19,False
2012-09-16,25,False
2012-09-17,16,False
2012-09-18,62,False
2012-09-19,84,False
2012-09-20,42,False
2012-09-21,28,False
2012-09-22,32,False
2012-09-23,57,False
2012-09-24,67,False
2012-09-25,31,False
2012-09-26,52,False
2012-09-27,27,False
2012-09-28,78,False
2012-09-29,6,False
2012-09-30,19,False
2012-10-01,62,False
2012-10-02,83,False
2012-10-03,69,False
2012-10-04,47,False
2012-10-05,32,False
2012-10-06,6,False
2012-10-07,18,False
2012-10-08,30,False
2012-10-09,65,False
2012-10-10,50,False
2012-10-11,56,False
2012-10-12,37,False
2012-10-13,6,False
2012-10-14,6,False
2012-10-15,50,False
2012-10-16,60,False
2012-10-17,30,False
2012-10-18,36,False
2012-10-19,70,False
2012-10-20,37,False
2012-10-21,30,False
2012-10-22,70,False
2012-10-23,60,False
2012-10-24,61,False
2012-10-25,36,False
2012-10-26,37,False
2012-10-27,49,False
2012-10-28,24,False
2012-10-29,24,False
2012-10-30,49,False
2012-10-31,51,False
2012-11-01,43,False
2012-11-02,38,False
2012-11-03,30,False
2012-11-04,6,False
2012-11-05,44,False
2012-11-06,49,False
2012-11-07,93,False
2012-11-08,60,False
2012-11-09,32,False
2012-11-10,12,False
2012-11-11,41,False
2012-11-12,35,False
2012-11-13,41,False
2012-11-14,25,False
2012-11-15,77,False
2012-11-16,47,False
2012-11-17,30,False
2012-11-18,35,False
2012-11-19,49,False
2012-11-20,34,False
2012-11-21,65,False
2012-11-22,5,False
2012-11-23,52,False
2012-11-24,24,False
2012-11-25,23,False
2012-11-26,29,False
2012-11-27,39,False
