date,PACCAR,isPartial
2014-02-06,54,False
2014-02-07,45,False
2014-02-08,8,False
2014-02-09,12,False
2014-02-10,49,False
2014-02-11,46,False
2014-02-12,46,False
2014-02-13,47,False
2014-02-14,61,False
2014-02-15,30,False
2014-02-16,12,False
2014-02-17,46,False
2014-02-18,39,False
2014-02-19,29,False
2014-02-20,61,False
2014-02-21,59,False
2014-02-22,25,False
2014-02-23,29,False
2014-02-24,71,False
2014-02-25,70,False
2014-02-26,56,False
2014-02-27,54,False
2014-02-28,53,False
2014-03-01,21,False
2014-03-02,8,False
2014-03-03,25,False
2014-03-04,62,False
2014-03-05,62,False
2014-03-06,62,False
2014-03-07,42,False
2014-03-08,43,False
2014-03-09,25,False
2014-03-10,47,False
2014-03-11,36,False
2014-03-12,29,False
2014-03-13,44,False
2014-03-14,41,False
2014-03-15,26,False
2014-03-16,33,False
