date,PACCAR,isPartial
2016-03-28,40,False
2016-03-29,76,False
2016-03-30,58,False
2016-03-31,35,False
2016-04-01,55,False
2016-04-02,48,False
2016-04-03,31,False
2016-04-04,84,False
2016-04-05,65,False
2016-04-06,57,False
2016-04-07,39,False
2016-04-08,77,False
2016-04-09,0,False
2016-04-10,35,False
2016-04-11,83,False
2016-04-12,91,False
2016-04-13,58,False
2016-04-14,89,False
2016-04-15,53,False
2016-04-16,27,False
2016-04-17,35,False
2016-04-18,54,False
2016-04-19,69,False
2016-04-20,54,False
2016-04-21,51,False
2016-04-22,60,False
2016-04-23,31,False
2016-04-24,26,False
2016-04-25,60,False
2016-04-26,75,False
2016-04-27,72,False
2016-04-28,78,False
2016-04-29,64,False
2016-04-30,27,False
2016-05-01,13,False
2016-05-02,47,False
2016-05-03,64,False
2016-05-04,93,False
